id,age,gender,country,city,job_title,job_industry,wealth_segment
270619,24854400,1,,,,,
274865,25027200,0,,,,,
273705,25200000,1,,,,,
268772,25200000,0,,,,,
266972,25286400,1,,,,,
269235,25372800,0,,,,,
270938,25459200,0,,,,,
271959,25718400,1,,,,,
272168,25718400,1,,,,,
271587,25804800,0,,,,,
273929,25891200,1,,,,,
268697,25977600,0,,,,,
270567,26236800,1,,,,,
268635,26236800,1,,,,,
275166,26582400,1,,,,,
267603,26668800,0,,,,,
266954,26668800,1,,,,,
267396,27273600,1,,,,,
272922,27360000,0,,,,,
268481,27446400,0,,,,,
268084,27705600,1,,,,,
274493,27792000,1,,,,,
273222,27792000,1,,,,,
270316,27792000,1,,,,,
270945,28137600,1,,,,,
275123,28137600,1,,,,,
267589,28224000,0,,,,,
269243,28310400,0,,,,,
273122,28569600,1,,,,,
274486,28656000,1,,,,,
273556,28828800,1,,,,,
270352,29088000,1,,,,,
275200,29088000,1,,,,,
272212,29606400,1,,,,,
273169,29779200,0,,,,,
273664,29865600,1,,,,,
267851,29865600,1,,,,,
268636,30038400,1,,,,,
269458,30124800,0,,,,,
269867,30211200,0,,,,,
270218,30297600,0,,,,,
272117,30384000,1,,,,,
268282,30643200,0,,,,,
268578,30816000,1,,,,,
270768,31075200,1,,,,,
269715,31593600,1,,,,,
267512,32025600,0,,,,,
267618,32112000,1,,,,,
267359,32112000,1,,,,,
272126,32284800,1,,,,,
274990,32284800,1,,,,,
269471,32284800,0,,,,,
270080,32371200,1,,,,,
274669,32371200,0,,,,,
275111,32457600,1,,,,,
269574,32630400,0,,,,,
273602,32716800,1,,,,,
267558,32889600,1,,,,,
271776,33321600,0,,,,,
272992,33321600,0,,,,,
274215,33408000,1,,,,,
272536,33840000,1,,,,,
274101,34185600,1,,,,,
270120,34185600,0,,,,,
274913,34272000,1,,,,,
271323,34272000,1,,,,,
268744,34617600,0,,,,,
271900,34790400,1,,,,,
272594,34876800,1,,,,,
272418,35222400,0,,,,,
270738,35308800,0,,,,,
272874,35395200,0,,,,,
270427,35395200,0,,,,,
271975,35481600,1,,,,,
269139,35827200,1,,,,,
268813,35913600,1,,,,,
269091,36086400,0,,,,,
268583,36086400,0,,,,,
270534,36172800,1,,,,,
274978,36345600,1,,,,,
270393,36345600,0,,,,,
266794,36518400,0,,,,,
266886,36518400,1,,,,,
272497,36604800,1,,,,,
273545,36604800,1,,,,,
270252,36691200,1,,,,,
267101,36691200,1,,,,,
270631,36950400,0,,,,,
267818,37123200,1,,,,,
267742,37209600,1,,,,,
275023,37296000,1,,,,,
271019,37296000,0,,,,,
271718,37382400,0,,,,,
271905,37468800,0,,,,,
267976,37468800,0,,,,,
270921,37728000,0,,,,,
270770,37814400,1,,,,,
275172,37900800,0,,,,,
270711,37987200,0,,,,,
268581,37987200,0,,,,,
274073,38073600,1,,,,,
272009,38160000,1,,,,,
267346,38160000,1,,,,,
274839,38160000,0,,,,,
267269,38332800,0,,,,,
274441,38419200,1,,,,,
272940,38678400,0,,,,,
274807,38937600,0,,,,,
267240,39024000,1,,,,,
268670,39283200,1,,,,,
267350,39283200,0,,,,,
269218,39715200,1,,,,,
270002,39888000,1,,,,,
271651,40060800,0,,,,,
269658,40147200,0,,,,,
268500,40320000,0,,,,,
267228,40406400,0,,,,,
268657,40752000,0,,,,,
267032,41011200,0,,,,,
268342,41011200,1,,,,,
271489,41011200,1,,,,,
267078,41097600,1,,,,,
267463,41097600,0,,,,,
274960,41270400,0,,,,,
273358,41356800,0,,,,,
267098,41529600,0,,,,,
273781,41616000,0,,,,,
272037,41702400,0,,,,,
271485,41875200,1,,,,,
268909,41875200,1,,,,,
271684,42134400,1,,,,,
272672,42220800,0,,,,,
274551,42307200,1,,,,,
273807,42480000,1,,,,,
274818,42480000,1,,,,,
274092,42652800,1,,,,,
274008,42739200,1,,,,,
269935,42739200,0,,,,,
274549,42912000,1,,,,,
269245,43516800,1,,,,,
268263,43516800,0,,,,,
270478,43516800,0,,,,,
272729,43603200,0,,,,,
272839,43689600,0,,,,,
270150,43689600,0,,,,,
273963,43862400,0,,,,,
269844,43948800,0,,,,,
275174,44121600,0,,,,,
266931,44294400,0,,,,,
273146,44812800,1,,,,,
267995,44812800,1,,,,,
270036,44812800,1,,,,,
268301,44899200,0,,,,,
268200,44899200,0,,,,,
274412,44985600,0,,,,,
267852,45072000,0,,,,,
267639,45072000,1,,,,,
274837,45244800,0,,,,,
273383,45417600,0,,,,,
274632,45590400,0,,,,,
273397,45676800,0,,,,,
274406,45763200,0,,,,,
267849,45936000,0,,,,,
271331,46022400,0,,,,,
274662,46195200,1,,,,,
271827,46281600,1,,,,,
270119,46454400,0,,,,,
267452,46540800,0,,,,,
267395,46540800,1,,,,,
271915,46540800,0,,,,,
272098,46627200,0,,,,,
267001,46800000,0,,,,,
268363,46972800,1,,,,,
268840,46972800,1,,,,,
270586,46972800,1,,,,,
272162,47318400,0,,,,,
269473,47404800,1,,,,,
269756,47404800,1,,,,,
271445,47491200,0,,,,,
271345,47577600,0,,,,,
273527,47664000,0,,,,,
269357,47750400,1,,,,,
273924,47836800,0,,,,,
268629,47923200,0,,,,,
274084,47923200,0,,,,,
270259,47923200,1,,,,,
270764,48009600,1,,,,,
268197,48009600,1,,,,,
271492,48009600,0,,,,,
267634,48009600,1,,,,,
270818,48268800,0,,,,,
274663,48355200,0,,,,,
270378,48614400,0,,,,,
273445,48614400,1,,,,,
270922,48873600,0,,,,,
274504,49132800,0,,,,,
274295,49219200,0,,,,,
267815,49305600,0,,,,,
268385,49392000,1,,,,,
269058,49564800,1,,,,,
273997,49564800,1,,,,,
269035,49564800,1,,,,,
273868,49910400,1,,,,,
269764,49996800,1,,,,,
273456,50083200,1,,,,,
267914,50256000,1,,,,,
269244,50428800,0,,,,,
274177,50428800,1,,,,,
268916,50601600,0,,,,,
269315,50774400,1,,,,,
272893,50774400,1,,,,,
272094,50774400,0,,,,,
271027,50860800,1,,,,,
271122,51120000,1,,,,,
268700,51292800,0,,,,,
275104,51292800,1,,,,,
271863,51379200,1,,,,,
271784,51638400,1,,,,,
274488,51811200,1,,,,,
273518,51897600,0,,,,,
271636,52243200,1,,,,,
268099,52502400,1,,,,,
275148,52675200,0,,,,,
268108,52675200,1,,,,,
266854,52761600,1,,,,,
273986,53020800,1,,,,,
268786,53020800,0,,,,,
268453,53193600,1,,,,,
270203,53366400,1,,,,,
267807,53366400,1,,,,,
270154,53798400,0,,,,,
274268,54230400,1,,,,,
268698,55353600,1,,,,,
274927,55526400,1,,,,,
270451,55612800,0,,,,,
273563,55699200,0,,,,,
267545,55785600,1,,,,,
273318,56044800,0,,,,,
271179,56044800,0,,,,,
270861,56217600,1,,,,,
271679,56304000,0,,,,,
268021,56563200,0,,,,,
272062,56649600,0,,,,,
274629,56736000,1,,,,,
273502,56822400,1,,,,,
275033,56822400,0,,,,,
270254,57081600,0,,,,,
267621,57254400,0,,,,,
272082,57340800,1,,,,,
274802,57427200,0,,,,,
275190,57859200,1,,,,,
268347,57945600,1,,,,,
273618,57945600,0,,,,,
275108,58032000,0,,,,,
268346,58032000,0,,,,,
274279,58204800,1,,,,,
267658,58291200,0,,,,,
273036,58464000,0,,,,,
274522,58550400,1,,,,,
274517,58636800,0,,,,,
272614,58723200,0,,,,,
272767,58809600,1,,,,,
269031,58896000,0,,,,,
268708,58982400,0,,,,,
274299,59328000,0,,,,,
270308,59328000,0,,,,,
268074,59500800,1,,,,,
274773,59500800,1,,,,,
270977,59587200,0,,,,,
270003,59587200,1,,,,,
270197,59760000,1,,,,,
269396,59846400,1,,,,,
272707,59846400,0,,,,,
273849,60105600,1,,,,,
275098,60192000,0,,,,,
268959,60192000,0,,,,,
272016,60537600,0,,,,,
274562,60537600,1,,,,,
273647,61056000,1,,,,,
272192,61142400,0,,,,,
267855,61142400,0,,,,,
271944,61228800,0,,,,,
271690,61574400,0,,,,,
271429,61747200,0,,,,,
267010,61833600,0,,,,,
274244,61833600,1,,,,,
271111,61920000,1,,,,,
267664,62179200,0,,,,,
274021,62265600,0,,,,,
273506,62265600,1,,,,,
274509,62524800,0,,,,,
269261,62611200,0,,,,,
272101,62611200,1,,,,,
272982,63043200,0,,,,,
269036,63216000,0,,,,,
270147,63561600,0,,,,,
271224,63648000,0,,,,,
274600,63820800,1,,,,,
271558,63993600,1,,,,,
270251,64080000,1,,,,,
269020,64166400,1,,,,,
272074,64252800,0,,,,,
270156,64857600,1,,,,,
271046,64944000,0,,,,,
273863,64944000,0,,,,,
269160,65030400,0,,,,,
274939,65030400,0,,,,,
275232,65289600,1,,,,,
270683,65376000,0,,,,,
274885,65462400,0,,,,,
271455,65721600,0,,,,,
275006,65721600,1,,,,,
267867,65808000,1,,,,,
274110,65894400,1,,,,,
268405,65894400,0,,,,,
267945,66067200,1,,,,,
271629,66326400,0,,,,,
270291,66499200,1,,,,,
272055,66931200,1,,,,,
273242,66931200,0,,,,,
273352,66931200,0,,,,,
268445,67190400,1,,,,,
271012,67363200,0,,,,,
274053,67363200,0,,,,,
274550,67449600,1,,,,,
270688,67449600,0,,,,,
270785,67536000,1,,,,,
270968,67536000,0,,,,,
274136,67622400,0,,,,,
274402,67708800,1,,,,,
270965,67795200,1,,,,,
269124,68054400,1,,,,,
269528,68054400,1,,,,,
275158,68227200,1,,,,,
270810,68227200,0,,,,,
269953,68227200,1,,,,,
273946,68400000,1,,,,,
270420,68400000,0,,,,,
267698,68400000,1,,,,,
272504,68659200,1,,,,,
269297,68659200,1,,,,,
272386,68832000,1,,,,,
268484,68918400,0,,,,,
269800,68918400,0,,,,,
269118,69004800,0,,,,,
275036,69091200,1,,,,,
267778,69091200,0,,,,,
271951,69091200,0,,,,,
271526,69177600,0,,,,,
267743,69264000,1,,,,,
272435,69264000,0,,,,,
273380,69436800,0,,,,,
270515,69436800,1,,,,,
271751,69609600,0,,,,,
271187,69696000,0,,,,,
267293,69696000,1,,,,,
273796,69868800,1,,,,,
267827,69868800,0,,,,,
272295,69868800,1,,,,,
270855,69868800,1,,,,,
266788,69868800,0,,,,,
271377,69955200,1,,,,,
274115,70300800,0,,,,,
271658,70300800,0,,,,,
268160,70646400,1,,,,,
273497,70992000,1,,,,,
272713,70992000,0,,,,,
274019,71251200,1,,,,,
268920,71424000,1,,,,,
273669,71424000,0,,,,,
273711,71510400,1,,,,,
272708,72115200,1,,,,,
268333,72288000,0,,,,,
271873,72288000,1,,,,,
272368,72288000,1,,,,,
274336,72460800,1,,,,,
274261,73238400,1,,,,,
272069,73324800,0,,,,,
274613,73584000,1,,,,,
272953,73584000,1,,,,,
270891,73843200,0,,,,,
268271,74102400,1,,,,,
271150,74448000,0,,,,,
273682,74534400,0,,,,,
271055,74620800,1,,,,,
273936,74793600,0,,,,,
273167,74880000,1,,,,,
270898,74966400,1,,,,,
272070,74966400,0,,,,,
272279,75052800,1,,,,,
270493,75312000,1,,,,,
273832,75398400,1,,,,,
271407,75398400,0,,,,,
274653,75657600,1,,,,,
270458,75657600,1,,,,,
268535,75744000,0,,,,,
268957,76176000,1,,,,,
267747,76262400,1,,,,,
270928,76262400,1,,,,,
274270,76608000,0,,,,,
268647,76694400,1,,,,,
275236,76780800,0,,,,,
274931,76953600,1,,,,,
270084,76953600,0,,,,,
273606,77212800,0,,,,,
273440,77385600,1,,,,,
271958,77385600,0,,,,,
266855,77472000,1,,,,,
273697,77472000,0,,,,,
273119,77558400,0,,,,,
273025,77558400,0,,,,,
269568,77558400,1,,,,,
267380,77731200,0,,,,,
275088,78076800,0,,,,,
269616,78076800,0,,,,,
272472,78163200,0,,,,,
269559,78163200,1,,,,,
268101,78249600,1,,,,,
270823,78508800,1,,,,,
273546,78595200,0,,,,,
268612,78854400,0,,,,,
269805,79027200,0,,,,,
273492,79113600,0,,,,,
272938,79200000,1,,,,,
271538,79545600,0,,,,,
275082,79632000,1,,,,,
274058,79804800,0,,,,,
273330,79804800,1,,,,,
268348,79977600,1,,,,,
272852,80236800,0,,,,,
273205,80323200,1,,,,,
269013,80409600,1,,,,,
267721,80582400,0,,,,,
273361,80582400,0,,,,,
269197,80582400,1,,,,,
267543,80755200,0,,,,,
274450,80755200,0,,,,,
270460,81014400,1,,,,,
275007,81187200,1,,,,,
267925,81532800,1,,,,,
269470,81532800,1,,,,,
273030,81619200,0,,,,,
271095,81705600,1,,,,,
269310,81878400,1,,,,,
274204,82137600,0,,,,,
272231,82224000,0,,,,,
273641,82828800,0,,,,,
273357,82915200,0,,,,,
271144,83001600,0,,,,,
274438,83088000,0,,,,,
270721,83088000,1,,,,,
274093,83174400,1,,,,,
273237,83606400,1,,,,,
270659,83692800,1,,,,,
267439,83692800,1,,,,,
269636,84297600,0,,,,,
274090,84384000,0,,,,,
271584,84384000,1,,,,,
270401,84470400,0,,,,,
274281,84470400,0,,,,,
271965,84556800,1,,,,,
270907,84816000,0,,,,,
273114,84816000,0,,,,,
273939,84816000,0,,,,,
273495,84988800,1,,,,,
269382,85075200,0,,,,,
270760,85420800,0,,,,,
269702,85420800,1,,,,,
267370,85852800,1,,,,,
273157,86025600,0,,,,,
268731,86198400,1,,,,,
268870,86284800,0,,,,,
266975,86371200,1,,,,,
272518,86803200,0,,,,,
268534,86803200,1,,,,,
267405,86889600,0,,,,,
272248,86976000,1,,,,,
269629,87062400,1,,,,,
267092,87321600,0,,,,,
273056,87494400,0,,,,,
267905,87667200,0,,,,,
274241,87753600,0,,,,,
274946,87840000,1,,,,,
273595,88012800,1,,,,,
271060,88012800,1,,,,,
274567,88185600,1,,,,,
268988,88272000,1,,,,,
273478,88358400,0,,,,,
267112,88531200,1,,,,,
270366,88704000,1,,,,,
267895,88790400,0,,,,,
272446,88876800,0,,,,,
272700,88963200,1,,,,,
272489,89049600,0,,,,,
268558,89481600,0,,,,,
272313,89481600,0,,,,,
272508,89740800,1,,,,,
272200,89827200,1,,,,,
275043,90000000,1,,,,,
271283,90172800,1,,,,,
272561,90345600,1,,,,,
268412,90432000,0,,,,,
267174,90691200,1,,,,,
266863,90777600,1,,,,,
267583,91123200,1,,,,,
270706,91382400,1,,,,,
273941,91555200,0,,,,,
269922,91555200,1,,,,,
267193,91641600,1,,,,,
269603,91728000,1,,,,,
273308,91728000,1,,,,,
267429,91814400,0,,,,,
271596,91814400,0,,,,,
274386,91987200,1,,,,,
268504,92332800,1,,,,,
269462,92332800,0,,,,,
273638,92678400,1,,,,,
268469,92764800,0,,,,,
267715,92764800,0,,,,,
273265,92937600,0,,,,,
272535,92937600,0,,,,,
268241,93024000,1,,,,,
274449,93196800,1,,,,,
267270,93283200,1,,,,,
274523,93283200,0,,,,,
272438,93283200,1,,,,,
269034,93283200,1,,,,,
273675,93456000,1,,,,,
267875,93456000,0,,,,,
268319,93542400,1,,,,,
272969,93542400,1,,,,,
272010,93801600,0,,,,,
268171,93801600,1,,,,,
268419,93888000,0,,,,,
268976,94147200,1,,,,,
267257,94147200,1,,,,,
269556,94233600,1,,,,,
271743,94233600,0,,,,,
269679,94320000,1,,,,,
269352,94838400,0,,,,,
269490,95011200,1,,,,,
268366,95356800,0,,,,,
274556,95443200,0,,,,,
267387,95529600,1,,,,,
273662,95616000,1,,,,,
270071,96048000,0,,,,,
268055,96307200,1,,,,,
270306,96393600,1,,,,,
271205,96566400,1,,,,,
275204,96652800,0,,,,,
270144,96998400,0,,,,,
274334,97344000,1,,,,,
273553,97603200,1,,,,,
274251,97689600,1,,,,,
267931,97776000,0,,,,,
267169,97862400,1,,,,,
271856,97948800,0,,,,,
267126,98035200,1,,,,,
268411,98121600,0,,,,,
274648,98380800,1,,,,,
268502,98467200,0,,,,,
272808,98553600,1,,,,,
272684,98726400,0,,,,,
267718,98899200,0,,,,,
272046,98985600,1,,,,,
272727,98985600,1,,,,,
273067,99072000,0,,,,,
272173,99072000,1,,,,,
272799,99331200,0,,,,,
269033,99331200,1,,,,,
267320,99417600,1,,,,,
269789,99590400,0,,,,,
269798,99676800,0,,,,,
269988,99849600,1,,,,,
268606,99936000,0,,,,,
268352,100022400,0,,,,,
266991,100108800,1,,,,,
269794,100281600,0,,,,,
267696,100454400,0,,,,,
272720,100454400,0,,,,,
275046,100540800,1,,,,,
271547,100540800,0,,,,,
269617,100627200,0,,,,,
269306,100627200,1,,,,,
273019,100627200,0,,,,,
274369,100886400,0,,,,,
274237,101145600,1,,,,,
275233,101145600,1,,,,,
270839,101318400,1,,,,,
269737,101318400,1,,,,,
271722,101404800,1,,,,,
275261,101491200,0,,,,,
275091,101923200,0,,,,,
267892,102009600,0,,,,,
269376,102528000,0,,,,,
274356,102528000,0,,,,,
271818,102614400,1,,,,,
269887,102614400,1,,,,,
274124,102700800,0,,,,,
275136,102873600,1,,,,,
268825,102873600,1,,,,,
267637,102960000,0,,,,,
267309,103046400,0,,,,,
273637,103392000,1,,,,,
271448,103392000,1,,,,,
271569,104342400,0,,,,,
271862,104428800,1,,,,,
271108,104774400,1,,,,,
274364,104774400,1,,,,,
274780,105033600,1,,,,,
273014,105120000,1,,,,,
270672,105206400,1,,,,,
268173,105292800,1,,,,,
267588,105292800,1,,,,,
267097,105379200,1,,,,,
270955,105379200,1,,,,,
272314,105379200,1,,,,,
268608,105379200,1,,,,,
267432,105552000,0,,,,,
268585,105638400,0,,,,,
269088,105724800,1,,,,,
271929,105724800,0,,,,,
270255,105811200,1,,,,,
273634,105811200,0,,,,,
270384,105897600,0,,,,,
269259,106156800,0,,,,,
272568,106416000,0,,,,,
272879,106761600,1,,,,,
273258,107193600,1,,,,,
269466,107193600,0,,,,,
274490,107712000,0,,,,,
273435,107798400,1,,,,,
268810,107798400,0,,,,,
266824,107971200,1,,,,,
270788,107971200,1,,,,,
275262,108144000,1,,,,,
272487,108316800,0,,,,,
268328,108316800,0,,,,,
271838,108489600,0,,,,,
270075,108576000,1,,,,,
274868,108835200,0,,,,,
268716,108921600,1,,,,,
273136,109353600,1,,,,,
266982,109526400,1,,,,,
267327,109526400,0,,,,,
269063,109612800,1,,,,,
274363,110044800,1,,,,,
272054,110476800,1,,,,,
270950,110649600,0,,,,,
267116,110822400,0,,,,,
269361,110995200,0,,,,,
267962,111254400,1,,,,,
267888,111254400,0,,,,,
273719,111600000,1,,,,,
270923,111600000,0,,,,,
271888,111686400,0,,,,,
273455,111686400,1,,,,,
267301,111859200,0,,,,,
271327,111945600,0,,,,,
271341,112118400,1,,,,,
274866,112204800,0,,,,,
272371,112636800,1,,,,,
269172,112636800,0,,,,,
268681,112723200,1,,,,,
266815,113500800,0,,,,,
268337,113587200,1,,,,,
272981,113846400,1,,,,,
274452,113846400,0,,,,,
269003,113932800,1,,,,,
272459,114019200,0,,,,,
268924,114278400,0,,,,,
270573,114624000,0,,,,,
272809,114624000,1,,,,,
274788,114796800,1,,,,,
272716,114883200,1,,,,,
273053,114883200,0,,,,,
271279,114969600,1,,,,,
272170,115056000,0,,,,,
267214,115056000,0,,,,,
267226,115142400,1,,,,,
272385,115660800,1,,,,,
272511,115660800,0,,,,,
273644,115660800,0,,,,,
273261,115747200,0,,,,,
273823,115920000,1,,,,,
268172,116092800,1,,,,,
274733,116092800,1,,,,,
272341,116438400,0,,,,,
270787,116438400,0,,,,,
270771,116611200,0,,,,,
275210,116697600,1,,,,,
273498,116697600,1,,,,,
271755,116870400,0,,,,,
270874,117043200,1,,,,,
272813,117043200,1,,,,,
271340,117388800,1,,,,,
274384,117475200,1,,,,,
274325,117561600,0,,,,,
274226,117561600,0,,,,,
267585,117734400,1,,,,,
270739,117820800,0,,,,,
271243,117820800,0,,,,,
269007,118080000,1,,,,,
272503,118252800,1,,,,,
267856,118252800,0,,,,,
272124,118512000,0,,,,,
273831,118598400,1,,,,,
267468,118684800,1,,,,,
269282,118944000,1,,,,,
270650,119030400,0,,,,,
267749,119116800,1,,,,,
267974,119203200,1,,,,,
273706,119203200,0,,,,,
274525,119376000,0,,,,,
269010,119376000,0,,,,,
273387,119462400,0,,,,,
269999,119462400,0,,,,,
271157,119462400,0,,,,,
268965,119894400,0,,,,,
271452,119980800,1,,,,,
274129,120153600,0,,,,,
273465,120240000,1,,,,,
268187,120240000,1,,,,,
269189,120326400,0,,,,,
275226,120412800,1,,,,,
273971,120412800,0,,,,,
274554,121104000,0,,,,,
271885,121190400,0,,,,,
267003,121190400,1,,,,,
268860,121190400,0,,,,,
272741,121622400,0,,,,,
269497,121708800,1,,,,,
268415,121708800,1,,,,,
272530,121708800,0,,,,,
269279,121708800,1,,,,,
266919,121795200,1,,,,,
275064,121968000,0,,,,,
274666,122054400,0,,,,,
271553,122140800,1,,,,,
274138,122140800,1,,,,,
270880,122313600,0,,,,,
272422,122313600,0,,,,,
267377,122572800,1,,,,,
266836,122659200,0,,,,,
268908,122918400,0,,,,,
272449,123004800,0,,,,,
270860,123091200,1,,,,,
269546,123264000,1,,,,,
274400,123696000,1,,,,,
267830,123955200,1,,,,,
272878,123955200,0,,,,,
269779,124128000,1,,,,,
272407,124473600,0,,,,,
274027,124560000,1,,,,,
272562,124646400,1,,,,,
268556,124992000,0,,,,,
271543,125164800,1,,,,,
274483,125424000,0,,,,,
268061,125424000,1,,,,,
269555,125510400,0,,,,,
273757,125510400,1,,,,,
272003,125510400,1,,,,,
268436,125596800,0,,,,,
270067,125769600,1,,,,,
273299,125856000,1,,,,,
271091,125942400,0,,,,,
275126,126288000,0,,,,,
270828,126547200,1,,,,,
272925,126806400,1,,,,,
271446,126806400,1,,,,,
274496,127065600,1,,,,,
268645,127238400,1,,,,,
273403,127238400,1,,,,,
268218,127411200,0,,,,,
274895,127497600,0,,,,,
273218,127670400,0,,,,,
267160,127756800,1,,,,,
275084,127929600,0,,,,,
274219,128188800,1,,,,,
273949,128275200,1,,,,,
270121,128620800,0,,,,,
269430,128620800,0,,,,,
274941,128620800,0,,,,,
267504,128880000,0,,,,,
269859,128966400,0,,,,,
268490,128966400,0,,,,,
269285,129139200,0,,,,,
274042,129312000,0,,,,,
270684,129398400,1,,,,,
275171,129571200,0,,,,,
274435,129657600,1,,,,,
270117,129657600,1,,,,,
267328,129744000,1,,,,,
272401,129830400,1,,,,,
274149,129830400,1,,,,,
267449,130089600,0,,,,,
271595,130089600,1,,,,,
272666,130435200,0,,,,,
268673,130521600,0,,,,,
273674,130780800,0,,,,,
270667,130867200,1,,,,,
271080,130953600,0,,,,,
268305,130953600,1,,,,,
273582,130953600,0,,,,,
268973,130953600,0,,,,,
274759,131126400,1,,,,,
275060,131126400,1,,,,,
268512,131299200,1,,,,,
269993,131558400,0,,,,,
268768,131990400,0,,,,,
272706,131990400,1,,,,,
272566,132076800,1,,,,,
269711,132336000,0,,,,,
271969,132422400,1,,,,,
