id,age,gender,country,city,job_title,job_industry,wealth_segment
1426412764,,1,United States,New York City,,,
2089909446,,1,United States,New York City,,,
1877861798,,1,United States,New York City,,,
2038650277,,1,United States,New York City,,,
1354478949,,1,United States,New York City,,,
1745486469,,1,United States,New York City,,,
1780473175,,1,United States,New York City,,,
2059377097,,1,United States,New York City,,,
1203874789,,1,United States,New York City,,,
1385115526,,1,United States,New York City,,,
1716161886,,0,United States,New York City,,,
1755787126,,1,United States,New York City,,,
1813834993,,1,United States,New York City,,,
1296910577,,1,United States,New York City,,,
1307863249,,1,United States,New York City,,,
1368308030,,1,United States,New York City,,,
2130350276,,1,United States,New York City,,,
1509476167,,1,United States,New York City,,,
1582647133,,1,United States,New York City,,,
1804706036,,1,United States,New York City,,,
2187463403,,1,United States,New York City,,,
1347112776,,0,United States,New York City,,,
1437947688,,1,United States,New York City,,,
2305093267,,1,United States,New York City,,,
1187138220,,1,United States,New York City,,,
1526809746,,1,United States,New York City,,,
1769795719,,1,United States,New York City,,,
1635558632,,1,United States,New York City,,,
1738942905,,1,United States,New York City,,,
1410194024,,1,United States,New York City,,,
1160940028,,1,United States,New York City,,,
1746584750,,1,United States,New York City,,,
1522621488,,1,United States,New York City,,,
2125751489,,0,United States,New York City,,,
1489315613,,1,United States,New York City,,,
1666724676,,1,United States,New York City,,,
2189874217,,0,United States,New York City,,,
1635266068,,1,United States,New York City,,,
2211476182,,1,United States,New York City,,,
1781348395,,1,United States,New York City,,,
2095823625,,1,United States,New York City,,,
1711343218,,1,United States,New York City,,,
2120286092,,1,United States,New York City,,,
1872482940,,1,United States,New York City,,,
2297605369,,1,United States,New York City,,,
1839012632,,1,United States,New York City,,,
1373320762,,1,United States,New York City,,,
1257564914,,1,United States,New York City,,,
1510550268,,1,United States,New York City,,,
1199502042,,1,United States,New York City,,,
2156169962,,1,United States,New York City,,,
1954102314,,1,United States,New York City,,,
2130010644,,1,United States,New York City,,,
1963053925,,1,United States,New York City,,,
2071493983,,1,United States,New York City,,,
1320672813,,1,United States,New York City,,,
1695805349,,1,United States,New York City,,,
1900237464,,1,United States,New York City,,,
1619092702,,1,United States,New York City,,,
1289352163,,1,United States,New York City,,,
1323739277,,1,United States,New York City,,,
2226790884,,1,United States,New York City,,,
1393294744,,1,United States,New York City,,,
2139204022,,1,United States,New York City,,,
2020268786,,0,United States,New York City,,,
1862956698,,1,United States,New York City,,,
2113927830,,1,United States,New York City,,,
1675829767,,1,United States,New York City,,,
1719948130,,1,United States,New York City,,,
1547453903,,1,United States,New York City,,,
1461758289,,1,United States,New York City,,,
2220923299,,1,United States,New York City,,,
1715832365,,1,United States,New York City,,,
2202960710,,1,United States,New York City,,,
2112762380,,1,United States,New York City,,,
2252528268,,1,United States,New York City,,,
1229037895,,1,United States,New York City,,,
1305708365,,1,United States,New York City,,,
1486275074,,0,United States,New York City,,,
1177016569,,1,United States,New York City,,,
2231801682,,1,United States,New York City,,,
1263534494,,1,United States,New York City,,,
1917204751,,1,United States,New York City,,,
1444759876,,1,United States,New York City,,,
1801177080,,1,United States,New York City,,,
1165185741,,1,United States,New York City,,,
1899198098,,1,United States,New York City,,,
1778914743,,1,United States,New York City,,,
1673189207,,1,United States,New York City,,,
1172513279,,1,United States,New York City,,,
2053987159,,1,United States,New York City,,,
1212640624,,1,United States,New York City,,,
2053586342,,1,United States,New York City,,,
1611887877,,0,United States,New York City,,,
1314068798,,1,United States,New York City,,,
1331954603,,0,United States,New York City,,,
2228662543,,1,United States,New York City,,,
2004426342,,1,United States,New York City,,,
1509175728,,1,United States,New York City,,,
1793755481,,1,United States,New York City,,,
1324607132,,1,United States,New York City,,,
1382495835,,1,United States,New York City,,,
1186382531,,1,United States,New York City,,,
1506817852,,1,United States,New York City,,,
1766979440,,0,United States,New York City,,,
1275226974,,1,United States,New York City,,,
1591228466,,1,United States,New York City,,,
2170330530,,1,United States,New York City,,,
1552597949,,1,United States,New York City,,,
1619272121,,1,United States,New York City,,,
1450785345,,1,United States,New York City,,,
1347124751,,0,United States,New York City,,,
2301397930,,1,United States,New York City,,,
1295360170,,1,United States,New York City,,,
1226730549,,0,United States,New York City,,,
1550737263,,1,United States,New York City,,,
1803096414,,0,United States,New York City,,,
1350107598,,1,United States,New York City,,,
1659505165,,1,United States,New York City,,,
1456658604,,1,United States,New York City,,,
2091784832,,0,United States,New York City,,,
2119676740,,1,United States,New York City,,,
1897885706,,1,United States,New York City,,,
1956920123,,1,United States,New York City,,,
1986506263,,1,United States,New York City,,,
2147841796,,1,United States,New York City,,,
1664059393,,1,United States,New York City,,,
2108659408,,1,United States,New York City,,,
1252540319,,1,United States,New York City,,,
1790432436,,1,United States,New York City,,,
2019953468,,0,United States,New York City,,,
1223387710,,1,United States,New York City,,,
1500216138,,1,United States,New York City,,,
1568242512,,0,United States,New York City,,,
1659223980,,1,United States,New York City,,,
1323517774,,1,United States,New York City,,,
1377205025,,1,United States,New York City,,,
1454108665,,1,United States,New York City,,,
1184151671,,1,United States,New York City,,,
1960418213,,1,United States,New York City,,,
2275458993,,1,United States,New York City,,,
1784285563,,1,United States,New York City,,,
1403732912,,1,United States,New York City,,,
1703865943,,0,United States,New York City,,,
1779245746,,1,United States,New York City,,,
1672623457,,1,United States,New York City,,,
1206754566,,0,United States,New York City,,,
1908177182,,1,United States,New York City,,,
2013283594,,1,United States,New York City,,,
1507049839,,1,United States,New York City,,,
2026316354,,1,United States,New York City,,,
1947963039,,1,United States,New York City,,,
1742271696,,1,United States,New York City,,,
1514021318,,1,United States,New York City,,,
2207815082,,1,United States,New York City,,,
1266020250,,1,United States,New York City,,,
1205669390,,1,United States,New York City,,,
2225478020,,1,United States,New York City,,,
1987188237,,1,United States,New York City,,,
1986519178,,1,United States,New York City,,,
1683895965,,0,United States,New York City,,,
1608625040,,1,United States,New York City,,,
1465942574,,1,United States,New York City,,,
1944645210,,1,United States,New York City,,,
1388847774,,0,United States,New York City,,,
2230812003,,1,United States,New York City,,,
1926020780,,0,United States,New York City,,,
1761505918,,1,United States,New York City,,,
1727688784,,0,United States,New York City,,,
1446348391,,1,United States,New York City,,,
1574893155,,1,United States,New York City,,,
1349528631,,1,United States,New York City,,,
1452467790,,1,United States,New York City,,,
1294127003,,0,United States,New York City,,,
1732077938,,1,United States,New York City,,,
1193028303,,1,United States,New York City,,,
2170861954,,1,United States,New York City,,,
1406039680,,1,United States,New York City,,,
1897605542,,0,United States,New York City,,,
1454398544,,1,United States,New York City,,,
2288686534,,1,United States,New York City,,,
1970809054,,1,United States,New York City,,,
1166887518,,0,United States,New York City,,,
1321993571,,1,United States,New York City,,,
1844679512,,1,United States,New York City,,,
2237527445,,1,United States,New York City,,,
1715401022,,1,United States,New York City,,,
2295698327,,1,United States,New York City,,,
2116967706,,0,United States,New York City,,,
1417342537,,1,United States,New York City,,,
1945972955,,1,United States,New York City,,,
1243060946,,1,United States,New York City,,,
2190914328,,1,United States,New York City,,,
1840378911,,1,United States,New York City,,,
1888641658,,1,United States,New York City,,,
1858013440,,1,United States,New York City,,,
1400003697,,1,United States,New York City,,,
1964878507,,1,United States,New York City,,,
2162024810,,1,United States,New York City,,,
2297642130,,1,United States,New York City,,,
2147827535,,1,United States,New York City,,,
1692286597,,0,United States,New York City,,,
2078638357,,1,United States,New York City,,,
1839562473,,1,United States,New York City,,,
1192020485,,1,United States,New York City,,,
2038313661,,1,United States,New York City,,,
1706636052,,1,United States,New York City,,,
1972087824,,0,United States,New York City,,,
1332759997,,0,United States,New York City,,,
2076812534,,1,United States,New York City,,,
1174357252,,1,United States,New York City,,,
1491556143,,1,United States,New York City,,,
1320875518,,0,United States,New York City,,,
2254006991,,1,United States,New York City,,,
2171744959,,1,United States,New York City,,,
2155992837,,1,United States,New York City,,,
1318339951,,1,United States,New York City,,,
1274910915,,1,United States,New York City,,,
2008291658,,0,United States,New York City,,,
2292099590,,1,United States,New York City,,,
1483110036,,1,United States,New York City,,,
1225531606,,1,United States,New York City,,,
1923045782,,1,United States,New York City,,,
1349191000,,1,United States,New York City,,,
1896019124,,1,United States,New York City,,,
2252116477,,1,United States,New York City,,,
1959236232,,1,United States,New York City,,,
2251284830,,1,United States,New York City,,,
1695628608,,0,United States,New York City,,,
2264994903,,1,United States,New York City,,,
1473004662,,1,United States,New York City,,,
2304442135,,1,United States,New York City,,,
1202612312,,1,United States,New York City,,,
2239788698,,1,United States,New York City,,,
1202935844,,1,United States,New York City,,,
2267944327,,0,United States,New York City,,,
2025862081,,1,United States,New York City,,,
2183431574,,0,United States,New York City,,,
1808520581,,0,United States,New York City,,,
1791649075,,1,United States,New York City,,,
1648757327,,1,United States,New York City,,,
1624162210,,1,United States,New York City,,,
1667055630,,1,United States,New York City,,,
2195519497,,1,United States,New York City,,,
2023979848,,1,United States,New York City,,,
1812665099,,1,United States,New York City,,,
1918679490,,1,United States,New York City,,,
2000790253,,1,United States,New York City,,,
2047941955,,1,United States,New York City,,,
1630101956,,1,United States,New York City,,,
1170692697,,0,United States,New York City,,,
1231457573,,1,United States,New York City,,,
1461209170,,1,United States,New York City,,,
1753536399,,0,United States,New York City,,,
1892679165,,0,United States,New York City,,,
2007092432,,0,United States,New York City,,,
1711141458,,1,United States,New York City,,,
1605958486,,1,United States,New York City,,,
2090177508,,1,United States,New York City,,,
2021872753,,1,United States,New York City,,,
2190589127,,1,United States,New York City,,,
2241485234,,1,United States,New York City,,,
1845740947,,1,United States,New York City,,,
1169790150,,1,United States,New York City,,,
1408383724,,1,United States,New York City,,,
1248046065,,1,United States,New York City,,,
1765342429,,0,United States,New York City,,,
1731213929,,1,United States,New York City,,,
1590751618,,1,United States,New York City,,,
2008474429,,1,United States,New York City,,,
1568711213,,1,United States,New York City,,,
1536876256,,1,United States,New York City,,,
1809282063,,1,United States,New York City,,,
1649009783,,1,United States,New York City,,,
2150471573,,0,United States,New York City,,,
1172306077,,1,United States,New York City,,,
1157520421,,1,United States,New York City,,,
1646855429,,1,United States,New York City,,,
1166654850,,0,United States,New York City,,,
2041178008,,1,United States,New York City,,,
1906112277,,1,United States,New York City,,,
1353592226,,1,United States,New York City,,,
1705222337,,0,United States,New York City,,,
1173588485,,1,United States,New York City,,,
1277574966,,1,United States,New York City,,,
1233212240,,1,United States,New York City,,,
2284239291,,1,United States,New York City,,,
2147107110,,1,United States,New York City,,,
1156290202,,1,United States,New York City,,,
1761830791,,1,United States,New York City,,,
1352871315,,1,United States,New York City,,,
2264936168,,1,United States,New York City,,,
1222235408,,1,United States,New York City,,,
1365305100,,0,United States,New York City,,,
1315888359,,1,United States,New York City,,,
1835740025,,1,United States,New York City,,,
1926643108,,1,United States,New York City,,,
1988441704,,1,United States,New York City,,,
1938917990,,1,United States,New York City,,,
1197079785,,1,United States,New York City,,,
2108103099,,1,United States,New York City,,,
1948484504,,1,United States,New York City,,,
2025010209,,1,United States,New York City,,,
1434801302,,1,United States,New York City,,,
1679247080,,1,United States,New York City,,,
2246074229,,1,United States,New York City,,,
1954826280,,1,United States,New York City,,,
2304327157,,1,United States,New York City,,,
1511836476,,1,United States,New York City,,,
1471691856,,1,United States,New York City,,,
1440566215,,1,United States,New York City,,,
1200566033,,0,United States,New York City,,,
1507733583,,1,United States,New York City,,,
1769496976,,1,United States,New York City,,,
2090241685,,1,United States,New York City,,,
1676380307,,1,United States,New York City,,,
1611230383,,0,United States,New York City,,,
1831243942,,1,United States,New York City,,,
1664352834,,0,United States,New York City,,,
1446089456,,1,United States,New York City,,,
1899113479,,1,United States,New York City,,,
2225753627,,1,United States,New York City,,,
2132330005,,1,United States,New York City,,,
2229817900,,1,United States,New York City,,,
1239218711,,1,United States,New York City,,,
2040406115,,1,United States,New York City,,,
1405691672,,1,United States,New York City,,,
1301348811,,1,United States,New York City,,,
2188923669,,1,United States,New York City,,,
1259185863,,1,United States,New York City,,,
1311677222,,1,United States,New York City,,,
2136607160,,1,United States,New York City,,,
1829061634,,0,United States,New York City,,,
1215483790,,1,United States,New York City,,,
2144348833,,1,United States,New York City,,,
1713498930,,1,United States,New York City,,,
1154162421,,1,United States,New York City,,,
1711613279,,1,United States,New York City,,,
1329515763,,1,United States,New York City,,,
2155419312,,0,United States,New York City,,,
2089116361,,1,United States,New York City,,,
1335613826,,1,United States,New York City,,,
2207202600,,1,United States,New York City,,,
1347444009,,1,United States,New York City,,,
1998578331,,0,United States,New York City,,,
1611310877,,0,United States,New York City,,,
1838067606,,1,United States,New York City,,,
1962365856,,1,United States,New York City,,,
1367077624,,1,United States,New York City,,,
1832577599,,0,United States,New York City,,,
1489621253,,0,United States,New York City,,,
2203163000,,1,United States,New York City,,,
1780460858,,1,United States,New York City,,,
2187151017,,1,United States,New York City,,,
1483741970,,1,United States,New York City,,,
2221870053,,1,United States,New York City,,,
1691212693,,1,United States,New York City,,,
2065340505,,1,United States,New York City,,,
1473229765,,1,United States,New York City,,,
2165512554,,0,United States,New York City,,,
1429850305,,1,United States,New York City,,,
1353008063,,1,United States,New York City,,,
1787184252,,1,United States,New York City,,,
2146437828,,0,United States,New York City,,,
1258119115,,1,United States,New York City,,,
1963643957,,1,United States,New York City,,,
1245298040,,1,United States,New York City,,,
1901010704,,1,United States,New York City,,,
1526049051,,1,United States,New York City,,,
1443441826,,1,United States,New York City,,,
1374011243,,0,United States,New York City,,,
1316064180,,0,United States,New York City,,,
1817860075,,1,United States,New York City,,,
2183106092,,1,United States,New York City,,,
2211381710,,1,United States,New York City,,,
1593629783,,1,United States,New York City,,,
1704622135,,1,United States,New York City,,,
2228662543,,1,United States,New York City,,,
1440233532,,1,United States,New York City,,,
1235461899,,1,United States,New York City,,,
2085504377,,1,United States,New York City,,,
2176139192,,1,United States,New York City,,,
1344486902,,1,United States,New York City,,,
1194459375,,0,United States,New York City,,,
1236205752,,1,United States,New York City,,,
1509379000,,1,United States,New York City,,,
2240221519,,1,United States,New York City,,,
1210310562,,1,United States,New York City,,,
1519788474,,1,United States,New York City,,,
1497444959,,1,United States,New York City,,,
1818845207,,1,United States,New York City,,,
1398013485,,1,United States,New York City,,,
2068220984,,1,United States,New York City,,,
1632714924,,1,United States,New York City,,,
1921750306,,0,United States,New York City,,,
2153028647,,0,United States,New York City,,,
2088233237,,1,United States,New York City,,,
1642201176,,1,United States,New York City,,,
1541518647,,0,United States,New York City,,,
1990345323,,1,United States,New York City,,,
1414748839,,1,United States,New York City,,,
1878139187,,1,United States,New York City,,,
2160897791,,1,United States,New York City,,,
2025271985,,1,United States,New York City,,,
1765672053,,1,United States,New York City,,,
2177533470,,1,United States,New York City,,,
1844069246,,1,United States,New York City,,,
1527229578,,1,United States,New York City,,,
1380279193,,1,United States,New York City,,,
2120761972,,1,United States,New York City,,,
2208986728,,1,United States,New York City,,,
1647441430,,1,United States,New York City,,,
1255516284,,1,United States,New York City,,,
1981976296,,1,United States,New York City,,,
1222957865,,1,United States,New York City,,,
1967201708,,1,United States,New York City,,,
1852312033,,1,United States,New York City,,,
1269390691,,1,United States,New York City,,,
1430067825,,1,United States,New York City,,,
1155919076,,1,United States,New York City,,,
1562830276,,1,United States,New York City,,,
1879234078,,1,United States,New York City,,,
1395099204,,1,United States,New York City,,,
1356295545,,1,United States,New York City,,,
2031427072,,1,United States,New York City,,,
2052000467,,1,United States,New York City,,,
1548583392,,1,United States,New York City,,,
1294098123,,1,United States,New York City,,,
1300881031,,1,United States,New York City,,,
1690222734,,0,United States,New York City,,,
1247620267,,1,United States,New York City,,,
2236204604,,1,United States,New York City,,,
1301377233,,0,United States,New York City,,,
2235237264,,1,United States,New York City,,,
1784456798,,1,United States,New York City,,,
2300624972,,0,United States,New York City,,,
1594707658,,1,United States,New York City,,,
1288562196,,1,United States,New York City,,,
1823952099,,1,United States,New York City,,,
2125106987,,1,United States,New York City,,,
1253493681,,1,United States,New York City,,,
1314105569,,1,United States,New York City,,,
1605106219,,1,United States,New York City,,,
1548430778,,1,United States,New York City,,,
1188982080,,1,United States,New York City,,,
2165002296,,1,United States,New York City,,,
2193849508,,1,United States,New York City,,,
1244943118,,0,United States,New York City,,,
1896773026,,1,United States,New York City,,,
1364723379,,1,United States,New York City,,,
1968953542,,0,United States,New York City,,,
1305222875,,1,United States,New York City,,,
1948017211,,1,United States,New York City,,,
2215627312,,1,United States,New York City,,,
1381826333,,1,United States,New York City,,,
1621554944,,1,United States,New York City,,,
1720397694,,1,United States,New York City,,,
1457858639,,1,United States,New York City,,,
2300624972,,1,United States,New York City,,,
1520876650,,1,United States,New York City,,,
1232656016,,0,United States,New York City,,,
1252665259,,0,United States,New York City,,,
1693182763,,1,United States,New York City,,,
2166645293,,1,United States,New York City,,,
1204380993,,1,United States,New York City,,,
1352418821,,1,United States,New York City,,,
1653726461,,1,United States,New York City,,,
1989627883,,1,United States,New York City,,,
1293618408,,1,United States,New York City,,,
1416239525,,1,United States,New York City,,,
2176134183,,1,United States,New York City,,,
1706079817,,1,United States,New York City,,,
1501124183,,0,United States,New York City,,,
2017900237,,0,United States,New York City,,,
1833689715,,1,United States,New York City,,,
1599806569,,0,United States,New York City,,,
1227528284,,0,United States,New York City,,,
2251638729,,1,United States,New York City,,,
1310384522,,1,United States,New York City,,,
1849259650,,1,United States,New York City,,,
2281277438,,1,United States,New York City,,,
1764514840,,1,United States,New York City,,,
1605856243,,1,United States,New York City,,,
2084793745,,1,United States,New York City,,,
1860656700,,0,United States,New York City,,,
1823026110,,1,United States,New York City,,,
1188399194,,1,United States,New York City,,,
2048528646,,1,United States,New York City,,,
1543385585,,0,United States,New York City,,,
2210757764,,1,United States,New York City,,,
1445216671,,1,United States,New York City,,,
2026438069,,1,United States,New York City,,,
2006558227,,1,United States,New York City,,,
1714653153,,1,United States,New York City,,,
1495014910,,1,United States,New York City,,,
1199926653,,1,United States,New York City,,,
1760172495,,1,United States,New York City,,,
1538010222,,0,United States,New York City,,,
1368246333,,1,United States,New York City,,,
1394268252,,0,United States,New York City,,,
1252613154,,1,United States,New York City,,,
1326265749,,1,United States,New York City,,,
1258538062,,1,United States,New York City,,,
1423943447,,1,United States,New York City,,,
1301143701,,1,United States,New York City,,,
1502954013,,1,United States,New York City,,,
1984713105,,1,United States,New York City,,,
1251100947,,1,United States,New York City,,,
1763252965,,1,United States,New York City,,,
1174766277,,1,United States,New York City,,,
1396394260,,1,United States,New York City,,,
1569570701,,1,United States,New York City,,,
1517219436,,1,United States,New York City,,,
1788046129,,0,United States,New York City,,,
1566014658,,1,United States,New York City,,,
1445911106,,1,United States,New York City,,,
1522310493,,1,United States,New York City,,,
1682652504,,1,United States,New York City,,,
2159166865,,1,United States,New York City,,,
1289796448,,1,United States,New York City,,,
1906998356,,1,United States,New York City,,,
1506467524,,0,United States,New York City,,,
1912649370,,1,United States,New York City,,,
1712633375,,0,United States,New York City,,,
1936515280,,1,United States,New York City,,,
2217479367,,1,United States,New York City,,,
1384488552,,1,United States,New York City,,,
2222082501,,1,United States,New York City,,,
2271332417,,1,United States,New York City,,,
1636906592,,1,United States,New York City,,,
1816330906,,1,United States,New York City,,,
1477810942,,1,United States,New York City,,,
1775534677,,0,United States,New York City,,,
1870128727,,1,United States,New York City,,,
2115287580,,0,United States,New York City,,,
1635049062,,1,United States,New York City,,,
1732048430,,1,United States,New York City,,,
2176345218,,1,United States,New York City,,,
1582879941,,1,United States,New York City,,,
1311575340,,1,United States,New York City,,,
2065313060,,0,United States,New York City,,,
2112631544,,0,United States,New York City,,,
2117480666,,1,United States,New York City,,,
1168073452,,1,United States,New York City,,,
1417228116,,1,United States,New York City,,,
1419943841,,1,United States,New York City,,,
2039651501,,0,United States,New York City,,,
1723540447,,1,United States,New York City,,,
2288793864,,1,United States,New York City,,,
1670946537,,1,United States,New York City,,,
2253199229,,1,United States,New York City,,,
1921216195,,1,United States,New York City,,,
1596275814,,1,United States,New York City,,,
2287137346,,1,United States,New York City,,,
1177376512,,1,United States,New York City,,,
1911234733,,0,United States,New York City,,,
2271047357,,1,United States,New York City,,,
1157015404,,1,United States,New York City,,,
1807038936,,1,United States,New York City,,,
1226654129,,1,United States,New York City,,,
2200494837,,1,United States,New York City,,,
1480223645,,1,United States,New York City,,,
2133986982,,1,United States,New York City,,,
1201844412,,0,United States,New York City,,,
2014089093,,1,United States,New York City,,,
1317209474,,1,United States,New York City,,,
2302100831,,0,United States,New York City,,,
1497121840,,1,United States,New York City,,,
1305778284,,1,United States,New York City,,,
2215335027,,1,United States,New York City,,,
1876166306,,1,United States,New York City,,,
1947995531,,1,United States,New York City,,,
1693332888,,1,United States,New York City,,,
2281403731,,1,United States,New York City,,,
1771421655,,0,United States,New York City,,,
1856616542,,1,United States,New York City,,,
1524388679,,1,United States,New York City,,,
1546738321,,1,United States,New York City,,,
1789534949,,0,United States,New York City,,,
2237127655,,1,United States,New York City,,,
2199809555,,1,United States,New York City,,,
1579400888,,1,United States,New York City,,,
2109006212,,1,United States,New York City,,,
1827971920,,1,United States,New York City,,,
1663498469,,1,United States,New York City,,,
1588787395,,1,United States,New York City,,,
1570409905,,1,United States,New York City,,,
1971782687,,1,United States,New York City,,,
1202177268,,1,United States,New York City,,,
1450520107,,1,United States,New York City,,,
2245309502,,0,United States,New York City,,,
1813585627,,1,United States,New York City,,,
1198383636,,1,United States,New York City,,,
2211931104,,1,United States,New York City,,,
1925797593,,1,United States,New York City,,,
1383081817,,1,United States,New York City,,,
1673529184,,1,United States,New York City,,,
1988859094,,1,United States,New York City,,,
1225208030,,0,United States,New York City,,,
1522449646,,1,United States,New York City,,,
1640295571,,1,United States,New York City,,,
1661600508,,1,United States,New York City,,,
1287209229,,1,United States,New York City,,,
1787055296,,1,United States,New York City,,,
1860177503,,1,United States,New York City,,,
2065962343,,1,United States,New York City,,,
2234265026,,1,United States,New York City,,,
2174556985,,1,United States,New York City,,,
1376176679,,1,United States,New York City,,,
1879002595,,1,United States,New York City,,,
1265141918,,1,United States,New York City,,,
1713647970,,0,United States,New York City,,,
1762733891,,1,United States,New York City,,,
2053046184,,1,United States,New York City,,,
1905223156,,0,United States,New York City,,,
1238765243,,0,United States,New York City,,,
1709884356,,0,United States,New York City,,,
2273164236,,1,United States,New York City,,,
2025883512,,1,United States,New York City,,,
1373575006,,1,United States,New York City,,,
1183074375,,1,United States,New York City,,,
1227593002,,1,United States,New York City,,,
1374602063,,1,United States,New York City,,,
1748510006,,1,United States,New York City,,,
1224104377,,1,United States,New York City,,,
1804934772,,1,United States,New York City,,,
1672846826,,1,United States,New York City,,,
1242653721,,1,United States,New York City,,,
2255825535,,1,United States,New York City,,,
1632313499,,1,United States,New York City,,,
2164428677,,1,United States,New York City,,,
2089036204,,1,United States,New York City,,,
1156796215,,1,United States,New York City,,,
2059887732,,1,United States,New York City,,,
2145565156,,0,United States,New York City,,,
2047098249,,1,United States,New York City,,,
1931502300,,1,United States,New York City,,,
1979631365,,1,United States,New York City,,,
1824472974,,1,United States,New York City,,,
2196640478,,1,United States,New York City,,,
1912934080,,1,United States,New York City,,,
2037891014,,1,United States,New York City,,,
1956279711,,0,United States,New York City,,,
1954716253,,1,United States,New York City,,,
2260254018,,1,United States,New York City,,,
1754962742,,1,United States,New York City,,,
1727055184,,1,United States,New York City,,,
1264921660,,1,United States,New York City,,,
2094585800,,0,United States,New York City,,,
1536800611,,1,United States,New York City,,,
1446641843,,1,United States,New York City,,,
2243478171,,1,United States,New York City,,,
2162594169,,1,United States,New York City,,,
1833654289,,1,United States,New York City,,,
2040141196,,0,United States,New York City,,,
1946636832,,1,United States,New York City,,,
1461229508,,1,United States,New York City,,,
1665849596,,1,United States,New York City,,,
1175440274,,1,United States,New York City,,,
2108393534,,1,United States,New York City,,,
1374049675,,0,United States,New York City,,,
1674846851,,1,United States,New York City,,,
2186202194,,1,United States,New York City,,,
1357494965,,0,United States,New York City,,,
1748401341,,1,United States,New York City,,,
1434069525,,1,United States,New York City,,,
1777636653,,1,United States,New York City,,,
2134519637,,1,United States,New York City,,,
2140033357,,1,United States,New York City,,,
1854430688,,1,United States,New York City,,,
1358262329,,1,United States,New York City,,,
1753974491,,1,United States,New York City,,,
1576658713,,1,United States,New York City,,,
2033935726,,1,United States,New York City,,,
1488399205,,0,United States,New York City,,,
1588610972,,1,United States,New York City,,,
1553131699,,0,United States,New York City,,,
2051180833,,1,United States,New York City,,,
1510158372,,1,United States,New York City,,,
1175140298,,1,United States,New York City,,,
2225596941,,1,United States,New York City,,,
2162898271,,1,United States,New York City,,,
1188302116,,0,United States,New York City,,,
1742330950,,0,United States,New York City,,,
1198359126,,1,United States,New York City,,,
1289377805,,1,United States,New York City,,,
1692466224,,1,United States,New York City,,,
2204041300,,1,United States,New York City,,,
1515191604,,0,United States,New York City,,,
1905291186,,0,United States,New York City,,,
1625589697,,1,United States,New York City,,,
2258681575,,1,United States,New York City,,,
2273938548,,1,United States,New York City,,,
2272498257,,1,United States,New York City,,,
1304674467,,1,United States,New York City,,,
