customer_id,account_id,date_key,total_amount,num_trans,first_transaction,last_transaction
CS1772,training,2_2011,67.00,1,7826,7826
CS5857,training,2_2011,90.00,1,7806,7806
CS1381,training,2_2011,221.00,3,7811,7826
CS3646,training,2_2011,109.00,2,7810,7834
CS4655,training,2_2011,96.00,1,7805,7805
CS5695,training,2_2011,88.00,1,7822,7822
CS5251,training,2_2011,80.00,2,7818,7828
CS4793,training,2_2011,71.00,1,7835,7835
CS1217,training,2_2011,96.00,1,7811,7811
CS3988,training,2_2011,79.00,1,7816,7816
CS1395,training,2_2011,186.00,2,7808,7812
CS4198,training,2_2011,184.00,2,7811,7843
CS3126,training,2_2011,53.00,1,7828,7828
CS4778,training,2_2011,225.00,3,7814,7849
CS3670,training,2_2011,43.00,1,7848,7848
CS4311,training,2_2011,42.00,1,7825,7825
CS4416,training,2_2011,108.00,2,7836,7845
CS3810,training,2_2011,130.00,2,7813,7849
CS3386,training,2_2011,48.00,1,7807,7807
CS5069,training,2_2011,57.00,1,7829,7829
CS1414,training,2_2011,159.00,2,7820,7825
CS1511,training,2_2011,194.00,3,7815,7833
CS2847,training,2_2011,250.00,3,7815,7836
CS5409,training,2_2011,104.00,1,7823,7823
CS3050,training,2_2011,50.00,1,7816,7816
CS1309,training,2_2011,195.00,2,7809,7844
CS2769,training,2_2011,134.00,2,7811,7833
CS5720,training,2_2011,142.00,2,7819,7847
CS3286,training,2_2011,45.00,1,7833,7833
CS5733,training,2_2011,92.00,1,7841,7841
CS2743,training,2_2011,89.00,1,7820,7820
CS2686,training,2_2011,43.00,1,7844,7844
CS3558,training,2_2011,128.00,2,7810,7842
CS4853,training,2_2011,189.00,3,7834,7843
CS2805,training,2_2011,90.00,2,7816,7843
CS3719,training,2_2011,140.00,2,7813,7815
CS4996,training,2_2011,65.00,1,7823,7823
CS1934,training,2_2011,98.00,1,7842,7842
CS2547,training,2_2011,99.00,1,7847,7847
CS4800,training,2_2011,197.00,3,7823,7829
CS2206,training,2_2011,59.00,1,7805,7805
CS4718,training,2_2011,168.00,2,7818,7843
CS6031,training,2_2011,40.00,1,7833,7833
CS2291,training,2_2011,189.00,2,7846,7848
CS2784,training,2_2011,83.00,1,7808,7808
CS2881,training,2_2011,77.00,1,7824,7824
CS2107,training,2_2011,142.00,2,7817,7837
CS4253,training,2_2011,52.00,1,7820,7820
CS1172,training,2_2011,96.00,1,7807,7807
CS1118,training,2_2011,43.00,1,7807,7807
CS1394,training,2_2011,97.00,2,7831,7849
CS5713,training,2_2011,93.00,1,7833,7833
CS2271,training,2_2011,69.00,1,7828,7828
CS2428,training,2_2011,123.00,2,7809,7825
CS3686,training,2_2011,40.00,1,7808,7808
CS2732,training,2_2011,131.00,2,7822,7840
CS3134,training,2_2011,43.00,1,7823,7823
CS4738,training,2_2011,54.00,1,7847,7847
CS2821,training,2_2011,233.00,3,7807,7844
CS2419,training,2_2011,43.00,1,7806,7806
CS2051,training,2_2011,71.00,1,7826,7826
CS2232,training,2_2011,48.00,1,7840,7840
CS2199,training,2_2011,84.00,1,7830,7830
CS3804,training,2_2011,50.00,1,7817,7817
CS2198,training,2_2011,49.00,1,7831,7831
CS3633,training,2_2011,78.00,1,7810,7810
CS5882,training,2_2011,272.00,4,7806,7826
CS5464,training,2_2011,58.00,1,7837,7837
CS5279,training,2_2011,143.00,2,7822,7841
CS1137,training,2_2011,53.00,1,7814,7814
CS4570,training,2_2011,203.00,3,7826,7834
CS2208,training,2_2011,199.00,2,7807,7810
CS4586,training,2_2011,154.00,2,7846,7848
CS4931,training,2_2011,158.00,2,7816,7841
CS1912,training,2_2011,38.00,1,7837,7837
CS5614,training,2_2011,116.00,2,7814,7834
CS1117,training,2_2011,144.00,2,7809,7822
CS3560,training,2_2011,98.00,1,7834,7834
CS2211,training,2_2011,92.00,1,7809,7809
CS5566,training,2_2011,39.00,1,7829,7829
CS5685,training,2_2011,118.00,2,7833,7841
CS1906,training,2_2011,120.00,2,7829,7835
CS4564,training,2_2011,103.00,1,7818,7818
CS2073,training,2_2011,76.00,1,7833,7833
CS1446,training,2_2011,100.00,1,7839,7839
CS4205,training,2_2011,101.00,1,7828,7828
CS2819,training,2_2011,119.00,2,7820,7849
CS5393,training,2_2011,172.00,2,7809,7813
CS3722,training,2_2011,83.00,2,7811,7827
CS1421,training,2_2011,182.00,2,7814,7840
CS2907,training,2_2011,74.00,1,7815,7815
CS2793,training,2_2011,39.00,1,7821,7821
CS5519,training,2_2011,55.00,1,7848,7848
CS3190,training,2_2011,109.00,2,7831,7834
CS5166,training,2_2011,46.00,1,7834,7834
CS5011,training,2_2011,95.00,1,7838,7838
CS4569,training,2_2011,43.00,1,7827,7827
CS2858,training,2_2011,103.00,1,7817,7817
CS1582,training,2_2011,205.00,3,7812,7841
CS5787,training,2_2011,91.00,1,7834,7834
CS5256,training,2_2011,49.00,1,7808,7808
CS1941,training,2_2011,62.00,1,7843,7843
CS5599,training,2_2011,43.00,1,7820,7820
CS1254,training,2_2011,105.00,1,7808,7808
CS3763,training,2_2011,82.00,1,7813,7813
CS5088,training,2_2011,343.00,4,7805,7847
CS5221,training,2_2011,60.00,1,7809,7809
CS4094,training,2_2011,94.00,1,7846,7846
CS2385,training,2_2011,36.00,1,7831,7831
CS3249,training,2_2011,236.00,3,7813,7847
CS3532,training,2_2011,104.00,1,7829,7829
CS4237,training,2_2011,57.00,1,7823,7823
CS2640,training,2_2011,38.00,1,7831,7831
CS5892,training,2_2011,89.00,1,7810,7810
CS5513,training,2_2011,103.00,2,7824,7829
CS1297,training,2_2011,105.00,1,7813,7813
CS4134,training,2_2011,49.00,1,7832,7832
CS5663,training,2_2011,146.00,2,7809,7826
CS1790,training,2_2011,58.00,1,7824,7824
CS3875,training,2_2011,190.00,3,7826,7830
CS5086,training,2_2011,87.00,1,7849,7849
CS4838,training,2_2011,53.00,1,7826,7826
CS5324,training,2_2011,69.00,1,7837,7837
CS2034,training,2_2011,82.00,1,7818,7818
CS2788,training,2_2011,73.00,1,7838,7838
CS1274,training,2_2011,70.00,1,7830,7830
CS2838,training,2_2011,170.00,2,7814,7849
CS1270,training,2_2011,82.00,1,7806,7806
CS3947,training,2_2011,155.00,2,7817,7839
CS2582,training,2_2011,153.00,2,7822,7823
CS4211,training,2_2011,71.00,1,7809,7809
CS3922,training,2_2011,49.00,1,7835,7835
CS1287,training,2_2011,94.00,1,7847,7847
CS6034,training,2_2011,87.00,1,7805,7805
CS5416,training,2_2011,164.00,3,7816,7846
CS4191,training,2_2011,59.00,1,7807,7807
CS4870,training,2_2011,141.00,2,7820,7836
CS5731,training,2_2011,60.00,1,7833,7833
CS3342,training,2_2011,70.00,1,7845,7845
CS2360,training,2_2011,45.00,1,7815,7815
CS2085,training,2_2011,109.00,2,7820,7848
CS4826,training,2_2011,83.00,1,7834,7834
CS2029,training,2_2011,56.00,1,7811,7811
CS3416,training,2_2011,46.00,1,7847,7847
CS5495,training,2_2011,99.00,1,7833,7833
CS4359,training,2_2011,97.00,1,7832,7832
CS3863,training,2_2011,73.00,1,7844,7844
CS5475,training,2_2011,145.00,2,7813,7833
CS4100,training,2_2011,55.00,1,7832,7832
CS1456,training,2_2011,59.00,1,7836,7836
CS2536,training,2_2011,327.00,4,7814,7843
CS5988,training,2_2011,85.00,1,7848,7848
CS1804,training,2_2011,121.00,2,7814,7829
CS1788,training,2_2011,96.00,1,7817,7817
CS1845,training,2_2011,259.00,4,7812,7837
CS2030,training,2_2011,91.00,2,7821,7849
CS5375,training,2_2011,48.00,1,7844,7844
CS4561,training,2_2011,96.00,1,7821,7821
CS1583,training,2_2011,54.00,1,7834,7834
CS4157,training,2_2011,162.00,2,7817,7822
CS3572,training,2_2011,57.00,1,7807,7807
CS3601,training,2_2011,98.00,2,7829,7836
CS2908,training,2_2011,37.00,1,7843,7843
CS6059,training,2_2011,86.00,1,7808,7808
CS5656,training,2_2011,94.00,1,7844,7844
CS5448,training,2_2011,242.00,3,7823,7848
CS5494,training,2_2011,83.00,1,7812,7812
