customer_id,transaction_date,transaction_amount
271735,10/02/2014,1723.80
274511,10/02/2014,598.91
269188,10/02/2014,3060.85
268995,10/02/2014,2117.18
267297,10/02/2014,3204.50
268713,10/02/2014,2497.30
273625,10/02/2014,1801.15
273646,10/02/2014,264.10
271384,10/02/2014,987.87
269225,10/02/2014,3593.46
268101,10/02/2014,6435.52
268801,10/02/2014,3787.94
273454,10/02/2014,2555.86
270375,09/02/2014,3215.55
271683,09/02/2014,255.25
270018,09/02/2014,1269.64
267067,09/02/2014,676.26
269947,09/02/2014,4734.93
267463,09/02/2014,2701.72
272172,09/02/2014,1720.48
267662,09/02/2014,738.14
273358,09/02/2014,2729.35
269776,09/02/2014,677.37
269808,09/02/2014,4578.02
267467,09/02/2014,2700.62
272365,09/02/2014,3646.50
270111,09/02/2014,2362.49
266843,09/02/2014,5160.35
267754,09/02/2014,283.99
270240,09/02/2014,2254.20
268364,08/02/2014,546.98
271694,08/02/2014,3099.53
273267,08/02/2014,5202.34
273368,08/02/2014,3464.18
273598,08/02/2014,1876.29
273353,08/02/2014,1739.27
268402,08/02/2014,1780.15
274650,08/02/2014,550.29
273140,08/02/2014,3431.03
267926,08/02/2014,1544.79
272143,08/02/2014,1359.15
274895,08/02/2014,411.06
273660,08/02/2014,5312.84
269269,08/02/2014,1025.44
275227,08/02/2014,987.87
269950,08/02/2014,1427.66
270042,08/02/2014,7696.32
274250,07/02/2014,2930.46
274402,07/02/2014,984.55
275082,07/02/2014,890.63
273965,07/02/2014,2817.75
272395,07/02/2014,442.00
272137,07/02/2014,597.80
270773,07/02/2014,1048.64
267704,07/02/2014,3465.28
268670,07/02/2014,1307.21
274917,07/02/2014,563.55
272985,07/02/2014,4604.53
271577,07/02/2014,5511.74
270405,07/02/2014,1436.50
273083,07/02/2014,5043.22
272874,07/02/2014,3071.90
269741,07/02/2014,544.76
271596,07/02/2014,1975.74
268720,07/02/2014,1538.16
275104,07/02/2014,5387.98
275056,07/02/2014,886.21
274772,07/02/2014,900.58
273367,07/02/2014,1674.08
270178,06/02/2014,4049.82
269049,06/02/2014,7143.82
271101,06/02/2014,1887.34
271935,06/02/2014,623.22
273863,06/02/2014,2512.77
273363,06/02/2014,1906.12
273871,06/02/2014,3964.74
269527,06/02/2014,760.24
273221,06/02/2014,5060.90
266900,06/02/2014,1471.86
273651,06/02/2014,781.24
272794,06/02/2014,679.58
270072,06/02/2014,472.94
272816,06/02/2014,8160.43
267833,06/02/2014,1261.91
275010,06/02/2014,2789.02
269221,06/02/2014,549.18
269787,06/02/2014,106.08
275134,06/02/2014,3487.38
274369,06/02/2014,7375.88
270419,05/02/2014,1891.76
267794,05/02/2014,967.98
270253,05/02/2014,248.62
270148,05/02/2014,4411.16
272672,05/02/2014,594.49
271310,05/02/2014,967.98
271152,05/02/2014,2444.26
269370,05/02/2014,183.43
271494,05/02/2014,2470.78
272852,05/02/2014,974.61
268606,05/02/2014,6331.65
273096,05/02/2014,1321.58
270714,05/02/2014,676.26
268275,05/02/2014,6320.60
269711,04/02/2014,228.74
268931,04/02/2014,5944.90
270481,04/02/2014,1153.62
270252,04/02/2014,3264.17
275225,04/02/2014,1635.40
269285,04/02/2014,3006.70
267656,04/02/2014,1395.62
269932,04/02/2014,2943.72
275196,04/02/2014,6386.90
272795,04/02/2014,1644.24
273023,04/02/2014,8027.82
273836,04/02/2014,1465.23
271012,03/02/2014,4414.48
268569,03/02/2014,3730.48
272596,03/02/2014,1060.80
268057,03/02/2014,1474.07
270455,03/02/2014,3944.85
271288,03/02/2014,1161.36
269537,03/02/2014,3796.78
275088,03/02/2014,6397.95
268571,03/02/2014,3961.43
270044,03/02/2014,1707.22
273020,03/02/2014,3010.02
271583,03/02/2014,1687.34
269697,03/02/2014,6425.57
274479,03/02/2014,1107.21
274982,03/02/2014,605.54
274811,03/02/2014,7602.40
274554,03/02/2014,4397.90
273081,03/02/2014,3000.07
272031,03/02/2014,2329.34
267489,03/02/2014,2594.54
269188,03/02/2014,2439.84
267045,03/02/2014,2580.18
271379,03/02/2014,976.82
267464,03/02/2014,1027.65
273877,03/02/2014,321.56
274923,03/02/2014,2774.66
271426,03/02/2014,1236.49
273184,03/02/2014,1142.57
274148,02/02/2014,298.35
268835,02/02/2014,1250.86
274999,02/02/2014,1580.15
271367,02/02/2014,200.00
274984,02/02/2014,2789.02
271534,02/02/2014,760.24
268855,02/02/2014,2629.90
269259,02/02/2014,6294.08
268635,02/02/2014,779.02
267265,02/02/2014,8116.23
268171,02/02/2014,2817.75
268164,02/02/2014,2324.92
266820,02/02/2014,493.94
267489,02/02/2014,782.34
270050,02/02/2014,1088.42
270213,01/02/2014,921.57
270875,01/02/2014,698.36
274653,01/02/2014,1080.69
272607,01/02/2014,5105.10
271986,01/02/2014,3739.32
267734,01/02/2014,4968.08
271328,01/02/2014,1858.61
269090,01/02/2014,679.58
267651,01/02/2014,4071.93
273271,01/02/2014,3425.50
269476,01/02/2014,923.78
272675,01/02/2014,5162.56
271596,01/02/2014,2426.58
274799,31/01/2014,8154.90
274587,31/01/2014,2037.62
270888,31/01/2014,2741.51
268516,31/01/2014,2526.03
272463,31/01/2014,5410.08
273167,31/01/2014,2397.85
270949,31/01/2014,6546.02
271974,31/01/2014,6304.02
272105,31/01/2014,1051.96
269732,31/01/2014,1528.21
273271,31/01/2014,2077.40
267858,31/01/2014,5060.90
274331,31/01/2014,649.74
270580,31/01/2014,6506.24
268047,31/01/2014,7127.25
272515,31/01/2014,1295.06
268050,31/01/2014,2274.09
270678,31/01/2014,601.12
267702,31/01/2014,1505.01
271176,30/01/2014,7889.70
270633,30/01/2014,1098.37
271758,30/01/2014,1308.32
273590,30/01/2014,602.23
270780,30/01/2014,859.69
272996,30/01/2014,5353.73
275082,30/01/2014,1213.29
273703,30/01/2014,2966.93
268479,30/01/2014,1085.11
270293,30/01/2014,6077.50
270526,30/01/2014,3792.36
269392,30/01/2014,1242.02
268736,30/01/2014,2037.62
267594,30/01/2014,194.48
270839,30/01/2014,314.93
268790,30/01/2014,4685.20
272529,30/01/2014,365.75
271972,29/01/2014,1288.43
271474,29/01/2014,764.66
275075,29/01/2014,3939.32
271567,29/01/2014,859.69
273386,29/01/2014,1129.31
271304,29/01/2014,849.75
273509,29/01/2014,2280.72
267547,29/01/2014,3391.24
271858,29/01/2014,1155.83
274923,29/01/2014,4486.30
269831,29/01/2014,2724.93
271833,29/01/2014,835.38
268266,29/01/2014,1250.86
269780,29/01/2014,3076.32
271500,29/01/2014,2324.92
267243,29/01/2014,4173.59
274756,29/01/2014,891.74
269273,29/01/2014,4001.20
266993,29/01/2014,2751.45
271294,29/01/2014,4475.25
268998,29/01/2014,899.47
272286,29/01/2014,843.12
271161,29/01/2014,4344.86
270240,29/01/2014,2846.48
274739,28/01/2014,7956.00
271224,28/01/2014,7215.65
273026,28/01/2014,6425.57
270036,28/01/2014,2364.70
270106,28/01/2014,5790.20
268099,28/01/2014,2587.91
274408,28/01/2014,6108.44
267909,28/01/2014,6574.75
267912,28/01/2014,3384.61
269524,28/01/2014,2900.62
274331,28/01/2014,5807.88
275204,28/01/2014,4795.70
274728,28/01/2014,2486.25
269413,28/01/2014,3652.03
272556,28/01/2014,541.45
268211,28/01/2014,2983.50
269820,28/01/2014,3005.60
268810,28/01/2014,2248.68
267828,28/01/2014,552.50
273831,28/01/2014,856.38
271283,27/01/2014,1470.76
272574,27/01/2014,7458.75
272534,27/01/2014,1720.48
267771,27/01/2014,2298.40
270239,27/01/2014,6729.45
268679,27/01/2014,4097.34
266918,27/01/2014,4578.02
274751,27/01/2014,1876.29
269376,27/01/2014,2297.30
272313,27/01/2014,732.62
269841,27/01/2014,1306.11
274952,27/01/2014,2668.57
271683,27/01/2014,881.79
270831,27/01/2014,6746.02
267488,27/01/2014,1266.33
273924,27/01/2014,1396.72
268996,27/01/2014,1218.82
271905,27/01/2014,6480.82
272940,26/01/2014,3987.95
270350,26/01/2014,303.88
267991,26/01/2014,5149.30
271381,26/01/2014,413.27
269786,26/01/2014,1353.62
267094,26/01/2014,1601.14
268847,26/01/2014,7978.10
266853,26/01/2014,2545.92
271769,26/01/2014,2837.64
275022,26/01/2014,2950.35
272656,26/01/2014,3650.92
270706,26/01/2014,585.65
268352,26/01/2014,4782.44
275246,26/01/2014,844.22
271937,25/01/2014,401.12
273973,25/01/2014,4745.98
274428,25/01/2014,5242.12
272482,25/01/2014,4969.19
274706,25/01/2014,2329.34
275117,25/01/2014,4836.59
267594,25/01/2014,2807.80
271586,25/01/2014,377.91
273798,25/01/2014,4273.03
270938,25/01/2014,5839.93
274955,25/01/2014,1265.22
267656,25/01/2014,3189.03
274525,25/01/2014,4082.97
274978,25/01/2014,4862.00
267420,25/01/2014,2236.52
273835,25/01/2014,7746.05
270020,25/01/2014,2923.83
267999,25/01/2014,1001.13
275136,24/01/2014,343.65
275069,24/01/2014,7281.95
266974,24/01/2014,534.82
272837,24/01/2014,1175.72
268487,24/01/2014,1743.69
268027,24/01/2014,4044.30
269173,24/01/2014,3122.73
274364,24/01/2014,3397.88
270400,24/01/2014,406.64
269964,24/01/2014,2937.09
272659,24/01/2014,3006.70
274428,24/01/2014,2022.15
274621,24/01/2014,1476.28
273913,24/01/2014,6790.23
274747,24/01/2014,3102.84
271768,24/01/2014,1118.26
268054,24/01/2014,777.92
269890,24/01/2014,6729.45
269873,24/01/2014,5889.65
268992,24/01/2014,1359.15
267450,24/01/2014,1359.15
272392,23/01/2014,1776.84
271910,23/01/2014,503.88
267164,23/01/2014,5850.98
274727,23/01/2014,434.26
270253,23/01/2014,5180.24
267075,23/01/2014,224.31
272142,23/01/2014,1253.07
271490,23/01/2014,3036.54
273095,23/01/2014,751.40
268526,23/01/2014,1211.08
271110,23/01/2014,1627.66
272549,23/01/2014,338.13
268151,23/01/2014,1102.79
268819,23/01/2014,6568.12
270815,23/01/2014,1607.78
272336,23/01/2014,1277.38
271470,23/01/2014,266.31
267753,23/01/2014,729.30
273511,23/01/2014,2098.39
273251,23/01/2014,795.60
267740,23/01/2014,440.89
271266,23/01/2014,4141.54
268335,23/01/2014,2139.28
272508,23/01/2014,601.12
272757,22/01/2014,4587.96
274662,22/01/2014,735.93
269193,22/01/2014,2663.05
272973,22/01/2014,2559.18
275131,22/01/2014,5675.28
272915,22/01/2014,1593.41
274150,22/01/2014,983.45
268565,22/01/2014,1303.90
271026,22/01/2014,214.37
269577,22/01/2014,3337.10
275210,22/01/2014,2450.89
271075,22/01/2014,2205.58
275210,22/01/2014,1430.97
273896,22/01/2014,223.21
268467,22/01/2014,1984.58
272312,22/01/2014,1320.47
271357,22/01/2014,518.25
272103,22/01/2014,676.26
267511,22/01/2014,5392.40
267304,22/01/2014,1250.86
269612,21/01/2014,660.79
272414,21/01/2014,2170.22
273043,21/01/2014,1913.86
275064,21/01/2014,925.99
268548,21/01/2014,1359.15
269246,21/01/2014,2582.39
274301,21/01/2014,811.07
268898,21/01/2014,3052.01
274277,21/01/2014,2747.03
271250,21/01/2014,6064.24
268878,21/01/2014,3509.48
274187,21/01/2014,400.01
273009,21/01/2014,821.01
271992,21/01/2014,2479.62
267058,21/01/2014,2945.93
271648,21/01/2014,2652.00
271944,21/01/2014,917.15
269476,20/01/2014,2545.92
271158,20/01/2014,1576.84
270413,20/01/2014,2386.80
267174,20/01/2014,2168.01
272501,20/01/2014,4238.78
269117,20/01/2014,7204.60
268923,20/01/2014,1387.88
271430,20/01/2014,7232.23
273731,20/01/2014,2435.42
270667,20/01/2014,4428.84
274208,20/01/2014,1997.84
272924,20/01/2014,579.02
273094,20/01/2014,1404.45
270470,20/01/2014,415.48
271601,20/01/2014,1163.57
274733,20/01/2014,249.73
272795,20/01/2014,1237.60
273293,20/01/2014,973.50
271280,20/01/2014,3239.86
275020,20/01/2014,629.85
269372,20/01/2014,3871.92
266813,20/01/2014,1037.60
274223,19/01/2014,4605.64
272328,19/01/2014,606.64
268744,19/01/2014,2764.71
271971,19/01/2014,1646.45
273536,19/01/2014,6204.57
270221,19/01/2014,5221.12
273791,19/01/2014,2655.32
266975,19/01/2014,7657.65
271565,19/01/2014,464.10
267343,19/01/2014,3177.98
267105,19/01/2014,1796.73
271281,19/01/2014,1635.40
270740,19/01/2014,575.71
269927,19/01/2014,2240.94
275058,19/01/2014,488.41
267301,19/01/2014,5513.95
268530,19/01/2014,1706.12
269593,18/01/2014,4994.60
269757,18/01/2014,1175.72
267001,18/01/2014,4687.41
266841,18/01/2014,2648.68
270762,18/01/2014,3016.65
271833,18/01/2014,7795.77
270399,18/01/2014,1851.98
274814,18/01/2014,1370.20
267669,18/01/2014,735.93
271036,18/01/2014,1770.21
274991,18/01/2014,1747.01
273397,18/01/2014,2263.04
273983,18/01/2014,830.96
274569,18/01/2014,1386.78
274689,18/01/2014,576.81
269216,18/01/2014,523.77
272423,18/01/2014,235.37
275215,18/01/2014,5759.26
270494,18/01/2014,5189.08
271959,18/01/2014,2532.66
271357,17/01/2014,6241.04
270908,17/01/2014,6397.95
272326,17/01/2014,1449.76
271429,17/01/2014,6205.68
271101,17/01/2014,919.36
270680,17/01/2014,1362.46
269763,17/01/2014,4318.34
274239,17/01/2014,4833.27
270716,17/01/2014,7768.15
273077,17/01/2014,2552.55
268020,17/01/2014,1849.77
272456,17/01/2014,3155.88
267439,17/01/2014,2404.48
274306,17/01/2014,4834.38
270535,17/01/2014,1580.15
267377,17/01/2014,3193.45
273309,17/01/2014,3029.91
269334,17/01/2014,1501.69
267846,17/01/2014,1528.21
273787,17/01/2014,3602.30
274480,16/01/2014,1586.78
269963,16/01/2014,3802.30
274281,16/01/2014,7602.40
267281,16/01/2014,3978.00
267874,16/01/2014,1555.84
271322,16/01/2014,3861.97
273881,16/01/2014,508.30
267935,16/01/2014,2240.94
274837,16/01/2014,581.23
275233,16/01/2014,1564.68
272951,16/01/2014,2740.40
272993,16/01/2014,2111.66
270026,16/01/2014,2994.55
269862,15/01/2014,1036.49
274638,15/01/2014,5055.38
272059,15/01/2014,645.32
268055,15/01/2014,2797.86
274839,15/01/2014,4100.65
272999,15/01/2014,1085.11
267621,15/01/2014,1286.22
269673,15/01/2014,1684.02
267927,15/01/2014,2105.03
273429,15/01/2014,1102.79
268514,15/01/2014,2298.40
271381,15/01/2014,1259.70
267905,15/01/2014,2499.51
270831,15/01/2014,1924.91
267480,15/01/2014,247.52
271100,15/01/2014,6409.00
274515,15/01/2014,2877.42
271448,15/01/2014,1055.28
266987,15/01/2014,6302.92
269980,15/01/2014,3570.26
273703,14/01/2014,664.11
268728,14/01/2014,78.45
274594,14/01/2014,4502.88
273684,14/01/2014,479.57
273716,14/01/2014,6046.56
274296,14/01/2014,2948.14
273331,14/01/2014,6302.92
273526,14/01/2014,1074.06
273135,14/01/2014,1193.40
269952,14/01/2014,3421.08
272144,14/01/2014,2834.32
269776,14/01/2014,1498.38
271029,14/01/2014,3480.75
269783,14/01/2014,562.45
274661,14/01/2014,2854.22
270265,14/01/2014,680.68
274725,14/01/2014,623.22
269637,14/01/2014,859.69
269299,14/01/2014,1461.91
274663,14/01/2014,6148.22
271352,14/01/2014,951.40
267925,14/01/2014,900.58
267282,14/01/2014,1805.57
274323,14/01/2014,2802.28
271107,14/01/2014,3121.62
272019,14/01/2014,394.49
275197,13/01/2014,2105.03
270445,13/01/2014,5436.60
273804,13/01/2014,2698.41
269636,13/01/2014,4773.60
270873,13/01/2014,1306.11
272399,13/01/2014,1284.01
275075,13/01/2014,2475.20
273123,13/01/2014,558.02
270368,13/01/2014,1057.48
274868,13/01/2014,1016.60
267978,13/01/2014,349.18
269963,13/01/2014,5352.62
268408,13/01/2014,1033.17
271668,13/01/2014,6492.98
274518,13/01/2014,2558.07
269449,13/01/2014,4813.38
273015,13/01/2014,729.30
274618,13/01/2014,2479.62
271850,13/01/2014,644.22
272280,12/01/2014,2044.25
267832,12/01/2014,4524.98
269060,12/01/2014,830.96
269715,12/01/2014,1397.83
271380,12/01/2014,6834.43
267522,12/01/2014,160.22
274213,12/01/2014,2943.72
268021,12/01/2014,3022.18
271233,12/01/2014,97.24
267536,12/01/2014,3570.26
267143,12/01/2014,2685.15
267500,12/01/2014,4574.70
269393,12/01/2014,685.10
273502,12/01/2014,4524.98
268160,12/01/2014,525.98
274292,12/01/2014,403.32
272662,12/01/2014,349.18
269363,12/01/2014,183.43
271664,12/01/2014,1054.17
275157,12/01/2014,5154.82
268169,12/01/2014,1380.14
269225,12/01/2014,3751.47
272815,12/01/2014,755.82
269069,12/01/2014,1442.03
269988,12/01/2014,1931.54
270160,12/01/2014,2470.78
274326,12/01/2014,575.71
271302,11/01/2014,2039.83
273234,11/01/2014,2621.06
272906,11/01/2014,6537.18
267592,11/01/2014,7442.18
270865,11/01/2014,728.20
268919,11/01/2014,3049.80
271232,11/01/2014,1902.81
274718,11/01/2014,548.08
269213,11/01/2014,2424.37
273299,11/01/2014,3248.70
271821,11/01/2014,5626.66
274814,11/01/2014,5099.57
266827,11/01/2014,4955.93
269171,11/01/2014,301.67
268904,11/01/2014,2300.61
273698,11/01/2014,1640.92
269437,11/01/2014,2576.86
270050,11/01/2014,1084.01
272410,11/01/2014,7685.27
272243,10/01/2014,6519.50
268968,10/01/2014,3049.80
272264,10/01/2014,7994.68
274268,10/01/2014,527.09
268740,10/01/2014,777.92
272077,10/01/2014,1055.28
273917,10/01/2014,1922.70
270092,10/01/2014,617.70
267938,10/01/2014,1409.98
268951,10/01/2014,1942.59
274948,10/01/2014,5392.40
269996,10/01/2014,465.20
268569,10/01/2014,381.23
270360,10/01/2014,6117.28
271045,10/01/2014,4256.46
273799,10/01/2014,6392.43
272514,10/01/2014,2293.98
274221,10/01/2014,428.74
275163,10/01/2014,159.12
268046,10/01/2014,3968.05
272702,10/01/2014,6422.26
271729,10/01/2014,1720.48
266966,09/01/2014,2912.78
267781,09/01/2014,3014.44
269664,09/01/2014,3200.08
268386,09/01/2014,716.04
267511,09/01/2014,798.91
272711,09/01/2014,4309.50
274521,09/01/2014,1458.60
273546,09/01/2014,4153.69
270226,09/01/2014,1361.36
270262,09/01/2014,2965.82
268090,09/01/2014,3204.50
274099,09/01/2014,1295.06
266799,09/01/2014,1180.14
272869,09/01/2014,2875.21
267265,09/01/2014,1674.08
270181,09/01/2014,3102.84
272028,08/01/2014,1131.52
270026,08/01/2014,1707.22
269300,08/01/2014,3732.69
267344,08/01/2014,3505.06
269228,08/01/2014,1119.37
272228,08/01/2014,2950.35
272200,08/01/2014,677.37
268489,08/01/2014,3619.98
268727,08/01/2014,1124.89
267631,08/01/2014,1449.76
272900,08/01/2014,4232.15
273220,08/01/2014,1887.34
273928,08/01/2014,1193.40
266911,08/01/2014,3351.47
270766,08/01/2014,851.96
272783,08/01/2014,3000.07
274865,08/01/2014,2439.84
274789,08/01/2014,1371.31
273156,08/01/2014,6541.60
274792,08/01/2014,4713.93
268996,08/01/2014,4668.62
269894,08/01/2014,3540.42
268097,08/01/2014,1913.86
270427,07/01/2014,3852.03
268497,07/01/2014,1226.55
275082,07/01/2014,4614.48
267667,07/01/2014,4618.90
271810,07/01/2014,316.03
267666,07/01/2014,3265.28
274226,07/01/2014,7740.52
267379,07/01/2014,2243.15
274963,07/01/2014,3268.59
267106,07/01/2014,6541.60
272928,07/01/2014,5781.36
273973,07/01/2014,581.23
268366,07/01/2014,2093.97
271927,07/01/2014,1188.98
273615,07/01/2014,1055.28
269902,07/01/2014,914.94
271722,07/01/2014,1562.47
273354,07/01/2014,6117.28
271166,07/01/2014,223.21
271406,07/01/2014,4468.62
274243,07/01/2014,4481.88
273237,07/01/2014,3119.41
271749,07/01/2014,1166.88
270749,06/01/2014,3743.74
272133,06/01/2014,5905.12
271692,06/01/2014,3205.61
270074,06/01/2014,4437.68
269299,06/01/2014,2890.68
272889,06/01/2014,5121.68
270628,06/01/2014,1680.70
269935,06/01/2014,417.69
268910,06/01/2014,2351.44
268346,06/01/2014,5696.27
273692,05/01/2014,5295.16
272465,05/01/2014,97.24
267316,05/01/2014,3855.34
273325,05/01/2014,1321.58
271189,05/01/2014,4524.98
274052,05/01/2014,849.75
274927,05/01/2014,901.68
270407,05/01/2014,1105.00
268562,05/01/2014,3417.76
274844,05/01/2014,4954.82
273570,05/01/2014,2970.24
267425,05/01/2014,4499.56
270867,05/01/2014,362.44
268288,05/01/2014,1267.43
273486,05/01/2014,4269.72
269171,05/01/2014,4568.07
271674,05/01/2014,352.50
275181,05/01/2014,1869.66
275037,05/01/2014,3431.03
272292,04/01/2014,3166.93
272744,04/01/2014,7701.85
269236,04/01/2014,627.64
270378,04/01/2014,3113.89
268916,04/01/2014,4976.92
272975,04/01/2014,1896.18
270320,04/01/2014,2037.62
270087,04/01/2014,8281.98
269361,04/01/2014,4448.73
270400,04/01/2014,401.12
275092,04/01/2014,4654.26
270907,04/01/2014,1159.14
270322,03/01/2014,644.22
273748,03/01/2014,4760.34
267807,03/01/2014,3749.26
272375,03/01/2014,3814.46
274778,03/01/2014,1087.32
267864,03/01/2014,2065.24
272998,03/01/2014,335.92
267004,03/01/2014,6558.18
273355,03/01/2014,719.36
267721,03/01/2014,318.24
272209,03/01/2014,1454.18
269007,03/01/2014,4499.56
269703,03/01/2014,944.77
270519,03/01/2014,358.02
273861,03/01/2014,2183.48
271152,03/01/2014,1697.28
271724,03/01/2014,2974.66
266841,03/01/2014,5047.64
271888,03/01/2014,3742.64
274832,03/01/2014,609.96
270619,03/01/2014,902.78
267263,03/01/2014,1155.83
270447,03/01/2014,5022.23
273564,03/01/2014,1445.34
273350,02/01/2014,2751.45
269568,02/01/2014,7989.15
271679,02/01/2014,2347.02
270064,02/01/2014,2658.63
266831,02/01/2014,1264.12
267840,02/01/2014,3172.45
267613,02/01/2014,1206.66
267379,02/01/2014,930.41
271200,02/01/2014,2411.11
269083,02/01/2014,4649.84
274644,02/01/2014,454.15
271655,02/01/2014,4773.60
270066,02/01/2014,1534.85
273058,02/01/2014,744.77
268627,02/01/2014,1707.22
272067,02/01/2014,6690.77
270616,02/01/2014,2159.17
272070,02/01/2014,239.78
267749,02/01/2014,7862.07
272165,02/01/2014,1401.14
271656,02/01/2014,248.62
269439,02/01/2014,1469.65
267661,02/01/2014,2835.43
269329,02/01/2014,4099.55
274511,01/01/2014,320.45
272598,01/01/2014,2539.29
267468,01/01/2014,1465.23
271428,01/01/2014,605.54
274000,01/01/2014,651.95
273659,01/01/2014,99.45
272462,01/01/2014,2240.94
270347,01/01/2014,7276.43
275159,01/01/2014,3060.85
269020,01/01/2014,881.79
269365,01/01/2014,184.53
270695,01/01/2014,777.92
274266,01/01/2014,4601.22
269348,01/01/2014,278.46
267929,01/01/2014,2164.70
269536,01/01/2014,7862.07
273436,01/01/2014,727.09
273879,01/01/2014,145.86
271701,01/01/2014,1856.40
273310,01/01/2014,586.75
