customer_id,account_id,date_key,total_amount,num_trans,first_transaction,last_transaction
CS2296,training,4_2012,79.00,1,8397,8397
CS1494,training,2_2013,59.00,1,8580,8580
CS3688,training,2_2014,460.00,6,8862,8943
CS2287,training,4_2011,170.00,2,8018,8026
CS3779,training,2_2011,69.00,1,7846,7846
CS1423,training,2_2014,126.00,2,8877,8921
CS2501,training,4_2012,201.00,3,8333,8386
CS3434,training,1_2013,98.00,1,8453,8453
CS2662,training,3_2014,134.00,2,9008,9025
CS2209,training,1_2012,116.00,2,8095,8106
CS4530,training,2_2011,40.00,1,7825,7825
CS2848,training,1_2013,53.00,1,8435,8435
CS2596,training,3_2011,173.00,3,7878,7931
CS4421,training,2_2012,182.00,2,8175,8202
CS4905,training,2_2012,241.00,3,8138,8195
CS5704,training,4_2011,198.00,3,7947,8007
CS2403,training,3_2014,236.00,3,8968,9026
CS5480,training,1_2012,310.00,5,8054,8111
CS5811,training,3_2013,128.00,2,8626,8635
CS2051,training,4_2014,101.00,1,9108,9108
CS3957,training,3_2012,132.00,2,8229,8277
CS4704,training,4_2014,224.00,3,9094,9109
CS2289,training,2_2012,199.00,3,8147,8203
CS5218,training,2_2014,45.00,1,8937,8937
CS4637,training,2_2011,166.00,2,7809,7836
CS3158,training,2_2012,91.00,1,8161,8161
CS4176,training,3_2012,179.00,3,8225,8286
CS1939,training,4_2011,191.00,2,7962,7998
CS5403,training,4_2011,129.00,2,8004,8012
CS5489,training,4_2014,252.00,4,8856,9104
CS4563,training,2_2011,101.00,1,7819,7819
CS3508,training,2_2012,161.00,2,8153,8178
CS2703,training,4_2014,40.00,1,9050,9050
CS2596,training,2_2013,270.00,3,8513,8557
CS5990,training,4_2012,207.00,2,8327,8334
CS4215,training,3_2011,54.00,1,7859,7859
CS4811,training,1_2012,181.00,3,8060,8113
CS2070,training,1_2013,127.00,2,8430,8489
CS3419,training,1_2015,190.00,3,9144,9165
CS3668,training,3_2014,153.00,2,8959,8991
CS4623,training,3_2013,245.00,3,8612,8670
CS4708,training,3_2013,48.00,1,8583,8583
CS1816,training,3_2013,123.00,2,8661,8665
CS5376,training,4_2013,204.00,3,8742,8764
CS4568,training,4_2011,136.00,2,7981,7988
CS1779,training,1_2012,53.00,1,8061,8061
CS2447,training,3_2011,307.00,4,7860,7930
CS1985,training,3_2011,148.00,2,7866,7897
CS2544,training,4_2011,145.00,2,7947,7980
CS2158,training,3_2012,306.00,4,8273,8300
CS5776,training,3_2014,189.00,2,8987,9017
CS5653,training,3_2013,98.00,1,8647,8647
CS2291,training,4_2014,164.00,2,9053,9054
CS6088,training,4_2012,48.00,1,8337,8337
CS4245,training,2_2014,152.00,2,8918,8936
CS3344,training,3_2014,137.00,2,8948,9031
CS1481,training,4_2013,50.00,1,8757,8757
CS5400,training,4_2011,56.00,1,8026,8026
CS5463,training,3_2014,325.00,5,8982,9014
CS5951,training,3_2014,104.00,1,8984,8984
CS5515,training,1_2012,114.00,2,8057,8084
CS3039,training,2_2012,92.00,1,8156,8156
CS1836,training,1_2012,204.00,3,8097,8118
CS4320,training,2_2014,126.00,2,8864,8922
CS4889,training,4_2011,100.00,2,7950,8004
CS1319,training,3_2011,95.00,1,7938,7938
CS4859,training,1_2015,134.00,2,9137,9171
CS4148,training,1_2014,40.00,1,8804,8804
CS5264,training,2_2013,81.00,1,8493,8493
CS4041,training,4_2014,49.00,1,9128,9128
CS2183,training,1_2013,39.00,1,8404,8404
CS2516,training,1_2015,105.00,2,9167,9176
CS1890,training,4_2012,75.00,2,8342,8390
CS3730,training,1_2013,89.00,1,8442,8442
CS5382,training,1_2013,85.00,2,8466,8473
CS5970,training,2_2014,75.00,2,8870,8929
CS5260,training,1_2015,119.00,2,9160,9199
CS2437,training,4_2011,139.00,2,7949,7986
CS4675,training,3_2011,67.00,1,7923,7923
CS2920,training,4_2011,330.00,4,7943,8026
CS2548,training,3_2013,135.00,2,8619,8671
CS1818,training,4_2011,217.00,3,7966,8029
CS6098,training,3_2012,202.00,3,8276,8306
CS2712,training,4_2011,133.00,2,7988,8029
CS2714,training,4_2011,69.00,1,8017,8017
CS2615,training,3_2013,202.00,3,8619,8641
CS5445,training,3_2014,72.00,1,8973,8973
CS5812,training,4_2014,192.00,3,8856,9103
CS4636,training,3_2013,196.00,3,8636,8665
CS3147,training,2_2014,179.00,2,8920,8939
CS1273,training,1_2012,271.00,4,8062,8091
CS4243,training,4_2011,118.00,2,7984,8005
CS2357,training,2_2012,140.00,2,8138,8159
CS1776,training,2_2014,114.00,2,8862,8888
CS5643,training,1_2013,238.00,3,8409,8485
CS4522,training,1_2015,82.00,1,9195,9195
CS2418,training,1_2015,51.00,1,9162,9162
CS1330,training,4_2014,203.00,3,9090,9129
CS1195,training,4_2014,167.00,3,9058,9128
CS4306,training,1_2015,54.00,1,9196,9196
CS2137,training,3_2013,234.00,3,8586,8672
CS3518,training,2_2013,155.00,2,8537,8570
CS5835,training,3_2011,189.00,3,7898,7930
CS4701,training,1_2015,148.00,2,9145,9160
CS4548,training,2_2012,38.00,1,8214,8214
CS2384,training,4_2012,194.00,3,8308,8323
CS4081,training,1_2013,74.00,1,8448,8448
CS5976,training,1_2012,99.00,1,8036,8036
CS3874,training,3_2011,104.00,2,7863,7920
CS5356,training,2_2014,236.00,3,8886,8933
CS4667,training,3_2014,137.00,2,9009,9025
CS4328,training,2_2012,160.00,2,8190,8206
CS3291,training,3_2013,134.00,2,8614,8615
CS4282,training,3_2011,101.00,2,7865,7923
CS4331,training,3_2011,70.00,1,7937,7937
CS1243,training,1_2013,72.00,2,8444,8476
CS2390,training,2_2014,104.00,1,8905,8905
CS2207,training,2_2014,343.00,5,8860,8944
CS1270,training,4_2011,104.00,1,7991,7991
CS1219,training,4_2014,209.00,3,9076,9084
CS5427,training,4_2012,337.00,4,8310,8377
CS5474,training,2_2011,166.00,2,7807,7847
CS5109,training,2_2012,302.00,4,8130,8212
CS5287,training,1_2015,318.00,4,9160,9203
CS3477,training,2_2013,173.00,3,8525,8573
CS3970,training,4_2011,287.00,4,7970,8016
CS5760,training,4_2011,314.00,4,8005,8028
CS2149,training,2_2013,184.00,3,8494,8553
CS4934,training,3_2014,342.00,4,8965,9000
CS1517,training,4_2013,291.00,4,8691,8745
CS1641,training,4_2012,133.00,2,8216,8398
CS2187,training,4_2011,116.00,2,7990,7992
CS5359,training,3_2014,96.00,1,8989,8989
CS3124,training,4_2011,150.00,2,7955,8011
CS1721,training,3_2012,96.00,1,8277,8277
CS5212,training,1_2015,125.00,2,9152,9155
CS5111,training,3_2011,81.00,1,7904,7904
CS3137,training,2_2012,236.00,4,8129,8206
CS2509,training,1_2014,240.00,3,8819,8849
CS5994,training,1_2014,42.00,1,8776,8776
CS2613,training,3_2013,302.00,3,8620,8666
CS1934,training,3_2014,89.00,1,8995,8995
CS3127,training,4_2011,149.00,3,7944,7973
CS5225,training,1_2014,150.00,2,8771,8842
CS1815,training,4_2012,183.00,2,8336,8356
CS3552,training,2_2014,321.00,4,8881,8945
CS1893,training,4_2013,115.00,2,8707,8721
CS3621,training,4_2013,203.00,3,8685,8732
CS4330,training,3_2013,155.00,3,8598,8618
CS4991,training,3_2013,268.00,3,8601,8657
CS2312,training,4_2013,384.00,6,8673,8760
CS2359,training,2_2012,155.00,2,8147,8190
CS4798,training,4_2012,278.00,3,8311,8375
CS2507,training,2_2012,292.00,3,8158,8214
CS1430,training,3_2014,71.00,1,9010,9010
CS3787,training,4_2013,48.00,1,8696,8696
CS4103,training,2_2013,129.00,2,8504,8531
CS2881,training,3_2012,160.00,3,8221,8304
CS1854,training,3_2011,185.00,3,7853,7941
CS2863,training,4_2012,287.00,4,8334,8392
CS5292,training,3_2013,114.00,2,8635,8647
CS3184,training,1_2012,281.00,3,8041,8110
CS2049,training,4_2013,150.00,2,8680,8689
CS2832,training,3_2013,231.00,3,8593,8645
CS2251,training,2_2013,194.00,2,8502,8543
CS5667,training,1_2014,187.00,3,8821,8840
CS1327,training,1_2012,170.00,3,8042,8111
CS4927,training,3_2013,76.00,2,8615,8624
CS2302,training,3_2012,173.00,2,8287,8292
CS3901,training,3_2012,137.00,2,8289,8306
CS5762,training,2_2013,85.00,1,8511,8511
CS2289,training,1_2012,142.00,2,8107,8123
CS2867,training,1_2012,144.00,2,8074,8090
CS2359,training,3_2014,167.00,2,8987,9024
CS5814,training,4_2011,72.00,1,8015,8015
CS5129,training,2_2011,102.00,1,7841,7841
CS2597,training,2_2012,109.00,2,8189,8192
CS5838,training,3_2012,96.00,1,8279,8279
CS5800,training,2_2012,86.00,1,8148,8148
CS3786,training,3_2013,66.00,1,8597,8597
CS3659,training,2_2012,414.00,5,8168,8211
CS4400,training,3_2011,164.00,2,7904,7915
CS3026,training,2_2012,55.00,1,8189,8189
CS3632,training,1_2013,159.00,2,8429,8441
CS1452,training,1_2012,139.00,2,8083,8117
CS5140,training,3_2014,305.00,4,8957,9026
CS5383,training,4_2013,125.00,2,8728,8763
CS4695,training,3_2013,96.00,2,8660,8662
CS2368,training,3_2012,131.00,2,8218,8257
CS2066,training,3_2011,189.00,3,7865,7907
CS5277,training,3_2011,189.00,2,7862,7870
CS3025,training,4_2011,72.00,1,8033,8033
CS4802,training,2_2011,88.00,2,7825,7845
CS6001,training,1_2014,267.00,4,8812,8846
CS3981,training,3_2014,255.00,3,8954,9028
CS3885,training,2_2014,421.00,6,8884,8935
CS5546,training,3_2012,79.00,1,8275,8275
CS4964,training,2_2014,79.00,1,8905,8905
CS4881,training,1_2014,247.00,5,8779,8849
CS4103,training,1_2014,309.00,4,8803,8827
CS5884,training,4_2012,292.00,4,8317,8397
CS2765,training,2_2013,150.00,2,8508,8559
CS4438,training,3_2014,203.00,3,8951,9036
CS2234,training,4_2014,36.00,1,9120,9120
CS3015,training,1_2014,121.00,2,8795,8810
CS3755,training,4_2015,45.00,1,9131,9131
CS3927,training,1_2014,445.00,5,8796,8849
CS5799,training,4_2012,204.00,3,8310,8347
CS5708,training,2_2011,89.00,1,7823,7823
CS3695,training,2_2013,51.00,1,8510,8510
CS1969,training,4_2014,154.00,3,9061,9098
CS3854,training,4_2014,160.00,2,9078,9097
CS3416,training,1_2015,222.00,4,9133,9184
CS1414,training,4_2013,259.00,3,8710,8735
CS4732,training,1_2013,275.00,3,8430,8486
CS2493,training,4_2012,85.00,1,8398,8398
CS5851,training,1_2013,256.00,3,8403,8481
CS1678,training,2_2014,136.00,2,8862,8894
CS2049,training,1_2013,108.00,2,8459,8478
CS3676,training,3_2011,43.00,1,7939,7939
CS4853,training,1_2012,155.00,2,8059,8121
CS4292,training,1_2014,133.00,2,8787,8828
CS3152,training,4_2014,40.00,1,9114,9114
CS5640,training,1_2014,242.00,3,8778,8827
CS5857,training,3_2012,177.00,2,8249,8304
CS1472,training,2_2014,108.00,2,8867,8910
CS3888,training,1_2012,155.00,3,8071,8087
CS5563,training,2_2013,201.00,3,8531,8574
CS5104,training,3_2012,99.00,1,8295,8295
CS6109,training,4_2013,92.00,1,8705,8705
CS2352,training,4_2014,62.00,1,9044,9044
CS4024,training,1_2014,112.00,2,8797,8802
CS1499,training,4_2011,91.00,1,8027,8027
CS3071,training,3_2012,167.00,3,8245,8293
CS5638,training,4_2014,210.00,3,9072,9115
CS5533,training,2_2013,190.00,3,8503,8544
CS1961,training,1_2012,130.00,2,8039,8123
CS1707,training,3_2011,197.00,2,7915,7927
CS3692,training,3_2014,112.00,2,8996,9025
CS1275,training,4_2011,147.00,2,8031,8034
CS4738,training,1_2013,85.00,2,8472,8479
CS3732,training,2_2011,83.00,1,7832,7832
CS5676,training,4_2013,184.00,3,8693,8750
CS4111,training,3_2012,233.00,3,8242,8255
CS2074,training,1_2015,260.00,3,9135,9204
CS5815,training,1_2015,273.00,3,9133,9181
CS5094,training,1_2015,84.00,1,9196,9196
CS5431,training,1_2013,55.00,1,8405,8405
CS4540,training,3_2014,151.00,3,8949,8990
CS1891,training,1_2013,84.00,1,8484,8484
CS4389,training,1_2013,313.00,4,8408,8481
CS4412,training,1_2012,47.00,1,8041,8041
CS1697,training,3_2014,98.00,1,8959,8959
CS2720,training,2_2012,211.00,3,8136,8215
CS1152,training,3_2012,157.00,2,8251,8274
CS3796,training,3_2013,174.00,3,8583,8657
CS6066,training,3_2013,196.00,3,8598,8669
CS2643,training,3_2014,149.00,2,8966,9037
CS6056,training,1_2014,182.00,2,8821,8846
CS3489,training,1_2013,76.00,1,8409,8409
CS5229,training,4_2011,58.00,1,7996,7996
CS4649,training,4_2014,177.00,2,9047,9115
CS4372,training,3_2014,71.00,1,9004,9004
CS1790,training,4_2012,213.00,3,8312,8373
CS1475,training,3_2012,167.00,2,8267,8293
CS2452,training,2_2014,287.00,4,8860,8921
CS2781,training,2_2011,106.00,2,7822,7833
CS5260,training,3_2014,89.00,1,9033,9033
CS5155,training,4_2011,144.00,2,7981,8028
CS1582,training,2_2014,235.00,3,8864,8931
CS4757,training,3_2011,81.00,1,7900,7900
CS6039,training,4_2013,144.00,2,8678,8706
CS1580,training,4_2012,189.00,2,8217,8357
CS3815,training,3_2011,150.00,2,7855,7914
CS6063,training,2_2013,104.00,1,8503,8503
CS2226,training,4_2014,186.00,2,9043,9067
CS5367,training,1_2015,77.00,1,9138,9138
CS4581,training,2_2013,365.00,4,8496,8555
CS5004,training,4_2014,158.00,2,9120,9125
CS2164,training,3_2013,35.00,1,8618,8618
CS4590,training,2_2014,243.00,3,8916,8942
CS4600,training,4_2011,107.00,2,7945,8034
CS2122,training,1_2012,133.00,2,8085,8104
CS3060,training,3_2012,59.00,1,8271,8271
CS2217,training,2_2013,227.00,3,8501,8560
CS4288,training,2_2014,68.00,1,8876,8876
CS1568,training,2_2013,203.00,2,8529,8530
CS3442,training,3_2014,93.00,2,8961,9024
CS4883,training,4_2013,39.00,1,8758,8758
CS4911,training,1_2012,75.00,1,8082,8082
CS1533,training,3_2012,171.00,2,8236,8241
CS3103,training,2_2014,153.00,2,8883,8892
CS2185,training,1_2012,46.00,1,8063,8063
CS4094,training,3_2013,100.00,1,8605,8605
CS4354,training,4_2012,123.00,2,8315,8398
CS1939,training,3_2012,101.00,2,8241,8280
CS5516,training,4_2012,174.00,2,8373,8376
CS5664,training,4_2013,399.00,5,8679,8727
CS5068,training,4_2014,41.00,1,9076,9076
CS4376,training,4_2014,104.00,2,9051,9054
CS5825,training,4_2011,61.00,1,7964,7964
CS1871,training,1_2012,123.00,2,8050,8108
CS5046,training,1_2015,142.00,2,9160,9167
CS1259,training,4_2013,106.00,2,8581,8713
CS5664,training,3_2011,140.00,2,7919,7923
CS2986,training,3_2011,248.00,4,7870,7940
CS5510,training,3_2013,99.00,1,8645,8645
CS4077,training,3_2012,184.00,2,8238,8276
CS3466,training,4_2013,252.00,4,8673,8708
CS1508,training,4_2013,334.00,5,8582,8757
CS2469,training,3_2014,93.00,1,8965,8965
CS2767,training,1_2015,213.00,3,9133,9204
CS5790,training,1_2012,246.00,3,8062,8111
CS1710,training,2_2013,240.00,3,8507,8561
CS2554,training,4_2011,100.00,1,7947,7947
CS5283,training,1_2015,63.00,1,9166,9166
CS4050,training,3_2014,63.00,1,9007,9007
CS5975,training,3_2012,77.00,1,8286,8286
CS4227,training,4_2012,74.00,1,8324,8324
CS5983,training,2_2011,47.00,1,7809,7809
CS2490,training,4_2013,260.00,4,8680,8738
CS1696,training,4_2012,94.00,2,8355,8394
CS3209,training,1_2014,169.00,2,8821,8847
CS2942,training,1_2013,259.00,4,8408,8489
CS4981,training,4_2011,213.00,3,7958,7988
CS1397,training,1_2014,202.00,3,8808,8852
CS1903,training,2_2013,175.00,2,8505,8530
CS3754,training,4_2013,291.00,4,8677,8734
CS4763,training,4_2011,146.00,2,7971,8015
CS4413,training,1_2015,252.00,4,9147,9194
CS2333,training,3_2011,301.00,4,7863,7903
CS2798,training,2_2012,100.00,1,8185,8185
CS5033,training,4_2011,96.00,1,8016,8016
CS1420,training,3_2014,153.00,2,8994,9017
CS5132,training,3_2011,144.00,2,7885,7926
CS3058,training,3_2012,141.00,2,8281,8286
CS3692,training,3_2013,124.00,2,8665,8666
CS2463,training,3_2012,95.00,2,8287,8307
CS5209,training,4_2011,84.00,2,7957,7984
CS4581,training,4_2013,143.00,2,8720,8761
CS3424,training,4_2013,277.00,3,8714,8754
CS3207,training,2_2013,226.00,3,8508,8578
CS5763,training,1_2013,327.00,5,8404,8483
CS5772,training,1_2012,97.00,1,8052,8052
CS3673,training,2_2013,187.00,2,8517,8519
CS2887,training,1_2012,100.00,1,8096,8096
CS1596,training,3_2011,122.00,2,7889,7909
CS4299,training,2_2012,114.00,2,8139,8203
CS1492,training,1_2014,165.00,2,8802,8847
CS2313,training,2_2014,156.00,3,8865,8880
CS5385,training,2_2014,138.00,2,8865,8880
CS3441,training,4_2013,43.00,1,8707,8707
CS4701,training,3_2014,110.00,2,8971,8972
CS1746,training,2_2013,185.00,2,8532,8572
CS3276,training,3_2013,65.00,1,8608,8608
CS2555,training,2_2012,176.00,3,8129,8175
CS2569,training,2_2014,136.00,2,8884,8886
CS3426,training,2_2014,232.00,4,8883,8911
CS3052,training,4_2013,169.00,2,8715,8721
CS1993,training,3_2013,195.00,4,8604,8668
CS4908,training,3_2014,78.00,1,9035,9035
CS3021,training,1_2014,43.00,1,8806,8806
CS4424,training,2_2013,397.00,6,8501,8536
CS4841,training,2_2013,213.00,3,8512,8543
CS3486,training,4_2012,134.00,2,8035,8358
CS2218,training,4_2011,78.00,1,7953,7953
CS4779,training,2_2012,250.00,3,8149,8195
CS4226,training,2_2013,305.00,3,8509,8528
CS1653,training,3_2011,145.00,2,7895,7911
CS2533,training,1_2012,180.00,2,8111,8124
CS2905,training,3_2012,118.00,2,8245,8246
CS5169,training,1_2013,309.00,4,8417,8480
CS5142,training,4_2012,167.00,3,8323,8400
CS4390,training,3_2014,43.00,1,8948,8948
CS5668,training,1_2014,91.00,1,8823,8823
CS2896,training,1_2013,200.00,3,8414,8482
CS5156,training,4_2013,212.00,3,8491,8764
CS4200,training,3_2012,104.00,2,8222,8259
CS4391,training,3_2014,67.00,1,9015,9015
CS5408,training,3_2013,268.00,4,8603,8667
CS6019,training,4_2013,238.00,3,8691,8727
CS3981,training,3_2012,200.00,3,8232,8292
CS5925,training,2_2013,66.00,1,8571,8571
CS3964,training,4_2013,253.00,3,8689,8759
CS4688,training,2_2013,101.00,1,8540,8540
CS1343,training,2_2012,362.00,5,8167,8189
CS6024,training,4_2012,143.00,2,8317,8322
CS2816,training,4_2011,84.00,1,8021,8021
CS2434,training,2_2012,236.00,4,8152,8175
CS6018,training,2_2012,96.00,1,8173,8173
CS2072,training,3_2012,206.00,3,8223,8267
CS2897,training,4_2013,83.00,1,8737,8737
CS1680,training,4_2013,259.00,4,8687,8757
CS1638,training,3_2013,84.00,1,8617,8617
CS1165,training,2_2012,101.00,1,8137,8137
CS4593,training,1_2012,84.00,1,8038,8038
CS3414,training,4_2011,141.00,2,7972,7986
CS2252,training,1_2013,424.00,6,8402,8482
CS3598,training,3_2013,153.00,3,8611,8657
CS3642,training,2_2014,62.00,1,8904,8904
CS5948,training,3_2014,136.00,2,8956,8995
CS5582,training,2_2014,96.00,1,8908,8908
CS6107,training,3_2011,228.00,3,7873,7935
CS5201,training,3_2011,79.00,1,7852,7852
CS1639,training,2_2013,266.00,4,8507,8578
CS3515,training,3_2014,154.00,2,8953,8967
CS2332,training,3_2013,66.00,1,8641,8641
CS5628,training,4_2014,273.00,4,9069,9115
CS4830,training,2_2012,126.00,2,8130,8138
CS1673,training,1_2012,302.00,4,8038,8088
CS4993,training,2_2011,86.00,1,7821,7821
CS2603,training,4_2013,241.00,4,8582,8747
CS1800,training,4_2013,186.00,3,8701,8740
CS3911,training,2_2012,121.00,2,8131,8195
CS5465,training,4_2011,212.00,3,7971,8008
CS2373,training,1_2012,215.00,3,8041,8123
CS1241,training,1_2013,208.00,3,8452,8465
CS4244,training,1_2013,129.00,3,8446,8477
CS5233,training,2_2013,73.00,1,8556,8556
CS5405,training,4_2013,215.00,3,8695,8738
CS4115,training,4_2011,198.00,3,7983,8003
CS4283,training,4_2011,375.00,6,7851,8026
CS4420,training,2_2014,93.00,1,8913,8913
CS4779,training,2_2013,215.00,4,8506,8559
CS2567,training,3_2011,275.00,3,7865,7895
CS3629,training,4_2014,171.00,2,9038,9043
CS2026,training,3_2013,142.00,2,8637,8648
CS4338,training,3_2013,58.00,1,8586,8586
CS4142,training,2_2012,100.00,1,8175,8175
CS2837,training,4_2012,255.00,4,8035,8388
CS1625,training,4_2013,166.00,2,8676,8709
CS4873,training,4_2012,83.00,1,8359,8359
CS3376,training,3_2012,39.00,1,8275,8275
CS4311,training,1_2012,35.00,1,8092,8092
CS1396,training,3_2012,365.00,4,8239,8303
CS3779,training,1_2014,163.00,2,8794,8795
CS1997,training,4_2012,87.00,1,8317,8317
CS4540,training,2_2012,215.00,3,8127,8172
CS5299,training,4_2012,150.00,2,8353,8391
CS2253,training,4_2012,99.00,1,8360,8360
CS6066,training,1_2014,102.00,1,8841,8841
CS6077,training,4_2012,135.00,2,8350,8361
CS3300,training,4_2014,86.00,1,9127,9127
CS5922,training,4_2012,158.00,2,8125,8318
CS6009,training,1_2014,193.00,3,8788,8837
CS5064,training,1_2013,170.00,2,8450,8484
CS2399,training,2_2014,141.00,2,8876,8938
CS5547,training,3_2012,192.00,3,8252,8305
CS5114,training,3_2012,160.00,2,8234,8301
CS3908,training,4_2011,165.00,2,7983,8029
CS4194,training,2_2013,265.00,3,8506,8571
CS5342,training,4_2012,212.00,3,8312,8367
CS5425,training,3_2012,90.00,1,8251,8251
CS1991,training,3_2014,327.00,4,8998,9037
CS2693,training,3_2013,149.00,2,8588,8639
CS5076,training,1_2015,132.00,2,9158,9161
CS3177,training,2_2011,87.00,1,7828,7828
CS2809,training,2_2012,203.00,3,8165,8188
CS3864,training,4_2013,56.00,1,8740,8740
CS2515,training,4_2011,239.00,4,7996,8025
CS4487,training,3_2011,191.00,2,7906,7937
CS3108,training,3_2011,154.00,2,7901,7932
CS1133,training,3_2014,91.00,1,8974,8974
CS5919,training,1_2012,97.00,1,8098,8098
CS6067,training,3_2012,178.00,3,8247,8282
CS4893,training,4_2013,140.00,2,8581,8697
CS5750,training,1_2014,48.00,1,8849,8849
CS1445,training,4_2011,141.00,2,7969,7986
CS1710,training,4_2011,275.00,4,7968,8009
CS1927,training,4_2013,260.00,3,8704,8757
CS5719,training,3_2011,40.00,1,7860,7860
CS2591,training,1_2014,206.00,3,8773,8845
CS2416,training,1_2013,94.00,2,8441,8444
CS1347,training,1_2013,178.00,2,8441,8471
CS3073,training,1_2015,159.00,2,9144,9174
CS3590,training,4_2013,104.00,1,8696,8696
CS4099,training,2_2014,238.00,3,8895,8918
CS4109,training,3_2012,40.00,1,8268,8268
CS6072,training,4_2011,82.00,1,8023,8023
CS3266,training,4_2012,156.00,2,8329,8356
CS1433,training,4_2014,171.00,2,9119,9121
CS5499,training,2_2011,59.00,1,7843,7843
CS5405,training,2_2012,235.00,3,8130,8154
CS4971,training,2_2013,145.00,2,8506,8548
CS5461,training,1_2012,208.00,3,8053,8111
CS6088,training,1_2013,82.00,1,8427,8427
CS1984,training,3_2012,53.00,1,8282,8282
CS1184,training,1_2013,323.00,4,8405,8489
CS4346,training,4_2012,108.00,2,8345,8378
CS5245,training,4_2014,104.00,1,9067,9067
CS5402,training,4_2011,84.00,1,7976,7976
CS2765,training,3_2011,61.00,1,7910,7910
CS5785,training,2_2013,139.00,2,8548,8571
CS5767,training,2_2013,168.00,2,8545,8549
CS2753,training,2_2012,116.00,2,8193,8203
CS2252,training,3_2012,147.00,2,8249,8282
CS5488,training,2_2012,304.00,5,8157,8214
CS5354,training,3_2014,119.00,2,8991,9031
CS1470,training,1_2012,208.00,3,8068,8123
CS1155,training,4_2011,366.00,5,7851,8000
CS5565,training,2_2014,193.00,3,8920,8945
CS6073,training,1_2015,104.00,1,9168,9168
CS2817,training,2_2014,43.00,1,8927,8927
CS3210,training,4_2011,191.00,3,7949,8034
CS4688,training,4_2012,59.00,1,8324,8324
CS4663,training,1_2013,174.00,3,8415,8455
CS4539,training,3_2012,111.00,2,8244,8271
CS2580,training,3_2012,96.00,2,8225,8244
CS3983,training,4_2012,183.00,2,8323,8343
CS2771,training,3_2012,67.00,1,8218,8218
CS3635,training,1_2015,139.00,2,9155,9164
CS1415,training,1_2012,318.00,4,8055,8107
CS2294,training,1_2015,251.00,3,9132,9193
CS1405,training,3_2013,186.00,3,8591,8661
CS1582,training,1_2014,163.00,2,8781,8807
CS2886,training,4_2013,161.00,3,8694,8747
CS2770,training,4_2014,115.00,2,9041,9076
CS1140,training,4_2014,228.00,4,8856,9127
CS2333,training,1_2014,93.00,1,8790,8790
CS4752,training,2_2013,138.00,2,8501,8510
CS5687,training,3_2011,132.00,2,7876,7898
CS4895,training,1_2014,191.00,3,8774,8820
CS2786,training,4_2011,195.00,3,7975,8019
CS1927,training,2_2012,63.00,1,8179,8179
CS4327,training,3_2014,98.00,2,8984,9034
CS1624,training,1_2013,121.00,2,8418,8489
CS5490,training,3_2014,91.00,2,8954,8996
CS4395,training,1_2012,66.00,1,8091,8091
CS3174,training,1_2013,147.00,2,8425,8474
CS2011,training,2_2013,85.00,1,8557,8557
CS5553,training,1_2015,286.00,3,9137,9195
CS3775,training,1_2012,146.00,2,8075,8088
CS2885,training,4_2012,269.00,4,8316,8382
