customer_id,account_id,date_key,total_amount,num_trans,first_transaction,last_transaction
1839,training,1_2017,1486.32,2,9905,9916
1824,training,4_2017,2294.25,3,10187,10213
368,training,4_2017,2310.55,3,10201,10212
2000,training,3_2017,1001.60,2,10050,10089
825,training,2_2017,1082.36,1,9997,9997
3315,training,1_2017,513.79,2,9915,9919
75,training,3_2017,1242.01,5,10045,10125
1498,training,4_2017,2059.96,3,10134,10185
1612,training,4_2017,971.40,2,10155,10158
2192,training,2_2017,388.72,1,9987,9987
419,training,1_2017,13.44,1,9864,9864
3307,training,2_2017,320.13,2,9990,10012
2430,training,3_2017,566.10,3,10065,10110
1506,training,1_2017,2261.00,3,9882,9941
1346,training,2_2017,1425.10,3,9995,10032
927,training,1_2017,1729.99,3,9908,9930
763,training,2_2017,131.92,1,10014,10014
2397,training,4_2017,2695.70,3,10156,10172
102,training,3_2017,1456.30,2,10092,10116
2884,training,4_2017,1813.46,4,10148,10211
759,training,4_2017,2808.86,3,10141,10202
773,training,2_2017,1129.64,2,9978,10022
3398,training,4_2017,721.62,2,9952,10160
3297,training,4_2017,1844.66,2,10161,10167
2434,training,1_2017,1192.43,3,9905,9926
1861,training,3_2017,1403.72,2,10061,10124
1233,training,2_2017,1163.34,3,9968,10004
1390,training,3_2017,719.11,3,10079,10120
2682,training,2_2017,826.05,3,9955,10028
439,training,3_2017,2280.81,3,10088,10126
1579,training,2_2017,1875.13,3,9966,10036
2984,training,3_2017,471.08,2,10046,10067
3470,training,4_2017,3953.99,4,9862,10223
1,training,4_2017,965.65,3,10204,10218
757,training,1_2017,141.92,2,9899,9918
1778,training,1_2017,999.53,2,9877,9913
211,training,2_2017,1846.07,3,10005,10023
333,training,2_2017,2201.43,4,9961,10038
32,training,1_2017,1177.92,2,9875,9946
119,training,3_2017,881.20,2,10073,10082
2347,training,3_2017,2539.62,5,10069,10121
2353,training,2_2017,1386.96,2,9965,10018
788,training,4_2017,1701.07,3,10177,10186
1468,training,3_2017,1460.20,3,10071,10116
821,training,4_2017,328.04,2,10160,10192
2489,training,1_2017,2185.04,4,9877,9943
2710,training,4_2017,1900.37,2,10206,10217
947,training,4_2017,762.63,1,10145,10145
1335,training,1_2017,1572.66,3,9935,9950
1076,training,4_2017,3878.11,7,10136,10216
3320,training,2_2017,1572.58,4,9954,10023
779,training,4_2017,594.68,1,10143,10143
3296,training,2_2017,1445.63,3,10019,10035
455,training,4_2017,1541.43,2,10138,10158
1779,training,2_2017,1992.96,2,9982,9988
2703,training,4_2017,1860.24,3,10178,10206
806,training,1_2017,2373.53,2,9892,9944
22,training,1_2017,2383.37,3,9867,9941
1591,training,1_2017,2408.60,4,9906,9928
678,training,2_2017,297.43,1,10028,10028
50,training,4_2017,829.65,1,10199,10199
1038,training,4_2017,3269.81,3,10193,10213
1453,training,1_2017,205.36,1,9925,9925
1339,training,1_2017,994.10,3,9897,9941
3382,training,1_2017,931.95,3,9864,9941
773,training,4_2017,1914.73,3,9952,10153
2503,training,1_2017,1592.59,3,9886,9947
1057,training,1_2017,829.65,1,9918,9918
1397,training,2_2017,721.19,2,10017,10038
2134,training,3_2017,852.33,3,10056,10123
2403,training,1_2017,1766.38,3,9879,9917
1937,training,3_2017,770.76,3,10044,10132
1282,training,3_2017,694.81,2,10106,10125
2183,training,2_2017,4538.84,5,9990,10023
1788,training,4_2017,2430.59,5,10151,10196
1170,training,2_2017,778.69,1,9976,9976
431,training,3_2017,74.51,2,10087,10127
1940,training,3_2017,1883.68,3,10075,10093
2073,training,1_2017,2925.85,4,9913,9945
462,training,4_2017,764.96,1,9862,9862
2728,training,4_2017,1705.96,4,10187,10218
2053,training,4_2017,751.99,2,10210,10220
2135,training,1_2017,1759.85,1,9887,9887
1217,training,4_2017,632.47,3,10172,10215
2992,training,2_2017,359.50,2,10015,10019
3261,training,2_2017,387.25,3,9957,9998
2748,training,2_2017,1044.24,2,9976,10018
3262,training,1_2017,2972.77,4,9874,9948
788,training,1_2017,1397.36,3,9863,9941
3067,training,4_2017,1249.88,2,10152,10186
701,training,4_2017,840.86,3,10176,10193
648,training,4_2017,1936.84,2,10150,10168
3286,training,3_2017,2008.44,3,10084,10092
3383,training,2_2017,388.92,1,9957,9957
982,training,4_2017,666.50,2,10169,10170
676,training,3_2017,1482.59,2,10069,10095
385,training,3_2017,1664.13,3,10069,10119
1229,training,1_2017,970.91,3,9904,9931
3232,training,3_2017,1540.63,4,10047,10105
3300,training,3_2017,649.49,2,10051,10100
2381,training,3_2017,594.68,1,10052,10052
371,training,4_2017,950.16,3,10163,10216
2519,training,2_2017,1065.76,2,9992,10001
2264,training,3_2017,995.54,2,10061,10072
2637,training,4_2017,991.03,5,10135,10171
3262,training,4_2017,2474.46,5,10145,10224
3177,training,2_2017,1155.91,3,9977,10014
2267,training,1_2017,1302.08,2,9877,9894
456,training,2_2017,3022.22,3,9966,9987
404,training,4_2017,931.83,2,10150,10207
3121,training,4_2017,1346.75,4,10156,10177
2365,training,2_2017,2359.11,3,9962,10000
2528,training,4_2017,3489.82,5,10142,10200
3151,training,4_2017,4098.94,4,10135,10212
3241,training,4_2017,3137.06,4,10138,10218
2234,training,2_2017,364.92,3,9955,10017
3226,training,3_2017,545.44,2,10067,10119
1365,training,1_2017,430.64,2,9882,9892
3349,training,1_2017,2530.99,2,9912,9938
1002,training,1_2017,1252.34,3,9916,9937
2282,training,1_2017,2004.44,2,9909,9910
2656,training,1_2017,534.22,2,9868,9930
2409,training,3_2017,1627.69,2,10047,10092
1711,training,4_2017,1946.39,3,10043,10184
2582,training,4_2017,995.90,2,10150,10173
1005,training,3_2017,1538.98,2,10049,10066
1597,training,1_2017,2381.65,5,9873,9946
2713,training,1_2017,137.90,1,9873,9873
1435,training,4_2017,248.82,1,10192,10192
1477,training,4_2017,2624.07,4,10042,10206
1614,training,3_2017,180.39,2,10057,10064
1254,training,2_2017,1116.42,2,9976,10034
1423,training,2_2017,829.65,1,9983,9983
276,training,4_2017,521.94,1,10222,10222
1315,training,4_2017,2116.31,4,10138,10220
591,training,2_2017,84.99,1,10004,10004
1017,training,1_2017,1549.28,2,9871,9894
2123,training,2_2017,3781.74,5,9976,10030
2889,training,2_2017,260.14,1,9966,9966
3208,training,3_2017,1448.27,3,10076,10125
2406,training,1_2017,911.60,2,9918,9942
2041,training,3_2017,1051.87,2,10071,10106
1598,training,3_2017,2281.79,2,10045,10055
141,training,2_2017,1552.38,2,9986,9993
1321,training,3_2017,1145.62,2,10113,10122
183,training,2_2017,2082.17,3,10002,10019
2591,training,3_2017,1968.84,2,10100,10126
3356,training,2_2017,628.02,2,9963,9978
766,training,2_2017,1441.20,3,9988,10032
1596,training,1_2017,596.55,1,9874,9874
520,training,4_2017,1339.24,4,10172,10209
868,training,1_2017,183.27,2,9930,9942
2999,training,4_2017,1498.25,3,10134,10217
352,training,4_2017,1065.40,2,10194,10200
1140,training,2_2017,2911.83,4,9964,10034
621,training,2_2017,1889.82,3,9972,10038
3307,training,4_2017,759.76,2,10178,10209
1502,training,2_2017,2856.80,5,9960,10021
936,training,2_2017,4227.10,5,9978,9999
939,training,3_2017,1516.13,1,10050,10050
2698,training,4_2017,1520.56,3,10169,10213
579,training,2_2017,2903.30,3,9976,10040
2036,training,1_2017,247.87,2,9872,9950
3077,training,1_2017,1516.13,1,9930,9930
369,training,1_2017,505.81,2,9922,9936
821,training,2_2017,1338.17,2,9955,9996
2687,training,1_2017,1167.11,2,9868,9933
681,training,4_2017,125.07,1,10218,10218
37,training,3_2017,2078.96,3,10047,10116
3002,training,3_2017,2447.46,4,10077,10119
396,training,3_2017,260.14,1,10105,10105
550,training,3_2017,1105.75,1,10105,10105
1605,training,3_2017,795.10,1,10044,10044
2325,training,3_2017,1242.44,2,10092,10104
1420,training,1_2017,1484.04,3,9875,9931
3099,training,4_2017,161.60,1,10142,10142
1645,training,4_2017,110.55,2,9952,10135
546,training,4_2017,380.74,1,10188,10188
2885,training,1_2017,125.07,1,9947,9947
2740,training,4_2017,1214.96,2,10139,10199
3166,training,4_2017,881.60,3,9862,10178
3487,training,4_2017,762.63,1,10215,10215
2890,training,3_2017,3111.39,4,10060,10126
3370,training,1_2017,911.71,3,9883,9915
3393,training,1_2017,748.90,1,9890,9890
2410,training,3_2017,1739.25,2,10049,10063
3466,training,1_2017,56.93,1,9902,9902
1454,training,4_2017,2042.07,3,10169,10220
1967,training,2_2017,99.59,1,9962,9962
3089,training,4_2017,1398.66,2,10154,10198
3123,training,4_2017,525.33,1,10225,10225
2692,training,3_2017,380.74,1,10068,10068
2801,training,4_2017,1032.53,3,9952,10203
1580,training,4_2017,2327.75,3,10145,10170
352,training,1_2017,1884.44,2,9886,9942
1777,training,2_2017,1879.24,2,9963,10027
142,training,3_2017,2183.25,3,10048,10099
3393,training,4_2017,173.18,1,10223,10223
599,training,2_2017,1867.67,3,9986,10033
1258,training,1_2017,1740.85,4,9879,9924
3405,training,4_2017,201.17,2,10156,10173
3198,training,1_2017,826.51,1,9891,9891
834,training,2_2017,1637.40,2,9979,10038
3467,training,4_2017,683.38,3,10142,10220
3436,training,3_2017,2138.77,3,10086,10101
1516,training,3_2017,712.11,2,10059,10100
2833,training,1_2017,1932.14,2,9886,9914
2362,training,1_2017,53.62,1,9905,9905
2337,training,3_2017,388.72,1,10053,10053
2149,training,2_2017,964.12,4,9981,10022
2133,training,2_2017,649.49,1,10000,10000
360,training,2_2017,136.73,1,10007,10007
2969,training,1_2017,513.85,1,9895,9895
1720,training,2_2017,431.45,1,9979,9979
2904,training,1_2017,953.02,3,9909,9943
754,training,2_2017,667.40,1,10015,10015
1826,training,2_2017,954.82,1,9976,9976
2487,training,2_2017,445.12,2,9959,9983
2815,training,1_2017,2326.21,3,9868,9910
541,training,2_2017,1632.30,2,9985,10021
302,training,1_2017,1769.52,2,9881,9949
2024,training,4_2017,769.44,3,10137,10196
768,training,3_2017,1270.65,4,10080,10130
2147,training,1_2017,74.51,1,9899,9899
529,training,4_2017,1551.35,2,10185,10213
825,training,1_2017,1410.89,4,9873,9939
624,training,2_2017,598.76,1,9956,9956
2302,training,4_2017,1647.29,2,10157,10172
3380,training,4_2017,1759.85,1,10162,10162
314,training,4_2017,1028.90,4,10158,10205
1079,training,3_2017,818.01,1,10098,10098
1643,training,1_2017,2347.42,4,9870,9933
1524,training,1_2017,463.98,2,9934,9950
3205,training,2_2017,2976.19,3,9959,10040
2860,training,4_2017,2279.72,4,10185,10217
772,training,2_2017,589.27,1,10005,10005
323,training,1_2017,1447.21,3,9922,9945
2530,training,1_2017,1143.84,3,9901,9944
2426,training,1_2017,1610.90,1,9937,9937
1883,training,4_2017,950.52,1,10183,10183
2745,training,2_2017,161.60,1,9958,9958
2819,training,1_2017,2092.19,3,9865,9949
792,training,4_2017,1203.40,1,10208,10208
923,training,2_2017,954.82,1,9971,9971
3353,training,3_2017,234.43,1,10063,10063
3394,training,4_2017,1335.94,3,10142,10206
3213,training,4_2017,1438.04,3,9951,10157
3260,training,1_2017,379.06,2,9899,9927
1015,training,4_2017,1917.05,3,9951,10199
2266,training,1_2017,1579.85,4,9864,9886
58,training,3_2017,1340.13,2,10073,10093
3118,training,4_2017,1947.30,4,10182,10213
1414,training,3_2017,298.72,1,10074,10074
2202,training,2_2017,967.89,2,9979,10031
2144,training,2_2017,1768.47,4,9987,10012
1033,training,4_2017,1193.23,3,10143,10211
2157,training,2_2017,748.90,1,10032,10032
1097,training,1_2017,1441.42,2,9884,9926
2757,training,2_2017,236.11,2,9970,10027
87,training,4_2017,989.12,3,10160,10207
2049,training,4_2017,1564.21,3,10145,10160
952,training,4_2017,298.72,1,10179,10179
1745,training,1_2017,3237.24,4,9871,9932
40,training,2_2017,1109.22,2,9972,9990
372,training,4_2017,2084.66,4,10149,10194
1627,training,3_2017,818.01,1,10084,10084
444,training,4_2017,2154.83,3,10151,10180
217,training,2_2017,4014.42,4,9993,10035
1656,training,3_2017,2316.00,3,10065,10075
485,training,4_2017,1424.19,2,10150,10211
2252,training,1_2017,1438.95,3,9898,9913
3103,training,4_2017,891.68,2,10143,10166
506,training,4_2017,3054.13,3,10139,10169
1615,training,4_2017,1623.02,2,10164,10170
1881,training,1_2017,320.13,2,9863,9939
2903,training,4_2017,1373.37,2,10134,10199
1274,training,4_2017,735.26,4,10180,10211
1443,training,3_2017,4131.51,7,10050,10108
2091,training,1_2017,820.78,1,9934,9934
1478,training,1_2017,1137.88,3,9914,9950
1493,training,3_2017,1167.18,1,10051,10051
1614,training,1_2017,594.68,2,9930,9941
476,training,3_2017,950.52,1,10061,10061
940,training,3_2017,1552.38,2,10084,10102
2930,training,4_2017,206.35,1,10154,10154
2354,training,4_2017,1098.20,2,10160,10189
1582,training,2_2017,1551.59,2,10027,10033
416,training,2_2017,509.43,2,9958,10031
1013,training,2_2017,2612.94,3,9971,10021
533,training,4_2017,688.47,2,10179,10223
968,training,1_2017,1337.23,2,9881,9942
727,training,3_2017,1935.46,3,10051,10125
1160,training,2_2017,795.10,1,9964,9964
3425,training,4_2017,1116.87,3,10194,10207
1614,training,4_2017,333.18,1,10175,10175
2140,training,2_2017,2141.56,3,9977,10026
2589,training,1_2017,13.44,1,9892,9892
2920,training,3_2017,234.43,1,10126,10126
62,training,3_2017,390.11,2,10087,10103
1112,training,3_2017,2372.21,3,10067,10117
1995,training,2_2017,582.48,1,9984,9984
1965,training,3_2017,1445.61,2,10095,10103
366,training,1_2017,1493.81,2,9885,9934
2682,training,3_2017,1463.80,3,10049,10071
2993,training,3_2017,1968.84,2,10076,10108
1887,training,3_2017,5515.21,6,10067,10120
1692,training,3_2017,438.03,3,10089,10098
1927,training,2_2017,1335.56,2,9963,10036
2567,training,1_2017,2508.75,2,9927,9949
3276,training,3_2017,1036.29,3,10047,10051
1808,training,1_2017,1833.89,4,9871,9928
2368,training,4_2017,234.43,1,10151,10151
470,training,4_2017,2165.38,3,10161,10216
3270,training,1_2017,2771.80,3,9879,9923
1683,training,3_2017,2975.86,5,10049,10097
880,training,3_2017,2621.88,2,10101,10122
309,training,4_2017,800.10,2,10197,10216
1698,training,4_2017,582.48,1,10193,10193
1434,training,3_2017,380.74,1,10101,10101
2712,training,2_2017,897.48,2,9995,9999
892,training,4_2017,589.27,1,10135,10135
832,training,4_2017,2097.81,4,10149,10208
1033,training,2_2017,963.47,3,9958,9996
2834,training,1_2017,614.80,1,9907,9907
3015,training,1_2017,818.01,1,9865,9865
3484,training,4_2017,464.72,1,10146,10146
2775,training,1_2017,1496.91,2,9881,9939
1208,training,3_2017,816.43,2,10103,10104
2109,training,2_2017,829.51,1,10041,10041
3195,training,4_2017,946.92,2,10146,10176
3366,training,2_2017,1640.46,2,10028,10039
2492,training,1_2017,720.84,2,9919,9927
389,training,1_2017,1768.24,5,9896,9938
1306,training,4_2017,881.38,2,10042,10213
552,training,3_2017,53.62,1,10066,10066
3009,training,2_2017,2063.94,2,9957,9986
2925,training,2_2017,535.50,2,10023,10026
140,training,1_2017,1371.02,2,9868,9909
209,training,3_2017,1315.25,3,10055,10118
225,training,2_2017,513.85,1,10031,10031
1595,training,2_2017,615.94,2,9968,9992
2559,training,2_2017,0.00,1,10026,10026
769,training,4_2017,533.03,2,9862,10206
1282,training,2_2017,626.32,2,9985,9989
2377,training,1_2017,829.65,1,9927,9927
3355,training,4_2017,356.46,2,10173,10225
2350,training,2_2017,3143.29,4,9962,10023
720,training,3_2017,2815.06,3,10113,10131
3249,training,1_2017,2590.98,3,9865,9914
2939,training,4_2017,513.85,1,10135,10135
1035,training,4_2017,841.60,3,10168,10212
492,training,4_2017,1288.00,2,10135,10136
3100,training,4_2017,582.48,1,10205,10205
1586,training,2_2017,950.43,3,9965,10026
31,training,2_2017,667.40,1,10006,10006
887,training,2_2017,1082.36,1,9979,9979
2498,training,3_2017,1912.01,2,10058,10119
3415,training,1_2017,993.66,1,9923,9923
2828,training,3_2017,2183.53,2,10093,10110
3117,training,2_2017,1912.02,5,9975,10026
2850,training,4_2017,355.17,2,10184,10218
2779,training,4_2017,3281.18,5,10143,10214
683,training,4_2017,215.14,1,10210,10210
2342,training,4_2017,1201.52,2,10156,10160
3388,training,1_2017,1845.33,2,9904,9933
1968,training,2_2017,1880.40,3,9968,10031
2923,training,4_2017,1031.38,2,10179,10212
15,training,1_2017,430.46,2,9881,9930
2659,training,3_2017,144.30,2,10053,10064
3417,training,3_2017,2448.37,4,10062,10130
1862,training,3_2017,911.50,2,10053,10100
1670,training,2_2017,2807.09,4,9956,9986
2126,training,4_2017,1167.18,1,10200,10200
2702,training,4_2017,784.33,2,10154,10206
125,training,1_2017,737.67,2,9874,9917
750,training,2_2017,99.59,1,9975,9975
359,training,1_2017,1600.40,2,9880,9886
2820,training,3_2017,1328.78,2,10114,10117
850,training,4_2017,2119.05,3,10149,10191
3072,training,2_2017,366.35,2,9953,10004
820,training,2_2017,53.62,1,10035,10035
919,training,3_2017,1442.44,2,10091,10132
1250,training,4_2017,1313.73,5,9951,10190
1655,training,2_2017,1167.11,2,9974,9982
1194,training,4_2017,1644.73,3,10157,10197
234,training,1_2017,1460.50,2,9892,9940
724,training,4_2017,2558.75,4,10177,10202
1976,training,2_2017,667.40,1,9984,9984
193,training,3_2017,2441.29,3,10046,10126
1588,training,1_2017,594.68,1,9891,9891
290,training,4_2017,1070.30,2,10144,10214
167,training,1_2017,2987.27,4,9876,9945
2821,training,2_2017,1818.20,2,9964,9980
1201,training,3_2017,380.74,1,10080,10080
893,training,3_2017,289.73,3,10047,10064
2794,training,3_2017,819.56,3,10089,10131
3166,training,3_2017,1043.77,1,10056,10056
1422,training,4_2017,2153.84,3,10147,10187
3476,training,2_2017,173.18,1,9968,9968
505,training,2_2017,884.25,2,9968,10036
1132,training,4_2017,2092.53,3,10149,10181
2363,training,4_2017,808.98,2,10147,10167
1816,training,4_2017,396.03,2,10145,10145
73,training,2_2017,1111.27,3,9956,10010
647,training,1_2017,2141.57,4,9881,9931
1304,training,1_2017,733.35,3,9876,9901
344,training,4_2017,1987.72,4,10176,10217
1001,training,4_2017,838.99,2,10141,10183
2724,training,3_2017,1479.11,1,10083,10083
1787,training,3_2017,1530.43,2,10064,10092
367,training,1_2017,1645.63,3,9904,9946
524,training,1_2017,1258.80,2,9879,9906
479,training,3_2017,1577.31,4,10082,10112
1782,training,2_2017,1536.91,2,9968,10002
361,training,1_2017,2558.40,5,9872,9949
1135,training,2_2017,689.31,2,9957,9973
941,training,2_2017,1682.96,4,9974,10041
804,training,1_2017,44.71,1,9937,9937
2729,training,3_2017,829.65,1,10066,10066
223,training,1_2017,2601.41,3,9907,9927
1571,training,3_2017,612.07,2,10113,10123
2747,training,1_2017,689.18,1,9886,9886
506,training,2_2017,1439.99,2,9963,9988
2676,training,4_2017,1445.66,2,10205,10220
547,training,1_2017,1041.13,3,9872,9933
2623,training,4_2017,1275.94,2,10198,10215
1509,training,4_2017,260.14,1,10181,10181
661,training,4_2017,1806.54,2,10173,10191
1854,training,4_2017,614.80,1,10225,10225
125,training,2_2017,1435.14,4,9990,10010
1037,training,3_2017,2147.67,3,10048,10067
1446,training,1_2017,2964.52,3,9894,9914
500,training,2_2017,1504.58,2,10011,10025
2468,training,3_2017,1796.38,4,10066,10103
1785,training,1_2017,859.84,2,9882,9930
2560,training,3_2017,1802.56,5,10051,10125
1853,training,4_2017,813.38,3,10136,10199
3468,training,3_2017,1403.18,2,10106,10115
3389,training,1_2017,408.44,2,9941,9944
3015,training,3_2017,3621.40,5,10053,10108
3073,training,2_2017,205.36,1,9974,9974
683,training,3_2017,820.78,1,10046,10046
1020,training,4_2017,298.72,1,10136,10136
1052,training,4_2017,2390.07,3,10194,10225
1679,training,1_2017,471.51,2,9863,9916
3330,training,4_2017,997.88,3,10159,10203
1591,training,2_2017,1834.55,3,9984,10024
311,training,4_2017,1410.84,3,9862,10164
1996,training,4_2017,809.82,2,10190,10212
997,training,4_2017,1528.68,2,10153,10166
1276,training,3_2017,381.10,1,10125,10125
693,training,1_2017,1304.07,2,9906,9910
3013,training,1_2017,1689.12,2,9872,9887
2234,training,1_2017,743.57,2,9868,9878
1171,training,1_2017,2372.13,3,9902,9935
1849,training,2_2017,2108.64,4,9954,10023
827,training,2_2017,1790.53,3,9953,10019
1499,training,3_2017,1901.69,2,10048,10100
2233,training,2_2017,1667.83,2,9981,9985
103,training,2_2017,136.73,1,10015,10015
1202,training,4_2017,1879.19,2,9951,10140
1494,training,2_2017,2167.26,3,9976,10022
1559,training,4_2017,1292.78,3,10136,10169
3381,training,1_2017,935.17,2,9863,9901
1517,training,2_2017,2983.58,4,9959,10014
776,training,4_2017,4573.09,4,10156,10212
1018,training,4_2017,1122.38,2,10198,10199
3280,training,3_2017,3208.69,4,10059,10091
1042,training,1_2017,1104.92,2,9912,9943
1312,training,3_2017,826.51,1,10108,10108
682,training,3_2017,2218.64,3,10057,10106
1499,training,2_2017,1643.32,2,9960,9964
1555,training,3_2017,1811.67,2,10050,10092
246,training,4_2017,2523.17,4,10147,10198
2734,training,2_2017,173.18,1,10000,10000
2336,training,2_2017,1359.02,3,10000,10023
2391,training,3_2017,1988.77,5,10050,10126
2139,training,2_2017,1228.09,2,9969,10038
867,training,1_2017,3203.72,6,9864,9932
543,training,1_2017,1362.36,2,9878,9886
2839,training,3_2017,1962.28,2,10095,10109
3382,training,4_2017,1303.91,2,10149,10206
333,training,4_2017,769.46,2,10195,10203
2826,training,4_2017,1142.20,3,10156,10214
1707,training,1_2017,709.48,1,9892,9892
1198,training,2_2017,507.58,1,9989,9989
359,training,3_2017,1316.76,3,10107,10115
170,training,1_2017,1227.59,2,9877,9891
3481,training,1_2017,382.42,2,9914,9929
3104,training,1_2017,1795.61,2,9890,9941
695,training,1_2017,2873.37,4,9871,9924
2298,training,4_2017,1178.82,2,9862,10180
753,training,3_2017,1930.87,3,10057,10127
3071,training,2_2017,151.96,1,9956,9956
1913,training,4_2017,258.17,2,10165,10183
2633,training,3_2017,832.31,2,10098,10127
178,training,4_2017,556.88,3,10155,10193
252,training,1_2017,161.60,1,9929,9929
1032,training,3_2017,1909.75,4,10066,10100
1094,training,2_2017,2022.87,3,9963,9989
1396,training,4_2017,101.64,2,10162,10216
1186,training,3_2017,178.69,2,10093,10118
2770,training,1_2017,1343.00,3,9869,9892
2271,training,3_2017,57.74,1,10048,10048
2518,training,1_2017,57.74,1,9886,9886
3197,training,2_2017,1356.58,2,9964,10038
2538,training,1_2017,1792.67,2,9892,9918
149,training,2_2017,954.82,1,9985,9985
1579,training,4_2017,480.33,2,10147,10185
1979,training,2_2017,2547.14,3,9963,10012
1447,training,2_2017,2829.25,4,9964,10036
2618,training,4_2017,5020.06,6,9951,10218
1224,training,3_2017,2591.16,3,10054,10091
1019,training,3_2017,854.85,2,10056,10117
1677,training,1_2017,2467.27,3,9872,9942
1047,training,2_2017,1195.83,2,9965,9981
1320,training,3_2017,1217.65,3,10087,10131
823,training,3_2017,108.76,1,10103,10103
854,training,4_2017,911.91,2,10138,10217
1141,training,1_2017,528.43,1,9908,9908
1574,training,3_2017,1214.98,2,10065,10113
132,training,1_2017,2481.94,3,9902,9941
1399,training,4_2017,1580.47,1,10209,10209
2118,training,3_2017,2845.71,3,10080,10090
1691,training,1_2017,2615.64,4,9881,9949
345,training,3_2017,1535.99,2,10076,10086
1665,training,1_2017,1484.98,3,9864,9949
1059,training,4_2017,234.43,1,10203,10203
964,training,2_2017,739.31,2,9993,10036
1466,training,4_2017,1043.77,1,10192,10192
3477,training,3_2017,1012.56,2,10096,10129
3318,training,2_2017,834.22,2,9993,10028
2490,training,1_2017,1043.77,1,9924,9924
3023,training,1_2017,449.47,2,9922,9943
2878,training,4_2017,704.97,2,10176,10225
2754,training,2_2017,2295.63,3,10009,10039
266,training,3_2017,778.69,1,10118,10118
1409,training,1_2017,400.91,1,9949,9949
3482,training,4_2017,1816.26,2,10154,10198
3275,training,3_2017,53.62,1,10062,10062
904,training,1_2017,1343.50,2,9896,9923
2536,training,1_2017,1201.88,2,9915,9928
375,training,3_2017,521.94,1,10064,10064
2694,training,3_2017,808.80,2,10055,10091
3285,training,3_2017,1267.35,2,10084,10085
3016,training,2_2017,675.03,1,10039,10039
3493,training,1_2017,709.48,1,9936,9936
864,training,2_2017,2374.04,3,9987,10034
2510,training,1_2017,440.12,2,9938,9947
3097,training,4_2017,269.11,2,10148,10165
2156,training,1_2017,993.66,1,9921,9921
1600,training,3_2017,407.54,1,10085,10085
2033,training,3_2017,2410.12,2,10106,10119
1999,training,2_2017,1924.79,3,9998,10024
2060,training,1_2017,1873.20,3,9907,9909
2569,training,1_2017,2276.96,3,9898,9931
2853,training,4_2017,465.50,2,10043,10144
818,training,4_2017,1675.82,3,10137,10185
3164,training,3_2017,3289.93,4,10069,10127
2211,training,3_2017,400.13,1,10114,10114
2069,training,2_2017,1437.66,2,9962,9980
2296,training,3_2017,312.74,1,10104,10104
2836,training,3_2017,831.88,2,10044,10101
1436,training,1_2017,1262.01,2,9900,9903
