customer_id,transaction_date,transaction_amount
2353,14/04/2017,677.48
788,12/11/2017,1167.18
1468,12/09/2017,709.48
821,26/10/2017,57.74
2489,15/02/2017,297.43
2710,22/12/2017,818.01
947,11/10/2017,762.63
1335,27/03/2017,582.48
1076,04/11/2017,507.58
3320,11/06/2017,56.93
779,09/10/2017,594.68
3296,07/06/2017,215.03
455,24/10/2017,863.95
1779,01/05/2017,513.85
2703,21/11/2017,270.30
806,24/03/2017,1610.90
22,21/03/2017,1580.47
1591,20/02/2017,596.55
678,16/06/2017,297.43
50,04/12/2017,829.65
1038,01/12/2017,820.78
1453,05/03/2017,205.36
1339,21/03/2017,101.58
3382,03/01/2017,431.45
773,01/04/2017,101.58
2503,16/03/2017,215.14
1057,26/02/2017,829.65
1397,05/06/2017,131.92
2134,04/09/2017,108.76
2403,18/01/2017,1043.77
1937,28/09/2017,161.60
1282,02/09/2017,230.09
2183,09/05/2017,709.48
1788,17/10/2017,594.68
1170,25/04/2017,778.69
431,23/09/2017,0.00
1940,02/08/2017,230.09
2073,25/03/2017,707.40
462,01/01/2017,764.96
2728,22/12/2017,333.18
2053,25/12/2017,74.51
2135,26/01/2017,1759.85
1217,20/12/2017,260.14
2992,07/06/2017,234.43
3261,06/04/2017,312.74
2748,25/04/2017,376.84
3262,13/01/2017,1234.29
788,21/03/2017,57.74
3067,21/11/2017,667.40
701,11/11/2017,173.18
648,16/10/2017,1259.36
3286,19/08/2017,248.82
3383,06/04/2017,388.92
982,04/11/2017,612.88
676,22/08/2017,1105.75
385,15/09/2017,448.90
1229,01/03/2017,131.92
3232,16/08/2017,363.25
3300,27/08/2017,0.00
2381,10/07/2017,594.68
371,11/12/2017,709.48
2519,20/05/2017,933.84
2264,30/07/2017,614.80
2637,25/10/2017,388.92
3262,27/11/2017,709.48
3177,26/04/2017,290.41
2267,02/02/2017,707.40
456,02/05/2017,151.96
404,16/10/2017,136.73
3121,22/10/2017,206.35
2365,11/04/2017,598.76
2528,16/11/2017,206.35
3151,17/12/2017,363.25
3241,23/12/2017,829.65
1335,30/03/2017,400.91
2234,13/04/2017,290.41
3226,25/07/2017,137.90
1365,31/01/2017,298.72
3349,18/03/2017,1580.47
1002,24/02/2017,614.80
2282,18/02/2017,1479.11
2656,07/01/2017,74.51
2409,05/07/2017,1105.75
1711,19/11/2017,513.85
2582,08/11/2017,614.80
1005,24/07/2017,863.95
1597,15/01/2017,388.92
2713,12/01/2017,137.90
1435,27/11/2017,248.82
1477,30/06/2017,464.72
1614,15/07/2017,173.18
1254,22/06/2017,161.60
1423,02/05/2017,829.65
276,27/12/2017,521.94
1315,21/12/2017,7.21
591,23/05/2017,84.99
1017,02/02/2017,950.52
2123,08/06/2017,1167.18
2889,15/04/2017,260.14
3208,05/09/2017,400.13
2406,26/02/2017,612.88
2041,29/07/2017,376.84
1598,03/07/2017,521.94
1842,27/05/2017,141.40
141,05/05/2017,677.48
1321,09/09/2017,993.66
183,21/05/2017,1203.40
2591,22/09/2017,1259.36
3356,12/04/2017,99.59
766,07/05/2017,874.90
1596,13/01/2017,596.55
520,14/12/2017,689.18
868,22/03/2017,74.51
2999,30/09/2017,709.48
352,29/11/2017,270.30
1140,09/06/2017,863.95
621,21/04/2017,598.76
3307,13/11/2017,525.33
1502,09/04/2017,363.25
936,08/05/2017,954.82
939,08/07/2017,1516.13
2698,30/11/2017,525.33
579,25/04/2017,594.68
2036,30/03/2017,13.44
3077,10/03/2017,1516.13
369,16/03/2017,125.07
821,04/04/2017,589.27
2687,13/03/2017,459.71
681,23/12/2017,125.07
37,12/08/2017,248.82
3002,04/08/2017,448.90
396,01/09/2017,260.14
550,01/09/2017,1105.75
1605,02/07/2017,795.10
2325,31/08/2017,1167.18
1420,11/03/2017,612.88
3099,08/10/2017,161.60
1645,01/10/2017,56.93
546,23/11/2017,380.74
2885,27/03/2017,125.07
2740,04/12/2017,260.14
3166,13/11/2017,99.59
3487,20/12/2017,762.63
2890,22/09/2017,1167.18
3370,22/01/2017,101.58
3393,29/01/2017,748.90
2410,21/07/2017,260.14
3466,10/02/2017,56.93
1454,25/11/2017,950.52
1967,11/04/2017,99.59
3089,03/12/2017,709.48
3123,30/12/2017,525.33
2692,26/07/2017,380.74
2801,01/04/2017,376.84
1580,22/10/2017,826.51
352,22/03/2017,778.69
1777,15/06/2017,400.13
142,06/07/2017,707.40
3393,28/12/2017,173.18
599,09/05/2017,614.80
1258,18/01/2017,75.26
3405,22/10/2017,101.58
3198,30/01/2017,826.51
834,26/06/2017,1580.47
3467,07/11/2017,108.76
3436,13/08/2017,594.68
1516,27/08/2017,44.71
2833,25/01/2017,764.96
2362,13/02/2017,53.62
2337,11/07/2017,388.72
2149,30/04/2017,215.03
2133,19/05/2017,649.49
360,26/05/2017,136.73
2969,03/02/2017,513.85
1720,28/04/2017,431.45
2904,23/03/2017,689.18
754,03/06/2017,667.40
1826,25/04/2017,954.82
2487,08/04/2017,230.09
2815,18/02/2017,874.90
541,04/05/2017,954.82
302,29/03/2017,1479.11
2024,03/10/2017,108.76
142,27/07/2017,950.52
768,07/08/2017,137.90
2147,07/02/2017,74.51
529,20/11/2017,507.58
825,23/02/2017,589.27
624,05/04/2017,598.76
2302,07/11/2017,826.51
3380,28/10/2017,1759.85
314,19/11/2017,136.73
1079,25/08/2017,818.01
1643,20/01/2017,764.96
1524,14/03/2017,75.26
3205,14/04/2017,431.45
2860,20/11/2017,614.80
772,24/05/2017,589.27
323,25/03/2017,677.48
2530,24/03/2017,709.48
2426,17/03/2017,1610.90
1883,18/11/2017,950.52
2745,07/04/2017,161.60
2819,04/01/2017,795.10
792,13/12/2017,1203.40
923,20/04/2017,954.82
3353,21/07/2017,234.43
3394,27/11/2017,44.71
3213,21/10/2017,863.95
3260,07/03/2017,108.76
1015,04/12/2017,954.82
2266,25/01/2017,649.49
58,20/08/2017,136.73
3118,18/12/2017,598.76
1414,01/08/2017,298.72
2202,19/06/2017,290.41
2144,31/05/2017,211.37
1033,09/10/2017,778.69
2157,20/06/2017,748.90
1097,23/01/2017,507.58
2757,19/04/2017,161.60
87,08/11/2017,376.84
2049,11/10/2017,44.71
952,14/11/2017,298.72
1745,20/01/2017,598.76
40,09/05/2017,954.82
372,17/10/2017,215.03
1627,11/08/2017,818.01
444,15/11/2017,954.82
217,23/05/2017,521.94
1656,02/08/2017,1105.75
485,16/12/2017,829.51
2252,21/02/2017,464.72
3103,01/11/2017,528.43
506,05/10/2017,598.76
1615,30/10/2017,689.18
1881,02/01/2017,211.37
2903,04/12/2017,778.69
1274,16/12/2017,400.13
1443,27/08/2017,954.82
2091,14/03/2017,820.78
1478,11/03/2017,521.94
1493,09/07/2017,1167.18
1614,21/03/2017,594.68
476,19/07/2017,950.52
1777,12/04/2017,1479.11
940,11/08/2017,874.90
2930,20/10/2017,206.35
2354,26/10/2017,388.72
1582,15/06/2017,733.58
416,19/06/2017,464.72
1013,20/04/2017,689.18
533,14/11/2017,675.03
968,22/03/2017,829.65
727,09/07/2017,381.10
1160,13/04/2017,795.10
3425,06/12/2017,136.73
1614,10/11/2017,333.18
2140,26/04/2017,795.10
2589,31/01/2017,13.44
2920,22/09/2017,234.43
62,14/08/2017,333.18
1112,13/09/2017,211.37
1995,03/05/2017,582.48
1965,22/08/2017,1082.36
1614,10/03/2017,0.00
366,24/01/2017,1203.40
2682,29/07/2017,707.40
2993,03/08/2017,709.48
1887,28/08/2017,108.76
1692,16/08/2017,137.90
1927,24/06/2017,954.82
2567,07/03/2017,748.90
3276,05/07/2017,57.74
1808,09/02/2017,298.72
2368,17/10/2017,234.43
470,27/10/2017,101.58
3270,03/03/2017,1580.47
1683,20/08/2017,388.92
880,18/09/2017,1105.75
309,02/12/2017,675.03
1698,28/11/2017,582.48
1434,28/08/2017,380.74
2712,14/05/2017,598.76
892,01/10/2017,589.27
832,15/10/2017,206.35
1033,03/05/2017,154.40
2834,15/02/2017,614.80
3015,04/01/2017,818.01
3484,12/10/2017,464.72
2775,19/03/2017,667.40
1208,30/08/2017,141.40
2109,29/06/2017,829.51
3195,12/10/2017,649.49
3366,27/06/2017,381.10
2492,27/02/2017,13.44
389,12/03/2017,136.73
1306,18/12/2017,675.03
552,24/07/2017,53.62
3009,05/05/2017,829.65
2925,14/06/2017,381.10
140,17/02/2017,1234.29
209,14/09/2017,376.84
225,19/06/2017,513.85
1595,17/04/2017,215.03
2559,14/06/2017,0.00
769,11/12/2017,431.45
1282,08/05/2017,612.88
2377,07/03/2017,829.65
3355,30/12/2017,298.72
2350,11/05/2017,1580.47
720,09/09/2017,1759.85
3249,02/02/2017,778.69
2939,01/10/2017,513.85
1035,03/11/2017,614.80
492,02/10/2017,333.18
3100,10/12/2017,582.48
1586,19/04/2017,161.60
31,25/05/2017,667.40
887,28/04/2017,1082.36
3356,26/08/2017,764.96
2498,15/09/2017,829.65
3415,03/03/2017,993.66
2828,06/09/2017,1516.13
3117,24/04/2017,582.48
2850,19/11/2017,297.43
2779,30/11/2017,298.72
683,15/12/2017,215.14
2342,26/10/2017,380.74
3388,12/02/2017,234.43
1968,19/06/2017,818.01
2923,17/12/2017,582.48
15,10/03/2017,376.84
2659,22/07/2017,99.59
3417,26/09/2017,1043.77
1862,27/08/2017,826.51
1670,17/04/2017,513.85
2126,05/12/2017,1167.18
2702,20/10/2017,13.44
125,25/02/2017,230.09
750,24/04/2017,99.59
359,25/01/2017,829.51
2820,10/09/2017,1167.18
850,25/11/2017,778.69
3072,23/05/2017,131.92
820,23/06/2017,53.62
919,28/09/2017,677.48
1250,31/03/2017,762.63
1655,01/05/2017,459.71
1194,02/12/2017,407.54
234,20/03/2017,596.55
724,22/11/2017,667.40
1976,03/05/2017,667.40
193,16/08/2017,820.78
1588,30/01/2017,594.68
290,10/10/2017,206.35
167,25/03/2017,1167.18
2821,29/04/2017,1203.40
1201,07/08/2017,380.74
893,09/07/2017,74.51
2794,05/09/2017,298.72
3166,14/07/2017,1043.77
1422,13/10/2017,521.94
3476,17/04/2017,173.18
505,24/06/2017,826.51
1132,15/10/2017,733.58
2363,02/11/2017,101.58
1816,11/10/2017,161.60
73,30/04/2017,431.45
647,21/01/2017,431.45
1304,09/02/2017,525.33
344,11/11/2017,1203.40
1001,07/10/2017,431.45
2724,10/08/2017,1479.11
1787,19/08/2017,363.25
367,12/02/2017,333.18
524,18/01/2017,215.03
479,08/09/2017,594.68
1782,17/04/2017,829.51
361,15/03/2017,1479.11
1135,22/04/2017,614.80
1591,15/02/2017,733.58
941,04/05/2017,388.92
804,17/03/2017,44.71
2729,24/07/2017,829.65
223,15/02/2017,388.72
1571,09/09/2017,363.25
2747,25/01/2017,689.18
506,12/04/2017,764.96
2676,10/12/2017,211.37
547,11/01/2017,290.41
2623,03/12/2017,108.76
1509,16/11/2017,260.14
479,09/08/2017,380.74
661,08/11/2017,290.41
1854,30/12/2017,614.80
125,29/05/2017,270.30
1037,19/07/2017,45.26
1446,02/02/2017,818.01
2810,25/07/2017,1082.36
500,13/06/2017,795.10
2468,07/08/2017,44.71
1785,10/03/2017,459.71
2560,09/07/2017,525.33
1853,04/12/2017,525.33
3468,02/09/2017,1105.75
3389,24/03/2017,75.26
3015,28/07/2017,614.80
3073,23/04/2017,205.36
683,04/07/2017,820.78
1020,02/10/2017,298.72
1052,29/11/2017,400.13
1679,02/01/2017,260.14
3330,18/11/2017,101.58
1591,03/05/2017,649.49
311,01/01/2017,108.76
1996,25/11/2017,215.14
997,19/10/2017,795.10
1276,21/09/2017,381.10
693,18/02/2017,1259.36
3013,26/01/2017,1167.18
2234,07/01/2017,215.14
1171,10/02/2017,770.89
1849,27/04/2017,248.82
827,02/04/2017,1580.47
1499,27/08/2017,1234.29
2233,04/05/2017,1610.90
103,03/06/2017,136.73
1202,31/03/2017,298.72
1494,10/06/2017,45.26
1559,15/10/2017,108.76
3381,09/02/2017,260.14
1517,08/04/2017,1234.29
776,28/10/2017,770.89
1018,03/12/2017,507.58
3280,18/08/2017,677.48
1042,23/03/2017,950.52
1312,04/09/2017,826.51
682,02/09/2017,874.90
1499,13/04/2017,933.84
1555,08/07/2017,993.66
246,03/12/2017,234.43
2734,19/05/2017,173.18
2336,19/05/2017,84.99
2391,21/08/2017,333.18
2139,26/06/2017,993.66
867,06/03/2017,57.74
543,25/01/2017,954.82
2839,05/09/2017,795.10
3382,15/10/2017,136.73
333,30/11/2017,380.74
2826,22/10/2017,1043.77
1707,31/01/2017,709.48
1198,08/05/2017,507.58
359,04/09/2017,75.26
170,16/01/2017,778.69
3481,22/02/2017,297.43
3104,21/03/2017,1580.47
695,10/01/2017,1167.18
2298,01/01/2017,778.69
753,23/09/2017,101.58
3071,05/04/2017,151.96
1913,18/11/2017,84.99
2633,23/09/2017,778.69
178,28/11/2017,290.41
252,09/03/2017,161.60
1032,04/08/2017,363.25
1094,08/05/2017,1043.77
1396,21/12/2017,44.71
1186,20/08/2017,53.62
2770,27/01/2017,99.59
2271,06/07/2017,57.74
2518,25/01/2017,57.74
3197,26/06/2017,689.18
2538,26/02/2017,589.27
149,04/05/2017,954.82
1579,13/10/2017,99.59
1979,31/05/2017,1203.40
1447,13/04/2017,525.33
2618,19/12/2017,829.51
1224,03/08/2017,667.40
3053,16/04/2017,215.14
1019,13/09/2017,649.49
1677,22/03/2017,137.90
1047,14/04/2017,528.43
1320,14/08/2017,829.65
823,30/08/2017,108.76
854,04/10/2017,234.43
1141,16/02/2017,528.43
1574,23/07/2017,707.40
132,21/03/2017,173.18
1399,14/12/2017,1580.47
2118,17/08/2017,525.33
825,12/01/2017,215.14
1691,01/02/2017,464.72
345,13/08/2017,709.48
1665,03/01/2017,748.90
1059,08/12/2017,234.43
964,24/06/2017,290.41
1466,27/11/2017,1043.77
3477,23/08/2017,57.74
3318,12/05/2017,820.78
2490,04/03/2017,1043.77
3023,23/03/2017,136.73
2878,30/12/2017,297.43
2754,28/05/2017,950.52
266,14/09/2017,778.69
1409,29/03/2017,400.91
3482,20/10/2017,205.36
368,06/12/2017,400.91
3275,20/07/2017,53.62
904,03/03/2017,513.85
2536,08/03/2017,820.78
375,22/07/2017,521.94
2694,13/07/2017,667.40
3285,12/08/2017,161.60
3016,27/06/2017,675.03
3493,16/03/2017,709.48
864,22/06/2017,582.48
2510,27/03/2017,298.72
3097,14/10/2017,57.74
2156,01/03/2017,993.66
1600,12/08/2017,407.54
2033,15/09/2017,829.65
1999,12/06/2017,464.72
968,20/01/2017,507.58
2060,17/02/2017,388.92
2569,11/03/2017,206.35
2853,10/10/2017,260.14
818,20/11/2017,388.92
3164,10/09/2017,298.72
2211,10/09/2017,400.13
2069,29/04/2017,675.03
2296,31/08/2017,312.74
2836,02/07/2017,154.40
524,14/02/2017,1043.77
1436,11/02/2017,528.43
482,17/04/2017,380.74
760,05/09/2017,528.43
757,19/10/2017,230.09
1570,05/09/2017,448.90
3245,28/09/2017,56.93
1841,20/08/2017,151.96
3039,27/04/2017,770.89
2590,12/10/2017,388.92
2175,05/03/2017,13.44
485,16/10/2017,594.68
606,01/11/2017,101.58
761,26/04/2017,1610.90
3154,11/03/2017,596.55
1739,23/10/2017,677.48
2700,28/06/2017,762.63
1775,17/06/2017,137.90
46,12/05/2017,1516.13
3470,28/12/2017,762.63
3190,21/02/2017,45.26
3076,04/06/2017,448.90
2240,18/04/2017,45.26
2814,17/12/2017,44.71
29,16/09/2017,707.40
2072,26/07/2017,312.74
2486,15/05/2017,1105.75
2383,21/01/2017,206.35
759,09/10/2017,954.82
2777,16/02/2017,298.72
3109,14/06/2017,270.30
3190,03/03/2017,594.68
3420,07/04/2017,44.71
112,29/01/2017,677.48
2874,09/04/2017,376.84
940,22/05/2017,211.37
1952,08/07/2017,56.93
1618,02/12/2017,594.68
1817,05/07/2017,137.90
1665,26/06/2017,448.90
2609,02/07/2017,0.00
626,06/08/2017,56.93
693,20/12/2017,400.91
2151,31/01/2017,211.37
3085,05/12/2017,863.95
1747,23/06/2017,464.72
2095,10/12/2017,333.18
1289,19/12/2017,770.89
2347,20/08/2017,161.60
1762,19/06/2017,13.44
1374,16/05/2017,525.33
836,01/08/2017,874.90
2310,13/12/2017,1479.11
1371,18/11/2017,748.90
1385,21/03/2017,1516.13
2744,11/07/2017,507.58
2999,24/01/2017,1516.13
294,15/06/2017,312.74
1282,22/11/2017,709.48
1400,06/07/2017,596.55
2285,21/11/2017,230.09
623,02/07/2017,1479.11
1535,13/08/2017,1759.85
2153,02/08/2017,141.40
2477,20/11/2017,1203.40
2368,05/01/2017,13.44
211,02/10/2017,820.78
1874,01/08/2017,400.13
2243,26/03/2017,131.92
1329,05/01/2017,13.44
260,18/08/2017,464.72
2587,02/06/2017,933.84
2606,15/01/2017,748.90
437,29/07/2017,459.71
1117,05/05/2017,154.40
2101,18/01/2017,689.18
2638,06/06/2017,1531.42
2554,20/03/2017,75.26
3393,29/06/2017,778.69
1929,08/09/2017,75.26
2167,23/02/2017,459.71
2618,16/11/2017,589.27
1753,03/12/2017,933.84
1480,16/10/2017,297.43
364,19/12/2017,459.71
633,04/01/2017,154.40
1284,28/07/2017,7.21
521,29/07/2017,764.96
2839,13/12/2017,407.54
352,25/01/2017,1105.75
3486,09/12/2017,993.66
3048,09/10/2017,1234.29
1791,15/01/2017,829.51
1721,09/09/2017,614.80
411,09/02/2017,400.13
1644,08/12/2017,154.40
679,12/05/2017,131.92
2989,30/04/2017,950.52
2485,18/07/2017,211.37
459,30/06/2017,598.76
669,10/01/2017,1610.90
2894,21/01/2017,762.63
2184,16/08/2017,248.82
2908,06/02/2017,388.92
1340,02/12/2017,612.88
2419,09/11/2017,407.54
445,22/02/2017,1082.36
463,20/03/2017,709.48
255,03/11/2017,594.68
1210,31/05/2017,215.03
3499,21/06/2017,211.37
2865,30/12/2017,596.55
2167,17/07/2017,667.40
2195,28/12/2017,863.95
1754,10/05/2017,1234.29
1881,29/10/2017,733.58
1216,07/05/2017,45.26
1192,02/09/2017,205.36
229,11/08/2017,764.96
2383,14/07/2017,1759.85
2488,25/01/2017,388.72
3278,09/11/2017,993.66
3435,05/07/2017,993.66
1068,22/06/2017,1516.13
2428,20/12/2017,677.48
2055,27/06/2017,448.90
1084,10/12/2017,108.76
3435,28/06/2017,594.68
57,13/05/2017,863.95
418,26/07/2017,230.09
2554,06/04/2017,205.36
2810,15/10/2017,521.94
285,09/01/2017,594.68
2414,10/09/2017,677.48
1286,13/03/2017,933.84
1694,10/05/2017,141.40
2265,26/09/2017,582.48
3402,06/10/2017,161.60
94,04/09/2017,173.18
2701,16/04/2017,596.55
3335,04/02/2017,154.40
1580,05/11/2017,507.58
2832,15/06/2017,53.62
1608,01/10/2017,993.66
897,10/05/2017,0.00
3220,12/02/2017,594.68
2453,07/08/2017,528.43
2755,05/11/2017,521.94
3094,03/02/2017,464.72
666,14/04/2017,125.07
2981,25/05/2017,380.74
1739,28/08/2017,57.74
1877,03/07/2017,795.10
2346,29/03/2017,431.45
1147,18/07/2017,1759.85
3061,15/09/2017,933.84
283,27/04/2017,388.92
1030,20/11/2017,1105.75
2035,05/06/2017,459.71
1411,15/10/2017,1105.75
269,08/02/2017,448.90
729,06/11/2017,388.92
2508,04/11/2017,388.92
1200,03/08/2017,44.71
1432,09/10/2017,363.25
772,28/12/2017,507.58
398,12/04/2017,376.84
475,21/03/2017,161.60
1753,22/01/2017,161.60
3028,21/06/2017,829.65
3284,17/02/2017,161.60
2158,10/11/2017,770.89
357,27/07/2017,312.74
1016,16/08/2017,1531.42
700,10/07/2017,7.21
2153,13/07/2017,1610.90
673,26/01/2017,513.85
928,24/07/2017,215.14
3421,19/10/2017,45.26
892,08/09/2017,528.43
2672,07/05/2017,431.45
2989,22/03/2017,101.58
2306,12/05/2017,388.92
3467,08/10/2017,211.37
3091,24/01/2017,53.62
995,11/02/2017,84.99
56,07/05/2017,1203.40
3256,20/06/2017,863.95
513,03/01/2017,448.90
1307,20/09/2017,525.33
532,03/08/2017,388.72
1331,10/04/2017,74.51
1060,04/02/2017,954.82
2509,08/11/2017,689.18
2524,25/01/2017,612.88
98,30/07/2017,1479.11
3175,14/03/2017,108.76
1893,23/10/2017,381.10
1477,17/11/2017,431.45
40,16/12/2017,74.51
1791,11/03/2017,513.85
2288,20/10/2017,400.91
1779,03/01/2017,13.44
3263,07/12/2017,448.90
955,16/01/2017,84.99
294,06/09/2017,400.13
2783,11/02/2017,380.74
3412,09/07/2017,874.90
1003,14/04/2017,649.49
1051,26/03/2017,933.84
183,28/02/2017,13.44
959,28/08/2017,826.51
27,18/07/2017,260.14
2207,08/02/2017,230.09
3086,12/12/2017,270.30
637,28/09/2017,99.59
1190,21/08/2017,137.90
2177,25/03/2017,211.37
1671,15/06/2017,53.62
2247,12/02/2017,297.43
2344,10/09/2017,211.37
2440,08/03/2017,521.94
967,13/03/2017,874.90
467,22/02/2017,709.48
2628,10/07/2017,1479.11
71,21/08/2017,1259.36
2412,07/03/2017,206.35
565,03/01/2017,528.43
1211,23/01/2017,137.90
79,13/11/2017,707.40
1731,14/04/2017,234.43
2685,15/06/2017,381.10
3187,23/07/2017,215.03
3078,19/01/2017,7.21
3488,22/10/2017,826.51
1970,24/07/2017,44.71
3180,17/05/2017,709.48
2054,25/07/2017,333.18
178,21/10/2017,125.07
2341,02/07/2017,874.90
1082,13/11/2017,234.43
1980,06/06/2017,863.95
2101,09/11/2017,388.92
1512,18/03/2017,234.43
1770,20/11/2017,649.49
1537,11/05/2017,525.33
247,09/09/2017,388.92
257,13/09/2017,1203.40
482,23/02/2017,507.58
1298,24/02/2017,1516.13
2448,14/10/2017,748.90
461,10/12/2017,598.76
3326,14/08/2017,44.71
2140,01/02/2017,1234.29
943,09/09/2017,874.90
2384,23/07/2017,136.73
1978,17/12/2017,525.33
2997,29/06/2017,136.73
2025,16/02/2017,582.48
43,04/01/2017,101.58
1935,02/10/2017,74.51
1710,03/04/2017,407.54
1513,30/07/2017,1043.77
2567,09/08/2017,795.10
3433,09/02/2017,733.58
6,21/05/2017,215.03
2688,10/05/2017,521.94
3195,02/04/2017,376.84
405,12/10/2017,525.33
1060,26/06/2017,1759.85
2684,16/10/2017,459.71
1853,17/07/2017,230.09
399,20/04/2017,388.72
3285,11/12/2017,215.14
2473,11/05/2017,507.58
3044,19/02/2017,57.74
367,26/03/2017,230.09
2537,29/10/2017,205.36
2756,16/03/2017,582.48
1368,27/02/2017,513.85
224,15/11/2017,101.58
2281,30/04/2017,954.82
1405,18/03/2017,464.72
2309,26/01/2017,709.48
2734,19/10/2017,764.96
1527,04/03/2017,667.40
1181,04/06/2017,594.68
295,19/09/2017,53.62
1186,14/09/2017,125.07
949,17/04/2017,612.88
2378,29/09/2017,99.59
1363,04/10/2017,933.84
2599,07/11/2017,820.78
907,04/12/2017,131.92
1857,27/07/2017,677.48
2494,04/08/2017,211.37
508,17/01/2017,818.01
2475,10/07/2017,709.48
69,05/06/2017,709.48
2545,09/03/2017,53.62
1714,19/07/2017,954.82
1478,11/12/2017,612.88
534,19/01/2017,376.84
3197,13/04/2017,667.40
1072,12/04/2017,820.78
2505,18/12/2017,1580.47
2954,08/04/2017,950.52
1278,31/07/2017,1610.90
3047,13/04/2017,675.03
2097,15/04/2017,709.48
729,12/09/2017,826.51
1601,09/04/2017,151.96
1724,23/08/2017,211.37
175,16/10/2017,380.74
451,17/04/2017,1479.11
2972,15/01/2017,215.14
2481,23/06/2017,400.13
273,09/07/2017,582.48
1650,03/03/2017,1043.77
152,18/05/2017,874.90
2118,14/08/2017,709.48
233,13/12/2017,748.90
2758,15/02/2017,667.40
802,18/03/2017,778.69
2924,27/10/2017,874.90
3182,25/05/2017,380.74
43,30/10/2017,829.51
2142,14/02/2017,598.76
82,13/10/2017,211.37
636,30/11/2017,312.74
1000,26/06/2017,84.99
1138,28/08/2017,507.58
2979,20/03/2017,151.96
815,11/07/2017,614.80
3273,26/10/2017,612.88
316,17/12/2017,459.71
501,01/07/2017,829.65
2860,01/12/2017,582.48
1904,23/08/2017,125.07
1589,10/01/2017,99.59
1946,14/07/2017,829.51
2210,11/11/2017,290.41
2712,21/08/2017,689.18
3314,22/03/2017,137.90
2195,23/10/2017,363.25
147,13/01/2017,388.92
729,29/12/2017,380.74
2403,11/02/2017,215.03
2336,17/08/2017,598.76
860,28/05/2017,1759.85
2627,27/11/2017,248.82
1193,24/11/2017,1516.13
499,08/01/2017,596.55
1015,31/03/2017,649.49
2957,02/01/2017,57.74
2001,25/05/2017,954.82
662,23/06/2017,748.90
640,13/11/2017,764.96
1558,05/10/2017,388.92
2572,16/03/2017,1759.85
689,19/09/2017,1259.36
1041,03/01/2017,764.96
2217,18/11/2017,400.91
2492,15/10/2017,675.03
452,06/12/2017,1167.18
906,14/12/2017,820.78
841,31/05/2017,230.09
2254,16/05/2017,0.00
2850,10/06/2017,363.25
495,29/07/2017,820.78
1617,04/12/2017,101.58
1639,12/04/2017,933.84
2897,24/08/2017,459.71
1731,23/05/2017,594.68
