customer_id,transaction_date,transaction_amount
1751652831,14/10/2013,4628.00
2231859892,14/10/2013,570.00
1535745421,15/10/2013,3000.00
1922087137,15/10/2013,5573.00
2262467094,15/10/2013,5349.00
2268641437,15/10/2013,2500.00
1727052876,15/10/2013,6900.00
1674613702,15/10/2013,1794.00
1921733731,16/10/2013,6000.00
1936150747,18/10/2013,584.00
1229841159,18/10/2013,5217.00
1586690479,19/10/2013,300.00
1848085677,19/10/2013,1999.00
1872369353,19/10/2013,699.00
1519749240,19/10/2013,499.00
1439048077,20/10/2013,7395.00
1361902722,20/10/2013,1999.00
1535495415,20/10/2013,299.00
1426412764,21/10/2013,0.00
2089909446,22/10/2013,1499.00
1877861798,22/10/2013,2000.00
2038650277,22/10/2013,274.00
1354478949,22/10/2013,3233.00
1745486469,23/10/2013,3998.00
1780473175,23/10/2013,2500.00
2059377097,23/10/2013,1697.00
1203874789,23/10/2013,2995.00
1385115526,23/10/2013,6049.00
1716161886,23/10/2013,2733.00
1755787126,24/10/2013,3541.00
1813834993,24/10/2013,2899.00
1296910577,24/10/2013,800.00
1307863249,24/10/2013,1136.00
1368308030,24/10/2013,7100.00
2130350276,24/10/2013,2300.00
1509476167,24/10/2013,8000.00
1582647133,24/10/2013,5391.00
1804706036,24/10/2013,3086.00
2187463403,24/10/2013,6915.00
1347112776,24/10/2013,4845.00
1437947688,24/10/2013,1898.00
2305093267,24/10/2013,799.00
1187138220,24/10/2013,16563.00
1526809746,25/10/2013,0.00
1769795719,25/10/2013,1019.00
1635558632,25/10/2013,3500.00
1738942905,25/10/2013,1399.00
1410194024,25/10/2013,834.00
1160940028,25/10/2013,199.00
1746584750,25/10/2013,2995.00
1522621488,25/10/2013,2399.00
2125751489,25/10/2013,79.00
1489315613,25/10/2013,3538.00
1666724676,25/10/2013,1499.00
2189874217,25/10/2013,2902.00
1635266068,25/10/2013,12099.00
2211476182,25/10/2013,0.00
1781348395,26/10/2013,1400.00
2095823625,26/10/2013,5067.00
1711343218,26/10/2013,299.00
2120286092,26/10/2013,3199.00
1872482940,26/10/2013,15000.00
2297605369,26/10/2013,525.00
1839012632,26/10/2013,3943.00
1373320762,26/10/2013,699.00
1257564914,26/10/2013,23580.00
1510550268,26/10/2013,2660.00
1199502042,26/10/2013,449.00
2156169962,27/10/2013,0.00
1954102314,27/10/2013,1868.00
2130010644,27/10/2013,7390.00
1963053925,27/10/2013,4900.00
2071493983,27/10/2013,2159.00
1320672813,27/10/2013,1299.00
1695805349,27/10/2013,1300.00
1900237464,27/10/2013,28999.00
1619092702,28/10/2013,0.00
1289352163,28/10/2013,0.00
1323739277,28/10/2013,7740.00
2226790884,28/10/2013,2186.00
1393294744,28/10/2013,3395.00
2139204022,28/10/2013,1099.00
2020268786,28/10/2013,1692.00
1862956698,28/10/2013,0.00
2113927830,28/10/2013,3671.00
1675829767,28/10/2013,3689.00
1719948130,28/10/2013,14594.00
1547453903,28/10/2013,1150.00
1461758289,28/10/2013,454.00
2220923299,28/10/2013,18900.00
1715832365,28/10/2013,0.00
2202960710,29/10/2013,0.00
2112762380,29/10/2013,1000.00
2252528268,29/10/2013,1499.00
1229037895,29/10/2013,515.00
1305708365,29/10/2013,2432.00
1486275074,29/10/2013,5724.00
1177016569,29/10/2013,2593.00
2231801682,29/10/2013,2498.00
1263534494,29/10/2013,0.00
1917204751,29/10/2013,749.00
1444759876,29/10/2013,1000.00
1801177080,29/10/2013,999.00
1165185741,29/10/2013,757.00
1899198098,29/10/2013,600.00
1778914743,29/10/2013,6545.00
1673189207,29/10/2013,499.00
1172513279,29/10/2013,12396.00
2053987159,29/10/2013,4500.00
1212640624,29/10/2013,2341.00
2053586342,29/10/2013,2190.00
1611887877,30/10/2013,4279.00
1314068798,30/10/2013,7595.00
1331954603,30/10/2013,2350.00
2228662543,30/10/2013,1833.00
2004426342,30/10/2013,0.00
1509175728,30/10/2013,22452.00
1793755481,30/10/2013,8939.00
1324607132,30/10/2013,1699.00
1382495835,30/10/2013,5999.00
1186382531,30/10/2013,710.00
1506817852,30/10/2013,1000.00
1766979440,30/10/2013,2999.00
1275226974,31/10/2013,500.00
1591228466,31/10/2013,2299.00
2170330530,31/10/2013,12500.00
1552597949,31/10/2013,24999.00
1619272121,31/10/2013,2395.00
1450785345,31/10/2013,1620.00
1347124751,31/10/2013,5274.00
2301397930,31/10/2013,2045.00
1295360170,31/10/2013,2524.00
1226730549,31/10/2013,8100.00
1550737263,31/10/2013,161850.00
1803096414,31/10/2013,1600.00
1350107598,31/10/2013,2372.00
1659505165,31/10/2013,299.00
1456658604,31/10/2013,297.00
2091784832,31/10/2013,1019.00
2119676740,01/11/2013,900.00
1897885706,01/11/2013,0.00
1956920123,01/11/2013,2089.00
1986506263,01/11/2013,3959.00
2147841796,01/11/2013,0.00
1664059393,01/11/2013,5340.00
2108659408,01/11/2013,1710.00
1252540319,01/11/2013,599.00
1790432436,01/11/2013,1014.00
2019953468,01/11/2013,800.00
1223387710,02/11/2013,30900.00
1500216138,02/11/2013,1130.00
1568242512,02/11/2013,2997.00
1659223980,02/11/2013,7200.00
1323517774,02/11/2013,2324.00
1377205025,02/11/2013,5200.00
1454108665,02/11/2013,1130.00
1184151671,02/11/2013,750.00
1960418213,04/11/2013,57591.00
2275458993,04/11/2013,500.00
1784285563,04/11/2013,2276.00
1403732912,04/11/2013,4999.00
1703865943,04/11/2013,2100.00
1779245746,04/11/2013,100.00
1672623457,04/11/2013,500.00
1206754566,04/11/2013,1000.00
1908177182,04/11/2013,0.00
2013283594,04/11/2013,0.00
1507049839,04/11/2013,3599.00
2026316354,04/11/2013,5744.00
1947963039,04/11/2013,799.00
1742271696,04/11/2013,3399.00
1514021318,04/11/2013,0.00
2207815082,04/11/2013,2900.00
1266020250,05/11/2013,561.00
1205669390,05/11/2013,1694.00
2225478020,05/11/2013,150.00
1987188237,05/11/2013,5800.00
1986519178,05/11/2013,5290.00
1683895965,05/11/2013,2350.00
1608625040,05/11/2013,3800.00
1465942574,05/11/2013,2598.00
1944645210,05/11/2013,1400.00
1388847774,05/11/2013,1999.00
2230812003,05/11/2013,4140.00
1926020780,05/11/2013,699.00
1761505918,05/11/2013,293.00
1727688784,05/11/2013,1294.00
1446348391,05/11/2013,1000.00
1574893155,05/11/2013,250.00
1349528631,05/11/2013,1000.00
1452467790,06/11/2013,1950.00
1294127003,06/11/2013,2298.00
1732077938,06/11/2013,12483.00
1193028303,06/11/2013,500.00
2170861954,06/11/2013,3500.00
1406039680,06/11/2013,2879.00
1897605542,06/11/2013,1200.00
1454398544,06/11/2013,2275.00
2288686534,06/11/2013,2300.00
1970809054,06/11/2013,450.00
1166887518,06/11/2013,3250.00
1321993571,06/11/2013,12244.00
1844679512,06/11/2013,4120.00
2237527445,06/11/2013,19000.00
1715401022,06/11/2013,1000.00
2295698327,06/11/2013,2000.00
2116967706,06/11/2013,2630.00
1417342537,06/11/2013,750.00
1945972955,06/11/2013,3999.00
1243060946,06/11/2013,2299.00
2190914328,07/11/2013,0.00
1840378911,07/11/2013,1250.00
1888641658,07/11/2013,6091.00
1858013440,07/11/2013,5291.00
1400003697,07/11/2013,18643.00
1964878507,07/11/2013,4842.00
2162024810,07/11/2013,3000.00
2297642130,07/11/2013,6500.00
2147827535,07/11/2013,0.00
1692286597,07/11/2013,1690.00
2078638357,07/11/2013,4000.00
1839562473,07/11/2013,1349.00
1192020485,07/11/2013,0.00
2038313661,07/11/2013,7999.00
1706636052,07/11/2013,1453.00
1972087824,08/11/2013,898.00
1332759997,08/11/2013,1748.00
2076812534,08/11/2013,1799.00
1174357252,08/11/2013,19775.00
1491556143,08/11/2013,3999.00
1320875518,08/11/2013,1400.00
2254006991,08/11/2013,3238.00
2171744959,08/11/2013,2362.00
2155992837,08/11/2013,4520.00
1318339951,08/11/2013,650.00
1274910915,08/11/2013,2125.00
2008291658,08/11/2013,5808.00
2292099590,08/11/2013,5521.00
1483110036,08/11/2013,200.00
1225531606,09/11/2013,126834.00
1923045782,09/11/2013,3397.00
1349191000,09/11/2013,1890.00
1896019124,09/11/2013,2595.00
2252116477,09/11/2013,4100.00
1959236232,10/11/2013,0.00
2251284830,10/11/2013,15421.00
1695628608,10/11/2013,2291.00
2264994903,10/11/2013,995.00
1473004662,10/11/2013,2000.00
2304442135,10/11/2013,0.00
1202612312,10/11/2013,3388.00
2239788698,10/11/2013,795.00
1202935844,11/11/2013,1350.00
2267944327,11/11/2013,0.00
2025862081,11/11/2013,2673.00
2183431574,11/11/2013,13385.00
1808520581,11/11/2013,11800.00
1791649075,11/11/2013,1684.00
1648757327,11/11/2013,1300.00
1624162210,11/11/2013,3500.00
1667055630,11/11/2013,0.00
2195519497,11/11/2013,6176.00
2023979848,11/11/2013,5694.00
1812665099,11/11/2013,1199.00
1918679490,11/11/2013,66.00
2000790253,11/11/2013,9003.00
2047941955,11/11/2013,13093.00
1630101956,11/11/2013,199.00
1170692697,11/11/2013,0.00
1231457573,11/11/2013,2533.00
1461209170,11/11/2013,4000.00
1753536399,11/11/2013,2363.00
1892679165,11/11/2013,149.00
2007092432,12/11/2013,0.00
1711141458,12/11/2013,749.00
1605958486,12/11/2013,3345.00
2090177508,12/11/2013,11400.00
2021872753,12/11/2013,1898.00
2190589127,12/11/2013,1500.00
2241485234,12/11/2013,47660.00
1845740947,12/11/2013,0.00
1169790150,12/11/2013,5685.00
1408383724,12/11/2013,1481.00
1248046065,12/11/2013,0.00
1765342429,12/11/2013,748.00
1731213929,12/11/2013,15126.00
1590751618,12/11/2013,5344.00
2008474429,12/11/2013,7640.00
1568711213,12/11/2013,1099.00
1536876256,12/11/2013,2719.00
1809282063,12/11/2013,1000.00
1649009783,13/11/2013,3294.00
2150471573,13/11/2013,800.00
1172306077,13/11/2013,6000.00
1157520421,13/11/2013,2150.00
1646855429,13/11/2013,0.00
1166654850,13/11/2013,1700.00
2041178008,13/11/2013,3093.00
1906112277,13/11/2013,10825.00
1353592226,13/11/2013,4558.00
1705222337,13/11/2013,42500.00
1173588485,13/11/2013,900.00
1277574966,13/11/2013,1400.00
1233212240,13/11/2013,11520.00
2284239291,13/11/2013,4900.00
2147107110,13/11/2013,13744.00
1156290202,13/11/2013,600.00
1761830791,14/11/2013,1249.00
1352871315,14/11/2013,893.00
2264936168,14/11/2013,27295.00
1222235408,14/11/2013,4849.00
1365305100,14/11/2013,5220.00
1315888359,14/11/2013,0.00
1835740025,14/11/2013,18188.00
1926643108,14/11/2013,6225.00
1988441704,14/11/2013,2390.00
1938917990,14/11/2013,1199.00
1197079785,14/11/2013,0.00
2108103099,14/11/2013,1199.00
1948484504,14/11/2013,1000.00
2025010209,14/11/2013,0.00
1434801302,14/11/2013,13999.00
1679247080,14/11/2013,739.00
2246074229,14/11/2013,3994.00
1954826280,14/11/2013,199.00
2304327157,15/11/2013,2866.00
1511836476,15/11/2013,4697.00
1471691856,15/11/2013,1403.00
1440566215,15/11/2013,2750.00
1200566033,15/11/2013,0.00
1507733583,15/11/2013,1500.00
1769496976,15/11/2013,2500.00
2090241685,15/11/2013,3600.00
1676380307,15/11/2013,6097.00
1611230383,15/11/2013,0.00
1831243942,15/11/2013,1000.00
1664352834,15/11/2013,4177.00
1446089456,16/11/2013,500.00
1899113479,16/11/2013,40918.00
2225753627,16/11/2013,2000.00
2132330005,16/11/2013,3090.00
2229817900,16/11/2013,1198.00
1239218711,16/11/2013,2240.00
2040406115,16/11/2013,2000.00
1405691672,16/11/2013,0.00
1301348811,16/11/2013,52500.00
2188923669,16/11/2013,699.00
1259185863,16/11/2013,19990.00
1311677222,16/11/2013,8234.00
2136607160,17/11/2013,0.00
1829061634,17/11/2013,7500.00
1215483790,17/11/2013,7637.00
2144348833,17/11/2013,0.00
1713498930,17/11/2013,4800.00
1154162421,17/11/2013,495.00
1711613279,17/11/2013,3871.00
1329515763,17/11/2013,1900.00
2155419312,17/11/2013,18797.00
2089116361,17/11/2013,2830.00
1335613826,17/11/2013,0.00
2207202600,17/11/2013,2000.00
1347444009,17/11/2013,400.00
1998578331,17/11/2013,43999.00
1611310877,17/11/2013,795.00
1838067606,17/11/2013,10705.00
1962365856,17/11/2013,1000.00
1367077624,17/11/2013,3519.00
1832577599,17/11/2013,515.00
1489621253,17/11/2013,5995.00
2203163000,18/11/2013,2145.00
1780460858,18/11/2013,5798.00
2187151017,18/11/2013,5250.00
1483741970,18/11/2013,100.00
2221870053,18/11/2013,4326.00
1691212693,18/11/2013,16335.00
2065340505,18/11/2013,4100.00
1473229765,18/11/2013,0.00
2165512554,18/11/2013,3080.00
1429850305,18/11/2013,2997.00
1353008063,18/11/2013,700.00
1787184252,18/11/2013,0.00
2146437828,18/11/2013,2998.00
1258119115,18/11/2013,7680.00
1963643957,19/11/2013,515.00
1245298040,19/11/2013,21160.00
1901010704,19/11/2013,5599.00
1526049051,19/11/2013,1508.00
1443441826,19/11/2013,2350.00
1374011243,19/11/2013,816.00
1316064180,19/11/2013,8199.00
1817860075,19/11/2013,10865.00
2183106092,19/11/2013,4734.00
2211381710,19/11/2013,10000.00
1593629783,19/11/2013,1700.00
1704622135,19/11/2013,4250.00
2228662543,19/11/2013,11059.00
1440233532,19/11/2013,1400.00
1235461899,19/11/2013,7247.00
2085504377,19/11/2013,2537.00
2176139192,19/11/2013,500.00
1344486902,19/11/2013,694.00
1194459375,19/11/2013,500.00
1236205752,19/11/2013,30002.00
1509379000,19/11/2013,1645.00
2240221519,20/11/2013,2398.00
1210310562,20/11/2013,8175.00
1519788474,20/11/2013,6798.00
1497444959,20/11/2013,10560.00
1818845207,20/11/2013,2375.00
1398013485,20/11/2013,515.00
2068220984,20/11/2013,2494.00
1632714924,20/11/2013,0.00
1921750306,20/11/2013,3400.00
2153028647,20/11/2013,7800.00
2088233237,20/11/2013,499.00
1642201176,20/11/2013,0.00
1541518647,20/11/2013,1000.00
1990345323,20/11/2013,7920.00
1414748839,21/11/2013,3999.00
1878139187,21/11/2013,2148.00
2160897791,21/11/2013,999.00
2025271985,21/11/2013,199.00
1765672053,21/11/2013,3599.00
2177533470,21/11/2013,1748.00
1844069246,21/11/2013,0.00
1527229578,21/11/2013,1249.00
1380279193,21/11/2013,3999.00
2120761972,21/11/2013,3500.00
2208986728,21/11/2013,1148.00
1647441430,21/11/2013,1000.00
1255516284,21/11/2013,40635.00
1981976296,21/11/2013,500.00
1222957865,21/11/2013,0.00
1967201708,21/11/2013,1887.00
1852312033,21/11/2013,21985.00
1269390691,21/11/2013,2300.00
1430067825,21/11/2013,19900.00
1155919076,21/11/2013,2913.00
1562830276,21/11/2013,9513.00
1879234078,21/11/2013,509.00
1395099204,22/11/2013,7189.00
1356295545,22/11/2013,1499.00
2031427072,22/11/2013,2159.00
2052000467,22/11/2013,1.00
1548583392,22/11/2013,5641.00
1294098123,22/11/2013,5267.00
1300881031,22/11/2013,2000.00
1690222734,22/11/2013,679.00
1247620267,22/11/2013,1999.00
2236204604,22/11/2013,133934.00
1301377233,22/11/2013,1300.00
2235237264,22/11/2013,5700.00
1784456798,22/11/2013,1500.00
2300624972,22/11/2013,12000.00
1594707658,22/11/2013,394.00
1288562196,22/11/2013,7194.00
1823952099,22/11/2013,999.00
2125106987,22/11/2013,2999.00
1253493681,22/11/2013,400.00
1314105569,22/11/2013,4719.00
1605106219,23/11/2013,1243.00
1548430778,23/11/2013,8246.00
1188982080,23/11/2013,11934.00
2165002296,23/11/2013,1000.00
2193849508,23/11/2013,3499.00
1244943118,23/11/2013,2952.00
1896773026,23/11/2013,5300.00
1364723379,23/11/2013,7998.00
1968953542,23/11/2013,0.00
1305222875,23/11/2013,1000.00
1948017211,23/11/2013,1542.00
2215627312,23/11/2013,1499.00
1381826333,24/11/2013,2697.00
1621554944,24/11/2013,7961.00
1720397694,24/11/2013,45188.00
1457858639,24/11/2013,5289.00
2300624972,24/11/2013,8689.00
1520876650,24/11/2013,1900.00
1232656016,24/11/2013,0.00
1252665259,24/11/2013,189.00
1693182763,24/11/2013,1300.00
2166645293,24/11/2013,15915.00
1204380993,24/11/2013,0.00
1352418821,24/11/2013,1350.00
1653726461,24/11/2013,569.00
1989627883,24/11/2013,1400.00
1293618408,25/11/2013,4599.00
1416239525,25/11/2013,7996.00
2176134183,25/11/2013,0.00
1706079817,25/11/2013,22969.00
1501124183,25/11/2013,3098.00
2017900237,25/11/2013,0.00
1833689715,25/11/2013,21580.00
1599806569,25/11/2013,4091.00
1227528284,25/11/2013,3550.00
2251638729,25/11/2013,4365.00
1310384522,25/11/2013,35756.00
1849259650,25/11/2013,1889.00
2281277438,25/11/2013,2994.00
1764514840,25/11/2013,1124.00
1605856243,25/11/2013,3647.00
2084793745,25/11/2013,1500.00
1860656700,25/11/2013,4999.00
1823026110,25/11/2013,2340.00
1188399194,25/11/2013,0.00
2048528646,25/11/2013,14800.00
1543385585,25/11/2013,1600.00
2210757764,25/11/2013,99.00
1445216671,25/11/2013,2204.00
2026438069,25/11/2013,4465.00
2006558227,25/11/2013,3652.00
1714653153,25/11/2013,2406.00
1495014910,26/11/2013,0.00
1199926653,26/11/2013,20600.00
1760172495,26/11/2013,250.00
1538010222,26/11/2013,1400.00
1368246333,26/11/2013,5304.00
1394268252,26/11/2013,972.00
1252613154,26/11/2013,12710.00
1326265749,26/11/2013,1590.00
1258538062,26/11/2013,0.00
1423943447,26/11/2013,2500.00
1301143701,26/11/2013,0.00
1502954013,26/11/2013,505.00
1984713105,26/11/2013,199.00
1251100947,26/11/2013,1555.00
1763252965,26/11/2013,19109.00
1174766277,26/11/2013,1000.00
1396394260,26/11/2013,4289.00
1569570701,26/11/2013,7846.00
1517219436,27/11/2013,1000.00
1788046129,27/11/2013,395.00
1566014658,27/11/2013,4340.00
1445911106,27/11/2013,20792.00
1522310493,27/11/2013,2190.00
1682652504,27/11/2013,0.00
2159166865,27/11/2013,4274.00
1289796448,27/11/2013,5972.00
1906998356,27/11/2013,1499.00
1506467524,27/11/2013,0.00
1912649370,27/11/2013,599.00
1712633375,27/11/2013,2754.00
1936515280,27/11/2013,638.00
2217479367,27/11/2013,349.00
1384488552,28/11/2013,0.00
2222082501,28/11/2013,7204.00
2271332417,28/11/2013,5500.00
1636906592,28/11/2013,665.00
1816330906,28/11/2013,999.00
1477810942,28/11/2013,10800.00
1775534677,28/11/2013,1200.00
1870128727,28/11/2013,2889.00
2115287580,28/11/2013,659.00
1635049062,28/11/2013,13030.00
1732048430,28/11/2013,0.00
2176345218,28/11/2013,10942.00
1582879941,28/11/2013,0.00
1311575340,28/11/2013,1015.00
2065313060,28/11/2013,2004.00
2112631544,28/11/2013,1999.00
2117480666,28/11/2013,13999.00
1168073452,29/11/2013,3194.00
1417228116,29/11/2013,15999.00
1419943841,29/11/2013,8450.00
2039651501,29/11/2013,29999.00
1723540447,29/11/2013,298.00
2288793864,29/11/2013,6490.00
1670946537,29/11/2013,3500.00
2253199229,29/11/2013,2500.00
1921216195,29/11/2013,1245.00
1596275814,29/11/2013,1000.00
2287137346,29/11/2013,1250.00
1177376512,29/11/2013,2000.00
1911234733,29/11/2013,8549.00
2271047357,29/11/2013,697.00
1157015404,29/11/2013,1000.00
1807038936,29/11/2013,13595.00
1226654129,29/11/2013,7490.00
2200494837,29/11/2013,899.00
1480223645,29/11/2013,4600.00
2133986982,29/11/2013,474.00
1201844412,29/11/2013,500.00
2014089093,29/11/2013,0.00
1317209474,29/11/2013,5044.00
2302100831,30/11/2013,4291.00
1497121840,30/11/2013,8500.00
1305778284,30/11/2013,10000.00
2215335027,30/11/2013,7780.00
1876166306,30/11/2013,6950.00
1947995531,30/11/2013,0.00
1693332888,30/11/2013,525.00
2281403731,30/11/2013,1581.00
1771421655,30/11/2013,1147.00
1856616542,30/11/2013,8000.00
1524388679,30/11/2013,4900.00
1546738321,30/11/2013,500.00
1789534949,30/11/2013,0.00
2237127655,30/11/2013,200.00
2199809555,30/11/2013,1499.00
1579400888,30/11/2013,796.00
2109006212,30/11/2013,1000.00
1827971920,30/11/2013,6795.00
1663498469,30/11/2013,13928.00
1588787395,30/11/2013,7995.00
1570409905,01/12/2013,4995.00
1971782687,01/12/2013,9642.00
1202177268,01/12/2013,10990.00
1450520107,01/12/2013,0.00
2245309502,01/12/2013,1047.00
1813585627,01/12/2013,785.00
1198383636,01/12/2013,674.00
2211931104,01/12/2013,600.00
1925797593,01/12/2013,7603.00
1383081817,01/12/2013,8104.00
1673529184,01/12/2013,3590.00
1988859094,01/12/2013,16915.00
1225208030,01/12/2013,11766.00
1522449646,01/12/2013,2158.00
1640295571,01/12/2013,1493.00
1661600508,01/12/2013,1890.00
1287209229,01/12/2013,505.00
1787055296,01/12/2013,2824.00
1860177503,01/12/2013,0.00
2065962343,01/12/2013,3999.00
2234265026,01/12/2013,8200.00
2174556985,01/12/2013,7795.00
1376176679,01/12/2013,2195.00
1879002595,01/12/2013,29999.00
1265141918,01/12/2013,300.00
1713647970,01/12/2013,0.00
1762733891,01/12/2013,200.00
2053046184,01/12/2013,2285.00
1905223156,01/12/2013,8050.00
1238765243,01/12/2013,0.00
1709884356,01/12/2013,5158.00
2273164236,01/12/2013,1800.00
2025883512,01/12/2013,11850.00
1373575006,02/12/2013,6541.00
1183074375,02/12/2013,2015.00
1227593002,02/12/2013,359.00
1374602063,02/12/2013,9769.00
1748510006,02/12/2013,1965.00
1224104377,02/12/2013,9694.00
1804934772,02/12/2013,400.00
1672846826,02/12/2013,3224.00
1242653721,02/12/2013,3894.00
2255825535,02/12/2013,10842.00
1632313499,02/12/2013,4600.00
2164428677,02/12/2013,5990.00
2089036204,02/12/2013,14171.00
1156796215,02/12/2013,29675.00
2059887732,02/12/2013,7900.00
2145565156,02/12/2013,899.00
2047098249,02/12/2013,2750.00
1931502300,02/12/2013,4040.00
1979631365,02/12/2013,1299.00
1824472974,02/12/2013,100.00
2196640478,02/12/2013,1595.00
1912934080,03/12/2013,7835.00
2037891014,03/12/2013,34125.00
1956279711,03/12/2013,2250.00
1954716253,03/12/2013,7175.00
2260254018,03/12/2013,7145.00
1754962742,03/12/2013,999.00
1727055184,03/12/2013,3455.00
1264921660,03/12/2013,0.00
2094585800,03/12/2013,515.00
1536800611,03/12/2013,20000.00
1446641843,03/12/2013,0.00
2243478171,03/12/2013,1437.00
2162594169,03/12/2013,6274.00
1833654289,03/12/2013,0.00
2040141196,03/12/2013,1450.00
1946636832,03/12/2013,1200.00
1461229508,03/12/2013,6999.00
1665849596,04/12/2013,1500.00
1175440274,04/12/2013,9900.00
2108393534,04/12/2013,101.00
1374049675,04/12/2013,2200.00
1674846851,04/12/2013,43999.00
2186202194,04/12/2013,4499.00
1357494965,04/12/2013,3060.00
1748401341,04/12/2013,15300.00
1434069525,04/12/2013,25295.00
1777636653,04/12/2013,575.00
2134519637,04/12/2013,0.00
2140033357,04/12/2013,57282.00
1854430688,04/12/2013,4500.00
1358262329,04/12/2013,7893.00
1753974491,05/12/2013,2000.00
1576658713,05/12/2013,688.00
2033935726,05/12/2013,3199.00
1488399205,05/12/2013,2061.00
1588610972,05/12/2013,3990.00
1553131699,05/12/2013,13451.00
2051180833,05/12/2013,1680.00
1510158372,05/12/2013,26994.00
1175140298,05/12/2013,1499.00
2225596941,05/12/2013,995.00
2162898271,05/12/2013,2794.00
1188302116,05/12/2013,4750.00
1742330950,05/12/2013,1039.00
1198359126,05/12/2013,2500.00
1289377805,05/12/2013,999.00
1692466224,05/12/2013,3285.00
2204041300,06/12/2013,0.00
1515191604,06/12/2013,0.00
1905291186,06/12/2013,999.00
1625589697,06/12/2013,0.00
2258681575,06/12/2013,0.00
2273938548,06/12/2013,6959.00
2272498257,06/12/2013,0.00
1304674467,06/12/2013,6569.00
1328435574,06/12/2013,8128.00
1298449959,06/12/2013,0.00
2091880895,06/12/2013,6552.00
1562176883,06/12/2013,1599.00
1387640932,06/12/2013,4350.00
1184156897,06/12/2013,499.00
1884147764,06/12/2013,3999.00
2288675938,06/12/2013,7800.00
1450749084,06/12/2013,0.00
1875180255,07/12/2013,199.00
1732669381,07/12/2013,50.00
1649624511,07/12/2013,2000.00
1672233026,07/12/2013,0.00
2188582965,07/12/2013,505.00
1389731609,07/12/2013,8715.00
1192097186,07/12/2013,1175.00
1199499636,07/12/2013,0.00
2213929740,07/12/2013,500.00
1826988686,07/12/2013,5600.00
1278601429,07/12/2013,399.00
2067800721,07/12/2013,515.00
1847389237,07/12/2013,1950.00
1239461229,07/12/2013,7025.00
2075577472,08/12/2013,850.00
1876503550,08/12/2013,7086.00
2030903926,08/12/2013,6647.00
1972940052,08/12/2013,0.00
2021611814,08/12/2013,3812.00
1231419848,08/12/2013,748.00
2147770285,08/12/2013,12257.00
1858339796,08/12/2013,10286.00
1557912248,08/12/2013,3132.00
1580342266,08/12/2013,1698.00
1290672257,08/12/2013,4695.00
1961061953,08/12/2013,750.00
1463900515,08/12/2013,299.00
2058613987,08/12/2013,1073.00
1755866294,08/12/2013,0.00
1169412286,08/12/2013,1680.00
1719615483,08/12/2013,4975.00
1869289283,08/12/2013,2000.00
1926907243,09/12/2013,23165.00
1632197339,09/12/2013,3266.00
2165079764,09/12/2013,1700.00
2196265158,09/12/2013,10468.00
1425927633,09/12/2013,1000.00
2164779080,09/12/2013,2000.00
2248231270,09/12/2013,2800.00
1491180996,09/12/2013,2499.00
1911895685,09/12/2013,3455.00
1829206092,09/12/2013,520.00
2110855879,09/12/2013,1200.00
2190143271,09/12/2013,3139.00
2254414823,09/12/2013,1000.00
2151529278,09/12/2013,4504.00
2102358076,09/12/2013,1010.00
2059508771,09/12/2013,999.00
1318397295,09/12/2013,20000.00
2155040798,09/12/2013,3167.00
1995378847,09/12/2013,0.00
1290870904,10/12/2013,99.00
1855956198,10/12/2013,3700.00
1428333639,10/12/2013,0.00
