id,x,tx,T,predict
269501,5,991,1018,1.2538626533139516
267430,5,900,1029,1.2527430612330444
274414,2,686,1018,1.1648976404168347
267987,7,982,1070,1.3076480808384225
267365,1,366,1018,1.135242636117704
274579,3,936,1019,1.194455599274975
271595,4,918,1019,1.2241081944018548
267023,4,825,1019,1.2241081944018528
269066,2,322,1019,1.1648030041480255
271854,3,1012,1019,1.1944555992749764
271744,4,974,1019,1.2241081944018557
270181,6,839,1019,1.2834133846556142
266794,9,834,1019,1.3723711700362513
267420,6,905,1019,1.2834133846556153
269345,4,548,1019,1.22410819440184
271858,4,949,1019,1.2241081944018555
268250,3,984,1019,1.194455599274976
272849,3,363,1019,1.1944555992749333
274172,2,272,1019,1.1648030041480113
273872,1,678,1019,1.135150409021179
270672,4,938,1019,1.2241081944018553
274369,2,515,1019,1.1648030041480621
275011,3,525,1019,1.1944555992749541
275051,3,792,1019,1.1944555992749706
269760,3,794,1019,1.1944555992749708
269228,5,1001,1019,1.2537607895287377
273287,2,915,1019,1.1648030041480917
271183,3,697,1028,1.1935828993457007
273299,4,912,1039,1.222122490106263
268793,4,638,1020,1.2240087559468549
274096,3,987,1020,1.1943585696007277
269588,2,891,1020,1.1647083832545857
270353,4,896,1020,1.2240087559468635
274844,0,0,1020,1.1054080103044515
271717,3,763,1020,1.194358569600721
271317,3,985,1020,1.1943585696007275
268840,3,780,1020,1.1943585696007217
271272,1,4,1024,1.1346894982223754
271988,6,998,1020,1.28330912863914
273497,3,446,1029,1.193486011398627
269493,1,596,1020,1.1350581969084028
273748,3,580,1053,1.1911654103657714
273575,7,952,1020,1.3129593149852747
272399,3,909,1054,1.1910689144801103
270401,5,943,1020,1.2536589422930025
273556,4,679,1020,1.2240087559468567
267094,1,51,1071,1.1303751625389367
273207,6,873,1020,1.2833091286391383
271038,2,661,1020,1.1647083832545728
269737,3,845,1028,1.193582899345707
267662,4,728,1021,1.2239093336459999
269680,3,877,1063,1.1902011545351945
274066,4,739,1040,1.2220233739875141
271461,6,1013,1021,1.2832048895594257
267358,5,918,1021,1.2535571116027153
272526,8,992,1021,1.3425004454728429
270423,2,208,1021,1.1646137777324794
274428,3,945,1021,1.1942615556892957
267901,2,530,1021,1.1646137777325551
271341,2,430,1021,1.16461377773254
273861,5,827,1058,1.2498009707757238
273505,2,842,1021,1.1646137777325798
273769,3,229,1021,1.1942615556892249
273428,6,782,1021,1.283204889559422
270120,5,881,1021,1.2535571116027144
270694,3,646,1021,1.194261555689284
269111,4,947,1021,1.2239093336460058
267781,4,871,1021,1.223909333646004
269717,8,978,1069,1.3372865179661038
274114,5,789,1021,1.2535571116027124
269029,1,221,1021,1.1349659997756876
268837,1,631,1021,1.1349659997758341
272415,9,936,1021,1.3721482234295483
267214,5,729,1021,1.2535571116027109
274792,3,884,1022,1.1941645575368405
274834,2,282,1022,1.1645191875782597
273840,2,416,1022,1.164519187578292
272889,4,972,1034,1.222618311971735
272720,6,610,1022,1.2831006674123366
273536,5,989,1022,1.253455297453846
274267,4,441,1022,1.2238099274953191
273368,5,688,1049,1.2507125533945438
268002,1,46,1022,1.1348738176194904
269875,4,917,1022,1.2238099274953436
267760,4,910,1022,1.2238099274953433
269036,3,738,1022,1.1941645575368354
266785,6,870,1022,1.2831006674123442
273686,2,913,1022,1.1645191875783376
271238,2,1006,1022,1.1645191875783405
270433,6,986,1022,1.283100667412346
267030,2,457,1022,1.1645191875782994
268591,1,335,1023,1.1347816504365622
275224,5,780,1043,1.2513210142689069
269621,4,389,1023,1.2237105374909123
269268,1,767,1023,1.1347816504366655
270077,4,463,1057,1.2203408563564815
269482,2,208,1023,1.1644246127880014
270002,3,888,1023,1.1940675751395247
274862,3,930,1023,1.1940675751395258
269196,2,781,1023,1.164424612788099
273444,3,708,1024,1.1939706084935002
268665,2,342,1024,1.16433005335808
272697,2,365,1024,1.1643300533580856
270664,2,606,1024,1.1643300533581231
273037,2,520,1024,1.164330053358113
270272,6,839,1024,1.2828922738995956
274858,2,185,1024,1.1643300533580287
271365,1,245,1024,1.134689498222606
273515,8,894,1024,1.3421733841703198
269910,4,844,1024,1.22361116362887
273682,5,974,1024,1.2532517187642365
267341,1,846,1024,1.1346894982227649
274744,2,648,1024,1.164330053358127
272147,0,0,1024,1.105048942826499
273229,6,973,1024,1.2828922738995976
266810,4,734,1042,1.2218251899730705
268343,4,590,1024,1.2236111636288596
272970,3,1001,1025,1.1938736575949542
268171,1,545,1025,1.1345973609744093
266966,5,959,1025,1.2531499542154387
273094,5,1021,1051,1.2505098645782489
268069,4,891,1025,1.2235118059051961
269146,2,240,1025,1.1642355092846166
273900,7,943,1025,1.31242625083592
269014,2,315,1041,1.1627248895489433
271187,3,907,1025,1.193873657594952
268647,4,479,1066,1.2194519860377862
269447,4,682,1027,1.2233131388573015
274955,6,955,1025,1.28278810252568
270225,6,590,1025,1.28278810252567
271559,3,788,1058,1.1906830872286938
275040,6,896,1025,1.282788102525679
273032,4,782,1025,1.2235118059051933
274302,4,1009,1026,1.2234124643159865
268895,5,1002,1026,1.2530482061919472
272842,2,756,1026,1.1641409805640546
272172,4,1008,1026,1.2234124643159865
268490,3,739,1026,1.193776722440017
271950,3,897,1026,1.1937767224400226
270396,8,1021,1026,1.3419554318198224
273621,2,482,1026,1.1641409805640273
272508,5,203,1026,1.2530482061918882
269442,3,809,1026,1.19377672244002
270069,3,866,1026,1.1937767224400218
270078,2,619,1026,1.164140980564044
269669,4,774,1027,1.223313138857305
271766,6,870,1027,1.2825798105221484
270803,10,998,1067,1.396577783061525
272806,1,966,1027,1.1344131313600363
272533,2,910,1027,1.1640464671924642
270998,4,861,1027,1.2233131388573077
273113,4,618,1027,1.2233131388572982
268395,4,690,1027,1.2233131388573022
266950,4,721,1045,1.2215280344503865
272128,4,826,1027,1.2233131388573066
267208,3,983,1027,1.1936798030248885
267085,1,972,1027,1.1344131313600365
270798,3,703,1027,1.193679803024879
269165,2,473,1030,1.1637630191345472
275030,6,498,1069,1.2782212507881712
274943,5,989,1027,1.252946474689733
268717,2,499,1063,1.1606541768355247
268108,7,891,1028,1.3121066200638294
266831,0,0,1028,1.104690108543104
271334,1,118,1028,1.1343210389863707
271150,3,756,1028,1.1935828993457038
274802,3,922,1028,1.1935828993457094
269388,5,957,1028,1.2528447597047705
274239,3,559,1028,1.1935828993456912
269080,4,703,1028,1.2232138295252348
269771,2,664,1028,1.1639519691661617
267245,4,867,1028,1.22321382952524
272515,6,945,1028,1.2824756898842997
269818,2,576,1028,1.1639519691661533
273971,4,951,1028,1.2232138295252417
273976,3,969,1028,1.1935828993457103
272151,2,833,1028,1.1639519691661726
268763,2,878,1028,1.1639519691661744
271863,3,708,1029,1.1934860113986492
267544,1,33,1062,1.131198770381664
272379,3,956,1029,1.1934860113986576
273928,3,989,1029,1.1934860113986585
275205,1,271,1029,1.1342289615641072
269439,2,885,1029,1.1638574864814604
273790,2,900,1029,1.1638574864814608
273357,3,794,1029,1.1934860113986527
272542,2,915,1029,1.1638574864814617
272602,5,549,1029,1.2527430612330317
274821,2,676,1029,1.1638574864814482
269914,4,906,1029,1.2231145363158498
267613,4,856,1029,1.2231145363158487
270980,2,857,1029,1.1638574864814593
268834,5,546,1029,1.2527430612330317
270374,6,783,1029,1.2823715861502338
272904,4,593,1029,1.2231145363158378
270860,5,841,1029,1.2527430612330432
271555,3,855,1029,1.193486011398655
272822,5,896,1037,1.251930067453329
268697,4,956,1030,1.2230152592252148
273550,1,617,1030,1.1341368990892264
271700,1,67,1030,1.1341368990889402
274758,1,230,1030,1.1341368990890839
275123,4,750,1030,1.2230152592252093
274597,0,0,1030,1.104510778778386
270970,2,32,1062,1.1607481401213948
272587,2,233,1030,1.1637630191344874
273599,6,1010,1030,1.282267499315844
273510,4,948,1030,1.2230152592252146
267888,5,1030,1030,1.2526413792705313
273945,3,888,1030,1.1933891391798996
271965,5,732,1030,1.252641379270525
271350,0,0,1030,1.104510778778386
274436,1,379,1030,1.134136899089161
273912,3,625,1030,1.1933891391798876
270446,2,1023,1030,1.1637630191345871
266829,2,823,1031,1.1636685671218057
267654,2,611,1031,1.1636685671217906
270812,2,825,1031,1.163668567121806
273627,1,609,1031,1.1340448515579669
270242,7,640,1052,1.3095551677192132
272676,4,732,1031,1.222915998249401
268860,6,1023,1031,1.2821634293770021
268049,4,700,1031,1.2229159982493998
270295,4,388,1031,1.2229159982493747
272409,4,691,1031,1.2229159982493991
269451,6,970,1042,1.2810197739809037
269867,3,391,1031,1.1932922826855719
267962,4,953,1031,1.2229159982494069
272343,5,971,1031,1.2525397138132055
274551,4,936,1031,1.2229159982494064
269639,5,960,1031,1.2525397138132055
267117,4,804,1031,1.2229159982494033
269788,7,1031,1031,1.3117871449407967
271435,1,178,1031,1.134044851557788
272590,2,973,1031,1.1636685671218117
268136,3,267,1031,1.1932922826855472
268854,2,425,1031,1.1636685671217644
268515,5,966,1031,1.2525397138132055
272475,7,1003,1031,1.3117871449407965
270608,5,984,1031,1.2525397138132057
267918,5,725,1032,1.2524380648570528
272513,3,799,1032,1.1931954419119535
268472,2,477,1032,1.163574130439369
269848,5,742,1048,1.250813922444299
273023,2,771,1032,1.1635741304393985
267935,3,826,1032,1.1931954419119541
270907,2,895,1032,1.1635741304394043
268469,1,150,1032,1.1339528189666082
267972,2,954,1032,1.1635741304394065
269601,3,447,1032,1.1931954419119268
268964,3,468,1032,1.1931954419119295
272756,5,698,1064,1.249193986901924
272339,6,1029,1032,1.2820593763296046
267226,5,984,1032,1.2524380648570586
274896,7,964,1032,1.311680687802153
267081,2,468,1032,1.1635741304393674
273824,3,991,1033,1.1930986168551168
274122,2,328,1033,1.1634797090835716
269368,2,800,1033,1.163479709083634
271493,3,1016,1033,1.1930986168551172
271660,4,376,1033,1.2227175246265571
268676,3,947,1033,1.1930986168551156
267110,4,622,1033,1.2227175246265798
274790,3,983,1033,1.1930986168551163
269980,3,972,1033,1.193098616855116
272488,2,956,1033,1.1634797090836404
268728,1,168,1033,1.133860801311932
268957,0,0,1033,1.1042418932727662
270268,2,935,1033,1.1634797090836397
267551,3,317,1034,1.1930018075112065
271441,2,987,1033,1.1634797090836413
268965,0,0,1033,1.1042418932727662
272043,3,722,1033,1.1930986168551079
267436,4,853,1033,1.222717524626589
275044,4,687,1033,1.2227175246265831
273248,5,1009,1033,1.2523364323980646
270111,3,949,1033,1.1930986168551159
269697,5,1030,1033,1.2523364323980648
267772,3,927,1033,1.1930986168551154
272197,5,1012,1033,1.2523364323980646
268241,2,541,1034,1.1633853030507522
269676,1,496,1034,1.1337687985902318
271577,2,755,1034,1.163385303050772
270270,2,204,1057,1.1612181848542764
271429,1,692,1034,1.1337687985902711
267235,3,910,1034,1.193001807511258
271018,2,998,1034,1.1633853030507821
269214,2,858,1034,1.1633853030507773
270425,5,866,1034,1.2522348164322095
267618,5,847,1070,1.248587592322884
272133,2,679,1034,1.1633853030507664
273051,4,973,1065,1.2195506854572566
272010,0,0,1034,1.1041522938611117
273918,5,1015,1034,1.2522348164322121
268987,3,794,1034,1.1930018075112545
269094,4,927,1034,1.2226183119717342
272436,6,1013,1034,1.2818513208926858
267555,3,936,1034,1.1930018075112587
270944,6,812,1034,1.2818513208926827
269539,5,887,1070,1.2485875923228846
274433,4,968,1034,1.222618311971735
274628,4,704,1035,1.2225191154160162
271298,3,986,1055,1.1909724342273609
274278,7,976,1035,1.3113614200344057
267874,0,0,1035,1.1040627089886657
270291,3,671,1035,1.1929050138765513
273167,4,723,1035,1.2225191154160169
267665,6,1027,1035,1.2817473184949455
272094,2,762,1035,1.1632909123370894
272882,4,494,1035,1.2225191154160027
275062,4,858,1035,1.2225191154160213
269078,2,912,1035,1.1632909123370967
268904,6,968,1064,1.2787385729488892
269050,7,880,1037,1.3111486611873144
272870,4,669,1035,1.2225191154160144
271702,3,1000,1035,1.1929050138765631
267291,3,969,1036,1.1928082359472016
272262,6,1013,1036,1.2816433329722066
272597,1,829,1036,1.1335848379305127
270831,7,1015,1036,1.3112550319805365
270382,1,209,1036,1.1335848379303248
270632,7,971,1036,1.311255031980536
267903,5,942,1036,1.2520316339638726
273269,1,789,1036,1.1335848379305087
268090,3,594,1036,1.192808235947185
275136,3,550,1036,1.1928082359471812
274990,2,856,1036,1.163196536938861
269495,5,1027,1036,1.252031633963874
268953,3,969,1037,1.1927114737193367
273635,4,569,1037,1.222320770586318
273107,1,219,1037,1.1334928799851431
272696,3,779,1037,1.192711473719331
271249,3,965,1037,1.1927114737193367
273383,5,686,1037,1.2519300674533231
274295,3,715,1038,1.1926147271891954
270298,4,792,1046,1.2214290147269258
268681,4,893,1038,1.2222216223045705
273675,1,466,1038,1.1334009369583875
274018,4,650,1038,1.2222216223045623
271789,6,931,1038,1.2814354125353022
271968,2,950,1038,1.163007832073836
275069,1,822,1038,1.1334009369584512
269216,7,868,1062,1.3084949888193487
270047,5,662,1038,1.251828517419929
268076,7,713,1039,1.3109359713662603
272582,2,661,1038,1.16300783207382
269154,1,188,1038,1.1334009369582474
274075,2,674,1038,1.163007832073821
269879,5,955,1038,1.251828517419937
267995,4,786,1038,1.2222216223045679
271417,4,894,1038,1.2222216223045705
269329,3,1011,1039,1.1925179963529289
269652,3,854,1039,1.1925179963529249
271331,3,865,1039,1.192517996352925
275167,3,805,1039,1.192517996352923
272400,1,972,1039,1.1333090088462485
268633,3,885,1039,1.192517996352926
267045,7,1024,1039,1.3109359713662658
270735,3,763,1060,1.1904902673246167
272742,6,1038,1039,1.2813314776129345
271970,3,410,1039,1.1925179963528907
274358,3,539,1039,1.1925179963529062
266856,3,469,1052,1.1912619218881673
271042,5,811,1044,1.2512195630138785
272796,6,701,1039,1.2813314776129276
273490,5,729,1039,1.251726983859593
270325,3,514,1039,1.192517996352904
270059,4,1034,1039,1.2221224901062653
270294,4,684,1040,1.2220233739875117
271971,6,1024,1040,1.2812275595491427
271472,1,853,1040,1.133217095645064
268732,3,945,1040,1.192421281206705
274268,3,1011,1040,1.1924212812067063
268995,5,922,1040,1.2516254667683309
274118,3,756,1067,1.1898158891812796
272920,4,645,1040,1.2220233739875097
268274,2,766,1040,1.1628191884258834
270152,2,917,1040,1.1628191884258907
271822,5,704,1040,1.251625466768325
273183,2,908,1040,1.1628191884258905
271307,2,597,1040,1.1628191884258694
270168,2,742,1040,1.1628191884258818
270172,3,768,1040,1.1924212812066992
271770,6,766,1053,1.2798781569864917
272926,5,883,1040,1.2516254667683302
273045,3,860,1040,1.1924212812067025
268956,5,875,1068,1.2487896584250204
275233,3,934,1040,1.1924212812067048
267475,2,769,1040,1.1628191884258836
274924,3,833,1041,1.1923245817467187
271565,8,967,1041,1.340323042735237
274210,2,161,1062,1.16074814012148
271972,5,961,1041,1.2515239661421296
272736,1,114,1041,1.133125197351024
271808,4,902,1041,1.2219242739444252
271775,2,486,1041,1.1627248895489801
270088,1,541,1041,1.1331251973512522
267322,5,1023,1052,1.2504085448037119
273125,3,817,1041,1.1923245817467183
270877,2,902,1041,1.1627248895490154
273860,1,318,1041,1.133125197351173
268543,7,804,1053,1.3094490725267243
271811,6,961,1042,1.2810197739809037
270764,1,824,1042,1.1330333139613151
267844,3,1027,1042,1.1922278979691645
268657,4,886,1042,1.2218251899730752
270586,3,630,1042,1.1922278979691492
267248,4,898,1042,1.2218251899730754
267161,0,0,1042,1.103436021682301
272208,3,796,1042,1.192227897969158
272290,2,690,1042,1.162630605965233
269267,3,877,1042,1.1922278979691607
271512,5,767,1042,1.251422481976987
267664,2,923,1042,1.1626306059652458
271405,2,591,1042,1.1626306059652236
270504,1,829,1042,1.1330333139613156
269573,4,819,1042,1.2218251899730737
267479,3,860,1042,1.1922278979691603
272241,5,868,1043,1.251321014268909
268780,1,132,1043,1.1329414454712372
271834,9,967,1043,1.3697005830662972
271880,2,691,1043,1.1625363376708464
272322,5,934,1043,1.2513210142689102
273623,3,1041,1043,1.1921312298702125
267598,4,909,1043,1.2217261220695599
269939,1,216,1043,1.1329414454713074
267904,3,926,1043,1.1921312298702098
274334,2,993,1043,1.1625363376708615
274618,3,915,1051,1.1913584490511313
274152,2,998,1043,1.1625363376708615
275063,3,727,1043,1.1921312298702027
274422,3,854,1043,1.192131229870208
269069,1,261,1043,1.1329414454713373
267699,3,686,1043,1.1921312298702003
271845,2,218,1043,1.1625363376707525
272441,5,972,1043,1.251321014268911
267051,3,1014,1043,1.192131229870212
273192,3,683,1044,1.1920345774460432
273201,1,604,1044,1.1328495918781751
270641,4,900,1044,1.2216270702299665
270450,5,1008,1044,1.251219563013882
274700,7,1006,1044,1.3104045485817053
274071,3,924,1044,1.192034577446053
271936,3,529,1044,1.1920345774460313
268684,3,899,1044,1.1920345774460526
267464,4,641,1044,1.221627070229957
271722,3,578,1044,1.192034577446036
270760,2,522,1044,1.1624420846621064
269881,3,653,1044,1.1920345774460415
266865,4,626,1044,1.2216270702299559
274288,1,271,1044,1.1328495918780555
272386,4,860,1044,1.2216270702299654
269983,4,1031,1044,1.2216270702299685
268271,1,204,1044,1.1328495918780104
266845,1,181,1044,1.1328495918779922
272738,2,977,1045,1.1623478469353643
268777,0,0,1045,1.1031676591427788
270875,1,754,1045,1.132757753177824
267244,2,659,1065,1.1604662958943621
269532,2,916,1045,1.162347846935362
275134,1,581,1045,1.1327577531777957
268629,5,846,1045,1.2511181282079042
274930,3,802,1045,1.1919379406928738
268506,4,785,1045,1.221528034450389
266849,1,4,1049,1.132390547232616
271807,3,505,1045,1.1919379406928536
270512,6,842,1045,1.2807082219654162
274740,4,827,1045,1.2215280344503903
270055,4,854,1045,1.221528034450391
274770,4,766,1045,1.221528034450388
269326,1,833,1045,1.1327577531778321
272532,6,1036,1045,1.2807082219654193
275096,6,956,1045,1.2807082219654182
272645,5,761,1061,1.249497405123305
273648,2,614,1045,1.1623478469353423
275244,2,980,1045,1.1623478469353643
271496,3,963,1045,1.191937940692879
270708,1,106,1045,1.1327577531775475
272471,2,428,1046,1.162253624486771
273552,3,993,1046,1.1918413196068762
274145,5,1014,1046,1.2510167098469864
270865,4,562,1046,1.2214290147269142
274293,4,987,1046,1.2214290147269307
272502,1,748,1046,1.132665929366738
271993,3,561,1046,1.191841319606856
274449,5,652,1046,1.2510167098469767
274788,4,731,1046,1.2214290147269236
270246,3,847,1046,1.1918413196068725
273286,3,482,1046,1.1918413196068478
275119,4,707,1046,1.2214290147269224
273281,0,0,1047,1.1029888232907141
274699,3,915,1047,1.191744714184233
270188,3,729,1047,1.191744714184226
270772,3,781,1047,1.1917447141842286
272374,1,91,1047,1.1325741204410293
274542,6,922,1047,1.2805006047985545
270722,6,890,1047,1.2805006047985539
270378,2,183,1047,1.1621594173126666
268015,4,448,1047,1.2213300110556486
270581,7,899,1047,1.310085901669993
270113,3,739,1057,1.1907795206054437
273640,3,817,1047,1.19174471418423
273828,5,459,1047,1.2509153079270945
271601,7,973,1047,1.3100859016699944
274395,5,769,1052,1.2504085448037066
274952,6,951,1047,1.280500604798555
272632,3,684,1047,1.1917447141842235
273009,0,0,1047,1.1029888232907141
270535,9,922,1047,1.3692564954128759
267287,5,995,1047,1.250915307927117
274064,0,0,1048,1.102899427106389
274054,2,609,1048,1.1620652254095432
270384,7,996,1062,1.3084949888193504
271659,1,472,1048,1.1324823263979025
273019,2,808,1048,1.1620652254095585
269296,2,622,1048,1.1620652254095445
272623,1,290,1048,1.1324823263978254
274899,2,909,1048,1.1620652254095631
274274,2,983,1048,1.1620652254095658
269440,5,757,1048,1.2508139224442996
270616,1,957,1048,1.1324823263979769
268008,3,952,1048,1.1916481244211445
269192,4,845,1049,1.2211320518541755
271168,4,838,1049,1.2211320518541753
271447,2,343,1049,1.1619710487733588
268769,1,310,1049,1.1323905472329032
274483,4,609,1049,1.2211320518541653
272949,4,972,1049,1.2211320518541784
272358,5,974,1067,1.2488907160042133
273325,4,998,1049,1.2211320518541788
