id,x,tx,T,predict
337,2,104,255,1.3459344893545329
3438,4,119,202,1.4331697707262667
1205,5,245,257,1.4375882219948348
1326,3,226,249,1.3795850671696566
1477,4,203,253,1.4086255994889287
1458,2,109,216,1.3637828700621633
626,6,240,255,1.4694259141635047
578,6,120,228,1.4828613978702037
2375,4,201,261,1.404851607303079
787,5,229,249,1.4414553521226565
1213,5,223,249,1.4414553521226565
182,3,77,256,1.3763454790778604
3081,5,248,263,1.4347014638754039
3075,4,232,246,1.4119445152357573
2598,3,186,240,1.3837727286767263
133,3,137,269,1.3703692912414012
2923,4,140,191,1.4385761706298568
1935,2,141,258,1.344580868100409
2944,4,171,250,1.4100460794682568
349,4,181,256,1.4072079786115168
1884,5,212,268,1.4323046734950227
3461,6,221,266,1.4640217417741754
3447,9,222,257,1.5609968212399221
3040,1,142,254,1.315503082472929
1390,6,228,242,1.4758643262563425
1642,3,175,213,1.396489652266984
2782,4,158,237,1.4162347431539357
207,2,82,270,1.339193501031003
3156,1,13,255,1.31506163315228
3292,0,0,210,1.3038784335523586
1103,4,201,264,1.4034415686326103
2438,4,189,241,1.4143247607750804
1396,7,176,229,1.5135039983424972
1201,1,162,216,1.33250061021109
500,4,144,253,1.4086255994889287
883,2,195,246,1.3500117553234576
1332,2,160,262,1.3427802694069217
3457,2,222,228,1.358240847046817
3327,5,173,246,1.442910895191907
1074,5,255,265,1.433741785789108
1302,9,157,263,1.5578622517024325
2504,3,191,193,1.4060613238379478
919,6,268,270,1.4620664304679676
2306,2,70,211,1.3661054170534792
1960,1,175,248,1.3181580148905392
251,0,0,204,1.306549437921581
1321,6,223,235,1.4793545883982335
2159,3,213,222,1.392224786161165
2616,7,226,265,1.4952809883077074
3383,4,166,255,1.40768020175902
3083,3,246,252,1.3781948067552878
2388,6,246,268,1.4630434328184234
1561,5,189,263,1.4347014638754036
1036,4,181,252,1.4090987747105312
2486,1,63,201,1.3393316953394112
454,4,171,206,1.4312138684747555
2052,7,166,268,1.493782192141824
3112,5,227,244,1.4438828914142485
316,1,11,247,1.3186015458403486
2153,5,223,271,1.430870439297529
3343,4,181,253,1.4086255994889287
621,6,224,251,1.4714009728874964
983,4,242,255,1.4076802017590202
1848,4,158,269,1.4010977836546628
585,6,236,242,1.4758643262563425
1140,9,240,252,1.5636186144867619
2083,5,228,262,1.4351817848517552
892,8,259,271,1.5229943767609373
2010,2,38,201,1.3707743241827492
1126,2,148,268,1.340088395524823
1177,5,212,223,1.4541684785990434
781,4,189,223,1.4229604991052274
948,2,220,229,1.3577810442706364
1152,6,172,219,1.4873946573087096
1946,11,245,265,1.6183593933449039
1386,2,222,237,1.354113799036975
1674,3,257,260,1.3745011077823008
126,0,0,247,1.2876455504253717
2852,4,252,264,1.4034415686326105
2621,2,147,187,1.3773646668351107
3241,2,113,241,1.3522875950777593
1845,5,143,267,1.4327833907103444
29,6,255,269,1.4625547684811886
275,6,226,267,1.4635324238068732
2286,2,247,258,1.3445808681004097
2361,5,218,266,1.433262428034646
1941,2,59,198,1.37218122586723
1399,2,157,271,1.3387465018341196
2790,1,141,230,1.326187501640158
1220,2,37,256,1.3454829795442036
1583,3,245,266,1.3717438005555866
2422,3,169,198,1.4036561260237252
423,4,198,248,1.4109946587853195
2245,5,195,251,1.44048662040879
1664,5,210,256,1.4380704781451688
611,5,210,229,1.4512148167137529
2355,3,98,239,1.384239594242429
3010,3,209,228,1.3893959847526633
1995,4,195,229,1.4200702258993814
1766,4,179,266,1.4025031142951152
2227,3,208,242,1.3828399416731896
2222,3,213,257,1.37588392237229
622,2,48,223,1.360544540117592
214,3,224,271,1.3694544809885896
348,5,224,258,1.4371062891847401
2329,0,0,249,1.2867796038130586
743,3,150,270,1.3699117333902469
2659,7,180,250,1.5028203114185876
2039,4,157,265,1.4029721845298089
628,3,89,208,1.398870332106884
1423,3,172,229,1.3889256350850077
1500,1,42,202,1.3388741114073135
1200,7,198,232,1.5119684666288868
2117,3,140,253,1.3777320090829002
617,2,187,205,1.3689029369232624
3268,5,180,221,1.4551557061955487
2977,2,17,260,1.3436799655307416
1108,2,130,191,1.3754752543900313
2822,5,206,246,1.4429108951919072
495,5,233,270,1.4313481981087266
2121,8,195,264,1.52656115128356
2188,3,174,187,1.4089584640322108
2447,4,207,249,1.4105202096461564
888,3,122,240,1.3837727286767258
1154,5,229,269,1.4318262760679263
1157,5,160,217,1.4571341881989386
2780,3,173,244,1.3819084113868154
1558,5,172,211,1.4601120193763542
1880,3,189,261,1.3740407870588496
394,6,248,264,1.4650013599580856
516,6,222,268,1.4630434328184234
1239,4,197,271,1.4001624601430596
551,3,173,234,1.3865786554732336
2049,2,200,253,1.3468384186768707
1528,5,81,239,1.4463186208839012
2575,3,122,196,1.4046172170381686
3436,4,209,242,1.4138480698675735
1490,1,110,190,1.344385839630229
1347,4,226,235,1.4171916701598581
1568,4,167,215,1.4268325478787323
2857,5,240,262,1.4351817848517552
905,5,245,259,1.4366246793898114
2763,6,240,261,1.4664732477915394
936,9,208,231,1.5747270010996421
220,4,179,258,1.406264482156629
1067,1,110,251,1.316829210493963
333,4,165,261,1.404851607303079
2952,2,199,225,1.3596221257823604
2563,3,202,218,1.3941170618221361
2064,4,190,205,1.4317023433739084
479,7,201,223,1.5165844375866784
158,4,159,231,1.4191094089024008
2935,3,241,261,1.3740407870588498
2029,5,238,266,1.433262428034646
2138,5,200,233,1.4492523657607792
1653,2,212,227,1.3587009613462937
1735,3,188,258,1.3754226751285197
1936,6,226,270,1.4620664304679676
738,6,226,249,1.4723904945991548
1513,5,216,245,1.4433967296653658
2968,6,183,263,1.4654916608321618
2844,3,121,255,1.376807345556776
3099,0,0,203,1.306995669582211
5,4,166,211,1.4287764852687288
159,3,114,267,1.3712853245172887
1101,4,177,199,1.4346402092525372
149,3,226,259,1.3749617370354252
2166,3,231,257,1.37588392237229
3402,4,181,218,1.4253780626568762
73,5,187,264,1.4342214642953464
3285,4,146,195,1.436605494044002
727,4,241,250,1.410046079468257
658,4,261,267,1.4020343576138175
1138,5,226,259,1.4366246793898114
2577,5,236,238,1.446806753247924
3020,9,251,254,1.562568841065194
1983,1,48,204,1.3379598809065
25,7,221,234,1.5109465086276277
1966,5,195,265,1.4337417857891077
1223,5,192,234,1.4487625820504302
2105,2,138,211,1.36610541705348
2232,4,177,216,1.4263473897643113
2940,6,213,216,1.4889119094664596
745,2,129,198,1.3721812258672308
2792,2,128,255,1.3459344893545333
1562,2,257,266,1.3409844868160556
1926,2,49,200,1.3712429707456102
2724,3,166,217,1.3945909347392538
227,2,181,258,1.3445808681004092
3080,4,154,189,1.4395635377844187
420,7,222,246,1.5048436551042048
3499,5,161,261,1.435662427547309
1348,4,214,237,1.416234743153936
434,1,22,228,1.327085709340964
1341,1,30,251,1.3168292104939572
2093,4,251,258,1.4062644821566292
914,4,238,253,1.408625599488929
805,4,190,221,1.4239265397629157
3036,4,172,237,1.4162347431539357
2471,1,136,198,1.3407063257107366
2786,3,95,267,1.3712853245172882
3055,5,152,207,1.4621040111202384
1570,7,223,234,1.5109465086276277
2479,5,244,258,1.4371062891847401
2112,1,197,205,1.3375032336979387
982,3,201,222,1.3922247861611647
67,4,171,196,1.4361136682306748
174,5,196,205,1.4631020465992328
3185,4,102,233,1.4181498912004717
3490,3,121,196,1.4046172170381686
2883,4,218,267,1.4020343576138172
1371,1,30,224,1.3288857797524223
382,5,214,219,1.4561442751503018
346,7,229,251,1.5023153253662023
408,2,174,220,1.3619305107518833
858,3,200,222,1.3922247861611647
272,5,188,235,1.4482731292790463
3195,6,254,269,1.4625547684811886
2089,1,158,214,1.333407392744724
1922,2,259,261,1.3432299668146213
1048,6,158,200,1.497056485114999
3480,1,225,247,1.3186015458403588
1797,8,242,248,1.5347768506450272
2193,1,35,228,1.3270857093409656
2173,3,184,250,1.3791213354848144
2046,6,265,271,1.4615784184519978
2506,3,209,224,1.3912805733548528
946,6,238,252,1.4709067106210245
1473,8,242,269,1.5240117533077129
189,2,69,192,1.3750037109444115
795,3,216,235,1.386110211040673
1833,3,222,269,1.3703692912414018
298,5,191,207,1.4621040111202386
3365,4,222,268,1.4015659141716246
489,4,236,269,1.4010977836546634
1635,2,187,235,1.3550287519214856
1773,8,182,246,1.5358100350603527
2196,3,47,203,1.4012591427839156
2707,1,95,214,1.333407392744723
2887,7,160,248,1.5038313026801002
56,5,205,224,1.453675366957276
239,6,185,270,1.4620664304679674
2896,1,156,259,1.3132987946810397
2839,4,171,196,1.4361136682306748
1669,3,241,264,1.3726616729698706
2666,3,59,224,1.3912805733548512
2155,8,249,267,1.5250304899999274
2615,6,197,258,1.4679480962128502
1381,4,230,252,1.4090987747105315
2031,1,71,222,1.3297876474241226
877,6,210,227,1.483363728318285
1545,3,218,252,1.3781948067552876
1929,4,252,265,1.402972184529809
1403,1,112,185,1.3466958095139219
763,4,194,239,1.4152791075631646
3228,3,87,242,1.3828399416731885
3417,7,264,268,1.4937821921418242
3117,7,175,209,1.5238211256101988
1824,3,228,268,1.3708271548482234
1193,2,135,239,1.3532000809216918
3414,2,199,270,1.339193501031005
3060,6,195,268,1.4630434328184232
1005,4,192,260,1.4053222500338505
2199,1,71,196,1.3416243146531528
1096,3,192,253,1.3777320090829006
1788,3,225,241,1.3833061779264189
684,4,227,231,1.419109408902401
507,5,209,238,1.446806753247924
478,7,194,267,1.494281456903401
89,1,34,228,1.3270857093409651
3215,5,249,259,1.4366246793898114
3334,6,218,227,1.483363728318285
3071,3,156,223,1.3917525196114113
3225,3,124,209,1.3983935470021482
1697,3,256,271,1.3694544809885898
2242,2,168,247,1.3495575062961462
629,5,229,267,1.432783390710345
2061,5,211,252,1.4400027426657789
1722,5,192,226,1.4526901462850415
850,4,105,219,1.4248938929918944
3391,2,230,232,1.3564035019212932
2179,4,135,267,1.4020343576138168
1615,3,178,239,1.3842395942424297
820,6,205,267,1.4635324238068732
3375,4,232,268,1.4015659141716248
1764,2,173,184,1.3787851361167034
424,5,250,269,1.4318262760679263
1933,5,236,238,1.446806753247924
2174,4,205,231,1.419109408902401
9,3,197,238,1.384706774942278
3042,3,127,222,1.3922247861611643
3232,10,238,267,1.5865285561929852
1136,4,257,260,1.4053222500338507
2984,4,117,184,1.442037895560493
552,3,145,213,1.396489652266984
1169,5,239,243,1.4443693807693596
683,3,164,252,1.3781948067552876
200,4,152,227,1.4210323448322881
502,4,205,245,1.4124199231922703
205,7,131,212,1.5222645987410075
1113,4,150,221,1.4239265397629155
2725,3,175,260,1.3745011077823006
2645,3,92,219,1.3936435108334875
192,2,131,269,1.339640798828139
2574,6,198,258,1.4679480962128502
1120,2,72,227,1.3587009613462921
356,3,87,186,1.4094424818575664
2617,6,216,251,1.4714009728874964
2391,8,262,270,1.5235028951864473
678,3,261,264,1.3726616729698708
3146,5,118,218,1.456639063491617
775,3,223,243,1.3823740195991427
3012,3,184,232,1.387516494862812
385,7,232,247,1.504337308575078
1148,1,100,259,1.3132987946810382
1207,2,63,266,1.3409844868160523
1092,4,146,257,1.4067360721835618
1863,4,113,268,1.401565914171624
2701,7,237,249,1.5033256370756534
201,6,244,269,1.4625547684811886
2494,6,220,224,1.4848727637584889
3176,5,220,269,1.4318262760679263
1647,6,174,261,1.4664732477915392
3384,4,92,248,1.4109946587853188
1481,3,248,249,1.3795850671696568
1913,10,234,252,1.5945225824420097
2661,0,0,215,1.3016609245287745
558,4,170,243,1.4133717001842503
639,4,166,226,1.4215138933519489
723,5,177,263,1.4347014638754036
2891,4,41,214,1.4273180361490267
2873,2,258,271,1.3387465018341203
952,3,117,248,1.380049110820392
3278,2,214,220,1.3619305107518833
2601,4,151,255,1.40768020175902
1550,3,100,258,1.3754226751285186
1832,6,217,234,1.4798545453390277
113,4,185,269,1.4010977836546632
247,6,236,257,1.4684403718061052
2058,6,211,240,1.4768598623419211
1503,8,189,258,1.5296317102690704
1663,2,228,234,1.3554866921846351
1351,3,84,269,1.3703692912414003
169,0,0,252,1.285482865461415
3168,3,102,221,1.3926973733302794
944,6,226,268,1.4630434328184234
2718,6,136,266,1.4640217417741748
299,6,238,239,1.4773581342046371
2527,5,183,193,1.469118990115622
1012,2,57,236,1.3545711209766935
1567,3,158,200,1.402696349337959
2187,5,223,228,1.4517062601643558
2817,0,0,239,1.2911210229445507
1662,3,109,185,1.4099268323453393
1117,9,218,263,1.557862251702433
2648,3,254,266,1.3717438005555866
2501,2,193,239,1.3532000809216924
3138,3,60,239,1.3842395942424282
1153,1,174,263,1.3115406760483745
710,3,233,245,1.3814431167191732
1611,7,224,227,1.5145294200612835
52,3,237,262,1.3735807745551998
458,1,40,254,1.3155030824729232
35,3,185,186,1.409442481857567
2553,6,193,252,1.4709067106210245
2100,2,211,215,1.3642467474671134
1959,7,203,253,1.5013063707070176
2374,3,170,231,1.3879858904629525
907,5,231,245,1.4433967296653658
2994,1,10,220,1.33069074005839
2603,3,195,218,1.394117061822136
2110,5,232,266,1.433262428034646
2570,7,202,204,1.5264224227354275
1046,2,229,249,1.3486499246931574
1581,5,191,238,1.446806753247924
136,4,184,260,1.4053222500338505
874,6,189,252,1.4709067106210243
2020,5,207,250,1.4409708234517005
2012,3,145,258,1.3754226751285192
2281,4,85,238,1.4157567640950994
1151,3,261,268,1.3708271548482236
3068,2,149,259,1.3441302658582324
300,4,181,246,1.411944515235757
1783,7,184,246,1.5048436551042048
893,5,153,223,1.4541684785990432
1289,3,66,259,1.3749617370354232
1360,2,105,195,1.3735910184812263
3097,0,0,267,1.2790381793279426
2537,8,243,244,1.5368446114553946
1131,5,135,267,1.4327833907103444
3431,6,164,235,1.4793545883982333
243,4,163,214,1.4273180361490279
1434,1,213,246,1.319045375367308
2454,5,236,259,1.4366246793898114
2586,0,0,270,1.2777569885068352
2842,1,196,202,1.3388741114073168
371,1,200,210,1.335224665315871
2534,3,228,245,1.3814431167191732
2717,7,246,266,1.4947810555137047
1710,2,165,270,1.3391935010310048
451,4,84,250,1.4100460794682557
256,1,225,268,1.3093496362014247
2308,7,214,264,1.4957812556208234
3186,2,189,232,1.3564035019212932
2069,4,215,268,1.4015659141716246
1530,6,114,231,1.481356445781297
1190,4,248,267,1.4020343576138175
1780,2,175,237,1.354113799036975
964,3,177,217,1.3945909347392538
2561,1,140,237,1.3230533269784939
3193,3,211,221,1.39269737333028
2404,4,156,252,1.4090987747105312
3255,2,243,258,1.3445808681004097
2799,5,133,262,1.4351817848517545
2169,5,241,267,1.432783390710345
1056,5,249,270,1.4313481981087266
2736,1,158,251,1.3168292104939645
378,6,217,250,1.471895567435144
2037,3,223,230,1.3884556037628015
1731,6,229,254,1.4699191815930954
2378,2,201,202,1.3703059978469672
3200,2,166,216,1.363782870062164
1234,6,191,254,1.4699191815930952
1560,2,86,197,1.3726508350844306
2991,3,138,209,1.3983935470021482
2085,1,21,267,1.3097872583242223
1079,1,158,194,1.3425435615609922
3005,2,144,242,1.351831813478805
1043,9,174,213,1.584374868139028
154,2,242,253,1.3468384186768707
2181,4,183,243,1.4133717001842503
1965,3,197,228,1.3893959847526631
1862,4,158,192,1.4380829947896387
2158,3,232,236,1.3856420830215717
3271,3,159,237,1.385174271095455
769,5,210,231,1.45023292734185
1820,5,185,230,1.4507237058854439
3293,2,111,208,1.3675027462582947
1287,5,230,254,1.4390359617690618
2224,2,42,238,1.3536567857894526
403,4,235,243,1.4133717001842505
3166,3,185,263,1.3731210699618897
1417,5,231,239,1.446318620883902
2548,6,234,269,1.4625547684811886
1009,2,139,220,1.3619305107518829
193,3,242,250,1.3791213354848146
319,3,80,224,1.391280573354852
562,3,232,262,1.3735807745551998
1006,3,126,229,1.3889256350850072
3455,3,162,257,1.3758839223722896
1366,3,234,265,1.3722025832705096
3323,4,179,203,1.4326802941576777
124,2,41,207,1.3679691581061755
2269,4,163,220,1.4244100521388565
2410,3,167,238,1.384706774942278
219,4,111,212,1.4282900045062092
1129,7,211,212,1.522264598741008
3369,4,172,215,1.4268325478787323
156,2,144,248,1.3491035628554662
3209,2,92,248,1.3491035628554653
